X,Y,OBJECTID,StopID,NextRide,Location,Juris,Shelter,Bench,TrashCan,BusBay,BikeRack,WaterFountain,PublicArt,ADA,Bathroom,Lighting,Em_Call,Info_Display,Type_,DateUpdated,Sidewalk,Photo,ATIS_ID,Direction,Long,Lat,Routes
-112.186028362866,33.5394892068846,2257,2490,13700,59TH AVE & GLENN DR,Glendale,1,2,1,Yes,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7312/16497686815_ebbeb7a181_o.jpg,2504,Northbound,-112.186028362866,33.5394892068846,59 | GUS1
-112.186053290864,33.5414488896664,2258,2474,13701,59TH AVE & PALMAIRE AVE,Glendale,0,0,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7445/16311730947_92e07ff547_o.jpg,2488,Northbound,-112.186053290864,33.5414488896664,59
-112.186049822808,33.5424482260875,2259,2469,13702,59TH AVE & -- MYRTLE AVE & NORTHVIEW AVE,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8595/16497687225_a4c50e54ae_o.jpg,2483,Northbound,-112.186049822808,33.5424482260875,59 | GUS2
-112.186050827067,33.5443604502336,2260,2479,13703,59TH AVE & STATE AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7337/16471688466_9fed4e941e_o.jpg,2493,Northbound,-112.186050827067,33.5443604502336,59 | GUS2
-112.186039092275,33.5462225814024,2261,2473,13704,59TH AVE & ORANGEWOOD AVE,Glendale,0,0,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7358/15877542463_70251eec62_o.jpg,2487,Northbound,-112.186039092275,33.5462225814024,59 | GUS2
-112.186031296993,33.5479852892103,2262,2468,13705,59TH AVE & MORTEN AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7319/16311412939_cbd82146b1_o.jpg,2482,Northbound,-112.186031296993,33.5479852892103,59 | GUS2
-112.186004726367,33.5506712556178,2263,7984,13706,59TH AVE & HAYWARD AVE,Glendale,1,2,1,Yes,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7419/15877508973_f0c40a5527_o.jpg,9748,Northbound,-112.186004726367,33.5506712556178,59 | 80 | GUS2
-112.186007082397,33.5535551314278,2264,2470,13707,59TH AVE & NORTHERN AVE,Glendale,1,1,1,Yes,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8609/15875127194_fd1280f999_o.jpg,2484,Northbound,-112.186007082397,33.5535551314278,59
-112.186073444346,33.556987079613,2265,2478,13708,59TH AVE & ROYAL PALM RD,Glendale,0,0,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8661/15877542453_92e70cfae0_o.jpg,2492,Northbound,-112.186073444346,33.556987079613,59
-112.186105892464,33.5604320541269,2266,2455,13709,59TH AVE & EVERGREEN RD,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7371/16310222310_fb4726905a_o.jpg,2469,Northbound,-112.186105892464,33.5604320541269,59
-112.186102442115,33.5626089304606,2267,2488,13710,59TH AVE & FREEWAY LN,Glendale,0,0,0,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,,2502,Northbound,-112.186102442115,33.5626089304606,59
-112.186126238284,33.5641642620036,2268,2439,13711,59TH AVE & ALICE AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7303/16311758447_a0f507c753_o.jpg,2453,Northbound,-112.186126238284,33.5641642620036,59
-112.186119473422,33.5680554460725,2269,2472,13712,59TH AVE & OLIVE AVE,Glendale,1,2,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8672/16495948651_e61a2c1fe7_o.jpg,2486,Northbound,-112.186119473422,33.5680554460725,59
-112.186105812121,33.5718051546609,2270,2493,13713,59TH AVE & VOGEL AVE,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7329/16497686765_c1d65ebdc7_o.jpg,2507,Northbound,-112.186105812121,33.5718051546609,59
-112.186080997528,33.5744387436945,2271,2492,13714,59TH AVE & MOUNTAIN VIEW RD,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8643/16311412359_17d1114c46_o.jpg,2506,Northbound,-112.186080997528,33.5744387436945,59
-112.185980165117,33.5784474300046,2272,2442,13715,59TH AVE & BROWN ST,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7326/16495921001_77d51266c4_o.jpg,2456,Northbound,-112.185980165117,33.5784474300046,59
-112.185885276772,33.582517534805,2273,2476,13716,59TH AVE & PEORIA AVE,Glendale,1,1,1,Yes,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7382/16497687025_8dfca2e99c_o.jpg,2490,Northbound,-112.185885276772,33.582517534805,59
-112.185943773917,33.5860708941319,2274,2452,13717,59TH AVE & DESERT COVE AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7291/16311758177_684b3b8448_o.jpg,2466,Northbound,-112.185943773917,33.5860708941319,59
-112.185913188992,33.5894451466422,2275,2447,13718,59TH AVE & CHOLLA ST,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7423/16496680692_3ac2451775_o.jpg,2461,Northbound,-112.185913188992,33.5894451466422,59
-112.185898274122,33.5930886644228,2276,2480,13719,59TH AVE & SUNNYSIDE DR,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8658/16496680202_e77227d9cf_o.jpg,2494,Northbound,-112.185898274122,33.5930886644228,59
-112.185814088801,33.5967825234905,2277,2443,13720,59TH AVE & CACTUS RD,Glendale,1,2,1,Yes,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8608/16495920971_7ec98236ab_o.jpg,2457,Northbound,-112.185814088801,33.5967825234905,59
-112.185750053191,33.6041487618385,2278,2481,18616,59TH AVE & SWEETWATER AVE,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7456/15875126964_2c8d7502d9_o.jpg,2495,Northbound,-112.185750053191,33.6041487618385,59
-112.18570512717,33.6099087266482,2279,2489,13722,59TH AVE & THUNDERBIRD RD,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7376/15875126854_7fd4e77e7a_o.jpg,2503,Northbound,-112.18570512717,33.6099087266482,59
-112.185658078585,33.6111351460648,2280,2437,18140,59TH AVE & CALAVAR RD,Glendale,1,1,1,No,1,No,Yes,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7428/16496680852_86ba1cfe58_o.jpg,2451,Northbound,-112.185658078585,33.6111351460648,59
-112.185650921384,33.6157388853549,2281,2451,13724,59TH AVE & CROCUS DR,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,,2465,Northbound,-112.185650921384,33.6157388853549,59
-112.185550276034,33.6211342211625,2282,2450,13725,59TH AVE & COUNTRY GABLES DR,Glendale,1,1,1,Yes,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7366/16309959728_1c0790e944_o.jpg,2464,Northbound,-112.185550276034,33.6211342211625,59
-112.185563581923,33.6254430769954,2283,2459,13726,59TH AVE & GREENWAY RD,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7390/15875127364_44793ca0e8_o.jpg,2473,Northbound,-112.185563581923,33.6254430769954,59
-112.185525527587,33.6290632282275,2284,2484,13727,59TH AVE & TIERRA BUENA LN,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8670/16309959298_816811bbf3_o.jpg,2498,Northbound,-112.185525527587,33.6290632282275,59
-112.185521670825,33.6328483836914,2285,2475,13728,59TH AVE & PARADISE LN,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8683/15875099304_b0a2eab54c_o.jpg,2489,Northbound,-112.185521670825,33.6328483836914,59
-112.18592729515,33.6360316218875,2286,2482,13729,59TH AVE & TALAVI BLVD,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8587/16309959308_9c5c1e717e_o.jpg,2496,Northbound,-112.18592729515,33.6360316218875,59
-112.186311167973,33.6393320494816,2287,2440,13730,59TH AVE & BELL RD,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7334/16311758397_e43c961863_o.jpg,2454,Northbound,-112.186311167973,33.6393320494816,59
-112.186267656797,33.6443453790645,2288,2446,13731,59TH AVE & CAMPO BELLO DR,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7448/16311758257_ea18e8acdd_o.jpg,2460,Northbound,-112.186267656797,33.6443453790645,59
-112.186236918383,33.6474623080427,2289,2460,13732,59TH AVE & GROVERS AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7313/15877542783_d8129932c3_o.jpg,2474,Northbound,-112.186236918383,33.6474623080427,59
-112.186151401967,33.6511052170582,2290,2465,13733,59TH AVE & MICHIGAN AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8633/16310222260_70a2d2c01c_o.jpg,2479,Northbound,-112.186151401967,33.6511052170582,59
-112.186416002485,33.6538199153681,2292,4216,13742,59TH AVE & UNION HILLS DR,Glendale,1,1,1,Yes,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8633/16496674382_42405bd6cf_o.jpg,4230,Southbound,-112.186416002485,33.6538199153681,59
-112.186452262581,33.6502664904968,2293,4199,13743,59TH AVE & MICHIGAN AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7324/16310220230_be42c225bc_o.jpg,4213,Southbound,-112.186452262581,33.6502664904968,59
-112.186503052622,33.646927053893,2294,4193,13744,59TH AVE & GROVERS AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8629/15875097514_9f3b599562_o.jpg,4207,Southbound,-112.186503052622,33.646927053893,59
-112.186542566775,33.6443627072311,2295,4165,13745,59TH AVE & GREENBRIAR DR,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7433/16310245980_7fab65bd35_o.jpg,4179,Southbound,-112.186542566775,33.6443627072311,59
-112.18657980228,33.6412158459549,2296,7797,17489,SB N 59TH AV MB W GREENBRIAR DR W BELL RD,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7327/16309942008_e91f878608_o.jpg,11945,Southbound,-112.18657980228,33.6412158459549,59
-112.186506887257,33.637904696567,2297,4179,13746,59TH AVE & BELL RD,Glendale,1,1,1,Yes,1,No,Yes,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7407/16495943771_338576dff2_o.jpg,4193,Southbound,-112.186506887257,33.637904696567,59
-112.186117698302,33.6346887065714,2298,4196,13747,59TH AVE & KINGS AVE,Glendale,1,1,1,Yes,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7445/15875122044_50a66b0a5c_o.jpg,4210,Southbound,-112.186117698302,33.6346887065714,59
-112.185767706514,33.6314383115962,2299,4209,13748,59TH AVE & PARADISE LN,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7443/16311728867_b1e103e637_o.jpg,4223,Southbound,-112.185767706514,33.6314383115962,59
-112.185802367939,33.6286081726167,2300,4204,13749,59TH AVE & NANCY RD,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7300/16495943581_b60944634a_o.jpg,4218,Southbound,-112.185802367939,33.6286081726167,59
-112.185817861376,33.6261019827074,2301,4223,13750,59TH AVE & GREENWAY RD,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7322/16495942811_7f66d83be4_o.jpg,4237,Southbound,-112.185817861376,33.6261019827074,59
-112.185844124049,33.6247080842768,2302,4192,13751,59TH AVE & GREENWAY RD,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7392/16309954338_934a2e6a53_o.jpg,4206,Southbound,-112.185844124049,33.6247080842768,59
-112.185853343623,33.6230607443852,2303,4218,13752,59TH AVE -- GREENWAY RD & COUNTRY GABLES DR,Glendale,0,1,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7281/16311383709_9c16e8c718_o.jpg,4232,Southbound,-112.185853343623,33.6230607443852,59
-112.185887206749,33.6204313418956,2304,4185,13754,59TH AVE & COUNTRY GABLES DR,Glendale,0,1,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7415/16311407749_c57309d69c_o.jpg,4199,Southbound,-112.185887206749,33.6204313418956,59
-112.185919057788,33.6167031379776,2305,4172,13755,59TH AVE & EVANS DR,Glendale,0,1,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8605/16311407929_4cfe94b8bb_o.jpg,4186,Southbound,-112.185919057788,33.6167031379776,59
-112.185951329862,33.6131912470455,2306,4166,13757,59TH AVE & DAILEY ST,Glendale,0,1,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7378/15875122414_e48f28fee2_o.jpg,4180,Southbound,-112.185951329862,33.6131912470455,59
-112.186023581737,33.6103783246054,2307,7985,13758,59TH AVE & THUNDERBIRD RD,Glendale,1,1,1,Yes,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7319/16310216190_9f58b7e639_o.jpg,9749,Southbound,-112.186023581737,33.6103783246054,59
-112.186003884124,33.6086541968198,2308,4177,18228,59TH AVE & EUGIE AVE,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8573/15877537613_634dd3e95c_o.jpg,4191,Southbound,-112.186003884124,33.6086541968198,59
-112.186058024135,33.6029619419003,2309,4214,13760,59TH AVE & SWEETWATER AVE,Glendale,1,0,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8583/16471659206_0cc97bbb5a_o.jpg,4228,Southbound,-112.186058024135,33.6029619419003,59
-112.186183140532,33.5959685809583,2310,4182,13761,59TH AVE & CACTUS RD,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7316/16311753077_5aec11f11b_o.jpg,4196,Southbound,-112.186183140532,33.5959685809583,59
-112.186163984763,33.5923911797215,2311,4213,13762,59TH AVE & SUNNYSIDE DR,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7299/15875121444_1a91e51772_o.jpg,4227,Southbound,-112.186163984763,33.5923911797215,59
-112.18619496602,33.5887576757353,2312,4184,13763,59TH AVE & CHOLLA ST,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7284/15877512893_5806afde11_o.jpg,4198,Southbound,-112.18619496602,33.5887576757353,59
-112.186218435321,33.5851500217659,2313,4221,13764,59TH AVE & MERCER LN,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7428/16495942841_f0b9501852_o.jpg,4235,Southbound,-112.186218435321,33.5851500217659,59
-112.1863668145,33.5814014938729,2314,4210,13765,59TH AVE & PEORIA AVE,Glendale,0,0,0,Yes,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8618/16471682886_95890717f2_o.jpg,4224,Southbound,-112.1863668145,33.5814014938729,59 | GUS3
-112.186343185449,33.574432392039,2315,4202,13767,59TH AVE & MOUNTAIN VIEW RD,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7376/16311752937_6d7035404b_o.jpg,4216,Southbound,-112.186343185449,33.574432392039,59 | GUS3
-112.186325415886,33.5779848020599,2316,4181,13766,59TH AVE & BROWN ST,Glendale,1,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7382/15875097594_fc19bfe7cf_o.jpg,4195,Southbound,-112.186325415886,33.5779848020599,59 | GUS3
-112.186472601911,33.569494159514,2317,4220,13768,59TH AVE & SUNNYSLOPE LN,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8569/16311752227_ca07c22d61_o.jpg,4234,Southbound,-112.186472601911,33.569494159514,59 | GUS3
-112.18643236951,33.5671065993942,2318,4219,13769,59TH AVE & OLIVE AVE,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8585/16495942931_21d3742319_o.jpg,4233,Southbound,-112.18643236951,33.5671065993942,59
-112.186399768186,33.5636352485628,2319,4178,13770,59TH AVE & ALICE AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7368/15877537583_4c4febff8e_o.jpg,4192,Southbound,-112.186399768186,33.5636352485628,59
-112.186373277389,33.5611040246197,2320,4188,13771,59TH AVE & SELDON LN,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7319/16309929378_de0e3578bc_o.jpg,4202,Southbound,-112.186373277389,33.5611040246197,59
-112.186332793523,33.5564310840246,2321,4212,13772,59TH AVE & ROYAL PALM RD,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7291/16311407129_80c5aae5ce_o.jpg,4226,Southbound,-112.186332793523,33.5564310840246,59 | GUS3
-112.186309408324,33.5525612822386,2322,4205,13773,59TH AVE & NORTHERN AVE,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7394/16495943531_fe493698a4_o.jpg,4219,Southbound,-112.186309408324,33.5525612822386,59 | GUS1
-112.186338409128,33.5502050641383,2323,4168,13774,59TH AVE & HAYWARD AVE,Glendale,0,1,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://c6.staticflickr.com/2/1491/25568448973_04035251e5_o.jpg,4182,Southbound,-112.186338409128,33.5502050641383,59 | GUS1
-112.186286107101,33.5480018188162,2324,4169,13775,59TH AVE & MORTEN AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7414/16311753317_7fea8fae63_o.jpg,4183,Southbound,-112.186286107101,33.5480018188162,59 | GUS1
-112.186291135803,33.5455368449808,2325,4207,13776,59TH AVE & ORANGEWOOD AVE,Glendale,0,1,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7392/16496674542_5ec7856fe2_o.jpg,4221,Southbound,-112.186291135803,33.5455368449808,59
-112.186316281975,33.5432543949017,2326,4224,13777,59TH AVE & NORTHVIEW AVE,Glendale,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7358/16310220110_6f4d38a955_o.jpg,4238,Southbound,-112.186316281975,33.5432543949017,59
-112.186349641787,33.5417793558242,2327,4203,13778,59TH AVE & -- MYRTLE AVE & PALMAIRE AVE,Glendale,1,1,1,Yes,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8673/16309929268_3b884a49a0_o.jpg,4217,Southbound,-112.186349641787,33.5417793558242,59 | GAL
-112.186356431187,33.5396250449049,2328,4191,13779,59TH AVE & GLENN DR,Glendale,1,1,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7308/16497658225_1039e3ee5f_o.jpg,4205,Southbound,-112.186356431187,33.5396250449049,59 | GUS2
-112.186356347825,33.5379415829495,2329,4189,13780,59TH AVE & GLENDALE AVE,Glendale,0,1,1,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8661/15877537433_fdc0412e17_o.jpg,4203,Southbound,-112.186356347825,33.5379415829495,59
-112.186356766607,33.5345972463213,2330,4206,13781,59TH AVE & OCOTILLO RD,Glendale,0,1,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://c1.staticflickr.com/2/1587/25566318304_a4c7798bb6_o.jpg,4220,Southbound,-112.186356766607,33.5345972463213,59
-112.186383170111,33.5310534749764,2331,4197,13782,59TH AVE & MARYLAND AVE,Glendale,0,0,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7440/15875097474_b5267cee84_o.jpg,4211,Southbound,-112.186383170111,33.5310534749764,59
-112.186437065327,33.5268857836436,2332,4195,13783,59TH AVE & KEIM DR,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7361/16495943631_1d95e9dc87_o.jpg,4209,Southbound,-112.186437065327,33.5268857836436,59
-112.186441005831,33.5238220997588,2333,4180,13784,59TH AVE & BETHANY HOME RD,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8616/16311753097_e11c0a4c31_o.jpg,4194,Southbound,-112.186441005831,33.5238220997588,59
-112.186437233928,33.5199252239447,2334,4201,13785,59TH AVE & MONTEBELLO AVE,Glendale,0,1,1,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7437/16311753007_f00b9766c6_o.jpg,4215,Southbound,-112.186437233928,33.5199252239447,59
-112.186450561404,33.5165063321704,2335,4200,13786,59TH AVE & MISSOURI AVE,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8661/16309954288_1ee4d2c67b_o.jpg,4214,Southbound,-112.186450561404,33.5165063321704,59
-112.186435474466,33.513055593233,2336,4174,13787,59TH AVE & COLTER ST,Glendale,1,1,1,No,0,No,No,No,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7439/15877537623_390e40262d_o.jpg,4188,Southbound,-112.186435474466,33.513055593233,59
-112.18610933312,33.5246196173728,2337,2441,18142,59TH AVE & BETHANY HOME RD,Glendale,1,0,0,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7297/15875127574_c9fc044682_o.jpg,2455,Northbound,-112.18610933312,33.5246196173728,59
-112.190729986274,33.6657587807077,2338,9330,13741,BEHREND DR & N 61ST DR,Glendale,0,0,0,0,0,0,No,No,No,No,No,No,Standard,1541147907453,Yes,,11820,Westbound,-112.190729986274,33.6657587807077,59
-111.962411386442,33.3343902915372,2339,1844,14207,WARNER RD & PRIEST DR,Tempe,0,1,1,Yes,1,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7590/16946721371_8d3b17c457_o.jpg,1860,Eastbound,-111.962411386442,33.3343902915372,65
-111.953538567771,33.3344768469602,2340,1839,17029,WARNER RD & HARDY DR,Tempe,0,0,0,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8748/16761468729_6561169d55_o.jpg,1855,Eastbound,-111.953538567771,33.3344768469602,522
-111.948991638284,33.3344937303471,2341,1843,17030,WARNER RD & MCKEMY ST,Tempe,0,0,0,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8684/16327618263_527be0bfea_o.jpg,1859,Eastbound,-111.948991638284,33.3344937303471,522
-111.94500357448,33.3344605281457,2342,1841,17031,WARNER RD & KYRENE RD,Tempe,0,0,0,Yes,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7615/16740333497_b115d0c946_o.jpg,1857,Eastbound,-111.94500357448,33.3344605281457,522
-111.940690035785,33.3344917503885,2343,1838,17032,WARNER RD & DATELAND DR,Tempe,0,0,0,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7620/16921733996_7d26a54fa6_o.jpg,1854,Eastbound,-111.940690035785,33.3344917503885,522
-111.939478753694,33.3345425435276,2344,1842,17033,WARNER RD & MAPLE,Tempe,0,0,0,No,0,No,No,No,No,No,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8731/16947687185_3c45958bea_o.jpg,1858,Eastbound,-111.939478753694,33.3345425435276,522
-111.934000209355,33.3345445578231,2345,941,17034,WARNER RD & FOREST AVE,Tempe,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8712/16740340277_5b60e350a2_o.jpg,957,Eastbound,-111.934000209355,33.3345445578231,522
-111.928824306556,33.3347798463547,2346,6177,16996,WARNER RD & RURAL RD,Tempe,0,1,0,No,1,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7641/16740292147_50fbe9bf01_o.jpg,6191,Westbound,-111.928824306556,33.3347798463547,522
-111.933598599036,33.3347636262483,2347,6170,16997,WARNER RD & COLLEGE LN,Tempe,0,1,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7644/16760147950_a539b093f5_o.jpg,6184,Westbound,-111.933598599036,33.3347636262483,522
-111.938362941067,33.3347512090659,2348,7161,16999,WARNER RD & MILL AVE,Tempe,1,1,0,No,2,No,No,No,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7602/16740284097_c1d9cc41fd_o.jpg,7175,Westbound,-111.938362941067,33.3347512090659,522
-111.941170388631,33.3347371106789,2349,7163,17000,WARNER RD & DATELAND DR,Tempe,0,1,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7608/16921683876_118e6c5bfa_o.jpg,7177,Westbound,-111.941170388631,33.3347371106789,522
-111.94612497114,33.3346967059922,2350,7160,17001,WARNER RD & KYRENE RD,Tempe,0,1,0,No,1,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7586/16946316002_2501dafc46_o.jpg,7174,Westbound,-111.94612497114,33.3346967059922,522
