,StopID,Juris,Day,ComputedStreetAddress,ComputedCity,ComputedState,Zipcode,Per Capita Income,Population,Poverty Count,Poverty Rate,2018
6910,8157,Phoenix,Weekend,17803 N 27TH AVE,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,1.0
6911,8158,Phoenix,Weekend,18008 N BLACK CANYON HWY,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,0.5
6912,8158,Phoenix,Weekend,18225 N 27TH AVE,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,0.5
6913,8200,Phoenix,Weekend,18615 N CAVE CREEK RD,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,10.0
6914,8201,Phoenix,Weekend,19008 N 24TH PL,Phoenix,AZ,85050.0,48804.0,30647.0,1873.0,6.111528045159396,0.0
6915,8202,Phoenix,Weekend,19401 N CAVE CREEK RD,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,2.0
6916,8203,Phoenix,Weekend,19842 N 26TH ST,Phoenix,AZ,85050.0,48804.0,30647.0,1873.0,6.111528045159396,2.0
6917,8204,Phoenix,Weekend,20205 N CAVE CREEK RD,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,11.333333333333334
6918,8205,Phoenix,Weekend,20833 N 23RD PL,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,14.0
6919,8206,Phoenix,Weekend,20350 N CAVE CREEK RD,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,0.3333333333333333
6920,8207,Phoenix,Weekend,20050 N CAVE CREEK RD,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,24.666666666666668
6921,8208,Phoenix,Weekend,19824 N CAVE CREEK RD,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,1.0
6922,8209,Phoenix,Weekend,19226 N CAVE CREEK RD,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,7.333333333333333
6923,8210,Phoenix,Weekend,18823 N 23RD PL,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,2.0
6924,8211,Phoenix,Weekend,3202 E WASHINGTON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,6.333333333333333
6928,8220,Phoenix,Weekend,709 E SANDRA TER,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,2.3333333333333335
6929,8221,Phoenix,Weekend,1402 E SANDRA TER,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.3333333333333333
6930,8222,Phoenix,Weekend,1614 E GRANDVIEW RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.6666666666666667
6931,8223,Phoenix,Weekend,1809 E SANDRA TER,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,0.6666666666666666
6932,8224,Phoenix,Weekend,127 W GRANDVIEW RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.6666666666666666
6933,8225,Phoenix,Weekend,2012 E MONTE CRISTO AVE,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,2.0
6934,8226,Phoenix,Weekend,16220 N 7TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,3.6666666666666665
6935,8227,Phoenix,Weekend,6501 E GREENWAY PKWY,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,3.6666666666666665
6936,8228,Phoenix,Weekend,7126 E ACOMA DR,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.6666666666666666
6937,8229,Phoenix,Weekend,16625 N 7TH DR,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,34.666666666666664
6938,8230,Phoenix,Weekend,16625 N 7TH DR,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,4.666666666666667
6939,8231,Phoenix,Weekend,15827 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,43.666666666666664
6940,8232,Phoenix,Weekend,7025 E GREENWAY PKWY,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.3333333333333333
6941,8232,Phoenix,Weekend,7025 E GREENWAY PKWY,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.3333333333333333
6942,8233,Phoenix,Weekend,2627 E WALTANN LN,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,65.33333333333333
6943,8234,Phoenix,Weekend,15230 N 30TH ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,27.666666666666668
6944,8235,Phoenix,Weekend,15249 N 32ND ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,27.666666666666668
6945,8236,Phoenix,Weekend,3342 E GREENWAY RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,0.0
6946,8237,Phoenix,Weekend,3618 E KAREN DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,3.0
6947,8238,Phoenix,Weekend,3801 E GREENWAY RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,2.0
6948,8239,Phoenix,Weekend,4007 E GREENWAY RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,23.333333333333332
6949,8240,Phoenix,Weekend,4208 E KAREN DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,0.3333333333333333
6950,8241,Phoenix,Weekend,4415 E GREENWAY RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,0.6666666666666666
6951,8242,Phoenix,Weekend,4612 E KAREN DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,0.3333333333333333
6952,8243,Phoenix,Weekend,15240 N 51ST ST,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.0
6953,8244,Phoenix,Weekend,5210 E KAREN DR,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.6666666666666666
6954,8245,Phoenix,Weekend,5508 E KAREN DR,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.0
6955,8246,Phoenix,Weekend,5601 E GREENWAY RD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.3333333333333333
6956,8247,Phoenix,Weekend,5601 E GREENWAY RD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.0
6957,8248,Phoenix,Weekend,6009 E BECK LN,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.5
6958,8249,Phoenix,Weekend,6216 E KAREN DR,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.0
6959,8250,Phoenix,Weekend,4801 E GREENWAY RD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,11.0
6960,8251,Phoenix,Weekend,1119 W LE MARCHE AVE,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,1.0
6961,8252,Phoenix,Weekend,1330 W BECK LN,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.0
6962,8253,Phoenix,Weekend,1849 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.6666666666666666
6963,8254,Phoenix,Weekend,1849 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,42.0
6964,8255,Phoenix,Weekend,329 W SUMERSET DR,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,1.0
6965,8256,Phoenix,Weekend,16225 N 7TH AVE,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,1.6666666666666667
6966,8257,Phoenix,Weekend,1121 W KATHLEEN RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,1.6666666666666667
6967,8258,Phoenix,Weekend,2221 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,3.0
6968,8259,Phoenix,Weekend,2525 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,17.666666666666668
6969,8260,Phoenix,Weekend,2828 W CARIBBEAN LN,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,16.0
6970,8261,Phoenix,Weekend,3039 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,1.0
6971,8262,Phoenix,Weekend,3231 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,4.666666666666667
6972,8263,Phoenix,Weekend,3449 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,40.666666666666664
6973,8264,Phoenix,Weekend,3643 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,0.6666666666666666
6974,8265,Phoenix,Weekend,3855 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,2.6666666666666665
6975,8266,Phoenix,Weekend,15235 N 41ST AVE,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,0.3333333333333333
6976,8267,Phoenix,Weekend,4243 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,11.666666666666666
6977,8268,Phoenix,Weekend,2221 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.6666666666666666
6978,8272,Phoenix,Weekend,16601 N 12TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,0.6666666666666666
6979,8273,Phoenix,Weekend,16601 N 12TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.6666666666666667
6980,8274,Phoenix,Weekend,1500 E GREENWAY PKWY,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,3.0
6981,8275,Phoenix,Weekend,1771 E GRANDVIEW RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,2.0
6982,8276,Phoenix,Weekend,1938 E PARADISE LN,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,2.6666666666666665
6983,8277,Phoenix,Weekend,288 E GREENWAY PKWY,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,7.666666666666667
6984,8278,Phoenix,Weekend,16220 N 7TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,17.333333333333332
6985,8279,Phoenix,Weekend,16026 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,19.0
6986,8280,Phoenix,Weekend,15636 N CLUBGATE DR,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,6.666666666666667
6987,8281,Phoenix,Weekend,6902 E GREENWAY PKWY,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,21.666666666666668
6988,8282,Phoenix,Weekend,7132 E GREENWAY PKWY,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,85.66666666666667
6989,8283,Phoenix,Weekend,2624 E GREENWAY PKWY,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,8.666666666666666
6990,8284,Phoenix,Weekend,2838 E GREENWAY RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,10.333333333333334
6991,8285,Phoenix,Weekend,15420 N 32ND ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,42.0
6992,8286,Phoenix,Weekend,3342 E GREENWAY RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,4.333333333333333
6993,8287,Phoenix,Weekend,3549 E BECK LN,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,3.0
6994,8288,Phoenix,Weekend,3748 E KAREN DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,1.6666666666666667
6995,8289,Phoenix,Weekend,15410 N 40TH ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,14.0
6996,8290,Phoenix,Weekend,4138 E GREENWAY RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,1.0
6997,8291,Phoenix,Weekend,4333 E BECK LN,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,0.6666666666666666
6998,8292,Phoenix,Weekend,15401 N 45TH WAY,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,0.6666666666666666
6999,8293,Phoenix,Weekend,15410 N 50TH PL,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.6666666666666666
7000,8294,Phoenix,Weekend,5155 E BECK LN,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.6666666666666666
7001,8295,Phoenix,Weekend,5447 E BECK LN,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.6666666666666666
7002,8296,Phoenix,Weekend,5527 E BECK LN,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.6666666666666667
7003,8297,Phoenix,Weekend,5817 E BECK LN,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.3333333333333333
7004,8298,Phoenix,Weekend,15401 N 59TH ST,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.0
7005,8299,Phoenix,Weekend,15402 N 62ND ST,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.0
7006,8300,Phoenix,Weekend,6324 E GREENWAY RD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,16.666666666666668
7007,8301,Phoenix,Weekend,15262 N TATUM BLVD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,37.333333333333336
7008,8302,Phoenix,Weekend,16036 N 11TH AVE,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.6666666666666666
7009,8303,Phoenix,Weekend,1201 W WALTANN LN,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.6666666666666666
7010,8304,Phoenix,Weekend,15402 N 17TH AVE,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.0
7011,8305,Phoenix,Weekend,16202 N 1ST DR,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.3333333333333333
7012,8306,Phoenix,Weekend,305 W BEVERLY LN,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,1.0
7013,8307,Phoenix,Weekend,16224 N 9TH PL,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.0
7014,8308,Phoenix,Weekend,1201 W WALTANN LN,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,0.3333333333333333
7015,8309,Phoenix,Weekend,1908 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,23.0
7016,8310,Phoenix,Weekend,2302 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,1.3333333333333333
7017,8311,Phoenix,Weekend,2510 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,8.666666666666666
7018,8312,Phoenix,Weekend,15401 N 30TH AVE,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,8.0
7019,8313,Phoenix,Weekend,3102 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,0.3333333333333333
7020,8314,Phoenix,Weekend,3250 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,1.3333333333333333
7021,8315,Phoenix,Weekend,3502 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,5.0
7022,8316,Phoenix,Weekend,3720 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,0.0
7023,8317,Phoenix,Weekend,3930 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,0.3333333333333333
7024,8318,Phoenix,Weekend,4102 W GREENWAY RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,0.5
7029,8323,Phoenix,Weekend,2046 W GREENWAY RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,
7042,8403,Phoenix,Weekend,18777 N SCOTTSDALE RD,Phoenix,AZ,85255.0,76681.0,41625.0,1683.0,4.043243243243243,24.333333333333332
7043,8410,Phoenix,Weekend,18012 N SCOTTSDALE RD,Phoenix,AZ,85054.0,59206.0,6896.0,280.0,4.060324825986079,2.0
7060,8441,Phoenix,Weekend,850 E GREENWAY PKWY,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.0
7061,8443,Phoenix,Weekend,5101 W ROOSEVELT ST,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,3.0
7062,8444,Phoenix,Weekend,440 N 51ST AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,4.333333333333333
7063,8445,Phoenix,Weekend,302 N 51ST AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,39.0
7064,8446,Phoenix,Weekend,620 N 51ST AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,4.0
7065,8447,Phoenix,Weekend,7534 S 30TH RUN,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,0.6666666666666666
7066,8448,Phoenix,Weekend,3401 E BASELINE RD,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,2.3333333333333335
7067,8449,Phoenix,Weekend,3308 E BASELINE RD,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,3.6666666666666665
7078,5731,Phoenix,Weekend,19801 N TATUM BLVD,Phoenix,AZ,85050.0,48804.0,30647.0,1873.0,6.111528045159396,0.3333333333333333
7080,5738,Phoenix,Weekend,902 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,9.333333333333334
7081,5739,Phoenix,Weekend,1130 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,37.666666666666664
7083,5740,Phoenix,Weekend,1346 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,17.666666666666668
7084,5741,Phoenix,Weekend,1538 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,70.33333333333333
7085,5742,Phoenix,Weekend,1736 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,13.333333333333334
7086,5743,Phoenix,Weekend,1836 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,5.0
7087,5744,Phoenix,Weekend,2101 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,14.0
7088,5745,Phoenix,Weekend,2222 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,5.666666666666667
7089,5746,Phoenix,Weekend,2346 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,69.0
7094,5752,Phoenix,Weekend,202 E MCDOWELL RD,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,4.333333333333333
7101,5760,Phoenix,Weekend,340 E MCDOWELL RD,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,21.0
7103,5765,Phoenix,Weekend,530 E MCDOWELL RD,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,42.0
7105,5801,Phoenix,Weekend,1146 E NORTHERN AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,22.333333333333332
7106,5802,Phoenix,Weekend,1530 E NORTHERN AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,8.333333333333334
7107,5803,Phoenix,Weekend,302 E NORTHERN AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,0.6666666666666666
7108,5804,Phoenix,Weekend,631 E MANZANITA PL,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,22.0
7109,5805,Phoenix,Weekend,1000 E NORTHERN AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,1.3333333333333333
7110,5811,Phoenix,Weekend,1364 E OSBORN RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,3.6666666666666665
7116,5823,Phoenix,Weekend,1230 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,7.666666666666667
7117,5824,Phoenix,Weekend,1435 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,3.0
7118,5825,Phoenix,Weekend,4313 E COTTON CENTER BLVD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.0
7119,5826,Phoenix,Weekend,5010 S 16TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,6.666666666666667
7120,5827,Phoenix,Weekend,1640 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,4.333333333333333
7121,5828,Phoenix,Weekend,1944 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,0.0
7122,5829,Phoenix,Weekend,5044 S 21ST PL,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.3333333333333333
7123,5830,Phoenix,Weekend,2336 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,11.0
7124,5831,Phoenix,Weekend,2560 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,3.0
7125,5832,Phoenix,Weekend,2754 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,6.666666666666667
7126,5833,Phoenix,Weekend,2854 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,6.0
7127,5834,Phoenix,Weekend,2958 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,4.333333333333333
7128,5835,Phoenix,Weekend,3156 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,4.666666666666667
7129,5836,Phoenix,Weekend,3502 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.3333333333333333
7130,5837,Phoenix,Weekend,3814 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.0
7131,5838,Phoenix,Weekend,3846 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,5.0
7132,5839,Phoenix,Weekend,5150 S 48TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,14.666666666666666
7133,5840,Phoenix,Weekend,330 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,3.6666666666666665
7134,5841,Phoenix,Weekend,615 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,5.0
7135,5842,Phoenix,Weekend,5060 S 9TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.0
7136,5843,Phoenix,Weekend,3422 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,0.0
7137,5845,Phoenix,Weekend,1034 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,7.666666666666667
7138,5846,Phoenix,Weekend,1150 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,4.666666666666667
7139,5847,Phoenix,Weekend,1346 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,4.666666666666667
7140,5848,Phoenix,Weekend,1534 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,40.333333333333336
7141,5849,Phoenix,Weekend,1830 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,6.333333333333333
7142,5850,Phoenix,Weekend,924 N 1ST ST,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,36.333333333333336
7143,5851,Phoenix,Weekend,1942 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,8.333333333333334
7144,5852,Phoenix,Weekend,2232 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,18.0
7151,5859,Phoenix,Weekend,220 E ROOSEVELT ST,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,3.6666666666666665
7152,5862,Phoenix,Weekend,610 E ROOSEVELT ST,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,16.333333333333332
7153,5863,Phoenix,Weekend,932 N 9TH ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,1.3333333333333333
7154,5867,Phoenix,Weekend,1602 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,6.0
7156,5870,Phoenix,Weekend,5740 E SHEA BLVD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,0.6666666666666666
7163,5883,Phoenix,Weekend,5122 E SHEA BLVD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.3333333333333333
7164,5884,Phoenix,Weekend,5320 E SHEA BLVD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.6666666666666667
7165,5885,Phoenix,Weekend,5540 E SHEA BLVD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,6.333333333333333
7166,5886,Phoenix,Weekend,10604 N 60TH PL,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.0
7167,5887,Phoenix,Weekend,6338 E SHEA BLVD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,7.0
7169,5904,Phoenix,Weekend,2908 E SKY HARBOR BLVD,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,1.0
7170,5908,Phoenix,Weekend,5837 S 11TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,8.0
7171,5909,Phoenix,Weekend,2125 E HUNTINGTON DR,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,8.666666666666666
7172,5910,Phoenix,Weekend,2742 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.3333333333333333
7173,5911,Phoenix,Weekend,4542 E SOUTHERN AVE,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,2.6666666666666665
7174,5915,Phoenix,Weekend,2960 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.6666666666666667
