,StopID,Location,Address,City,Zipcode,Juris_y,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2
172,4719,POWER RD & ALBANY ST,152 N POWER RD,Mesa,85205,Mesa,Weekend,1,1,1,1,1,1,2,3,1,2,1,2,1
173,4719,POWER RD & ALBANY ST,152 N POWER RD,Mesa,85205,Mesa,Weekday,3,3,3,1,1,4,4,5,2,2,2,2,2
174,9587,8TH ST- FITCH PARK,161 E 6TH ST,Globe,85201,Mesa,Weekend,0,0,0,0,0,0,1,1,0,0,0,0,0
175,9587,8TH ST- FITCH PARK,161 E 6TH ST,Globe,85201,Mesa,Weekday,3,3,3,2,1,2,2,3,1,2,2,2,1
176,9588,BARKLEY & MCKELLIPS,1960 N BARKLEY,Mesa,85203,Mesa,Weekend,0,0,0,0,0,1,1,2,0,0,0,0,0
177,9588,BARKLEY & MCKELLIPS,1960 N BARKLEY,Mesa,85203,Mesa,Weekday,1,1,1,2,2,2,3,7,2,2,6,3,1
178,9590,POWER RD & MCLELLAN RD,1548 N POWER RD,Mesa,85205,Mesa,Weekend,2,2,2,2,1,1,2,4,1,1,1,1,1
179,9590,POWER RD & MCLELLAN RD,1548 N POWER RD,Mesa,85205,Mesa,Weekday,3,3,4,5,2,4,2,4,1,2,4,4,3
180,9591,POWER RD & MCLELLAN RD,1525 N POWER RD,Mesa,85205,Mesa,Weekend,1,1,1,1,0,1,1,1,0,0,0,0,0
181,9591,POWER RD & MCLELLAN RD,1525 N POWER RD,Mesa,85205,Mesa,Weekday,2,2,2,1,0,1,1,1,0,0,0,0,0
182,3101,STAPLEY DR & BROWN RD,1201 E GREENWAY CIR,Mesa,85203,Mesa,Weekend,,,,0,,0,0,0,0,0,0,0,0
183,3101,STAPLEY DR & BROWN RD,1201 E GREENWAY CIR,Mesa,85203,Mesa,Weekday,0,0,1,1,0,0,0,0,0,0,0,1,1
184,4603,GILBERT RD & GRANDVIEW ST,1955 E GRANDVIEW ST,Mesa,85203,Mesa,Weekend,0,0,0,,,0,0,0,,0,0,0,
185,4603,GILBERT RD & GRANDVIEW ST,1955 E GRANDVIEW ST,Mesa,85203,Mesa,Weekday,0,0,0,0,0,1,0,1,0,0,0,0,1
186,4721,POWER RD & BROWN RD,1152 N POWER RD,Mesa,85205,Mesa,Weekend,5,5,5,4,3,3,4,8,4,4,4,5,4
187,4721,POWER RD & BROWN RD,1152 N POWER RD,Mesa,85205,Mesa,Weekday,13,13,13,14,8,10,11,25,13,13,20,20,14
188,4609,GILBERT RD & MCLELLAN RD,1944 E HALE ST,Mesa,85203,Mesa,Weekend,1,1,1,1,0,0,0,0,0,0,0,0,1
189,4609,GILBERT RD & MCLELLAN RD,1944 E HALE ST,Mesa,85203,Mesa,Weekday,4,4,4,3,2,7,8,7,2,2,3,2,3
190,5218,POWER RD & VIA ROSSMOOR BLVD,33 LEISURE WORLD,Mesa,85206,Mesa,Weekend,4,4,4,3,1,3,5,7,0,1,0,1,0
191,5218,POWER RD & VIA ROSSMOOR BLVD,33 LEISURE WORLD,Mesa,85206,Mesa,Weekday,4,4,4,3,1,4,5,9,1,2,1,1,1
192,9143,N GILBERT RD & E HALE ST,2012 E HALE ST,Mesa,85213,Mesa,Weekend,0,0,0,0,0,1,1,1,0,0,,,0
193,9143,N GILBERT RD & E HALE ST,2012 E HALE ST,Mesa,85213,Mesa,Weekday,2,2,2,2,0,3,3,3,0,0,0,0,0
194,5088,GILBERT RD & 2ND AVE,1955 E 2ND AVE,Mesa,85204,Mesa,Weekend,0,0,0,0,0,0,0,2,0,0,0,1,1
195,5088,GILBERT RD & 2ND AVE,1955 E 2ND AVE,Mesa,85204,Mesa,Weekday,2,2,2,1,1,1,1,4,1,2,2,3,3
196,3108,STAPLEY DR & DOVER ST,1209 E DOVER ST,Mesa,85203,Mesa,Weekend,1,0,0,1,0,1,0,1,0,0,0,0,0
197,3108,STAPLEY DR & DOVER ST,1209 E DOVER ST,Mesa,85203,Mesa,Weekday,3,3,3,3,1,3,4,4,1,1,1,1,1
198,9504,MCKELLIPS & POWER RD,2015 E MCKELLIPS RD,Mesa,85213,Mesa,Weekend,2,2,2,2,1,2,2,3,0,0,1,1,1
199,9504,MCKELLIPS & POWER RD,2015 E MCKELLIPS RD,Mesa,85213,Mesa,Weekday,2,2,3,2,1,4,4,2,1,1,2,2,2
200,4605,GILBERT RD & HERMOSA VISTA DR,1860 E LAUREL ST,Mesa,85203,Mesa,Weekend,0,0,0,0,,0,0,,0,,0,0,
201,4605,GILBERT RD & HERMOSA VISTA DR,1860 E LAUREL ST,Mesa,85203,Mesa,Weekday,1,1,1,1,0,1,1,0,1,0,1,1,1
202,3099,STAPLEY DR & 2ND ST,1208 E 2ND ST,Mesa,85203,Mesa,Weekend,1,1,1,1,1,1,1,1,0,1,1,0,0
203,3099,STAPLEY DR & 2ND ST,1208 E 2ND ST,Mesa,85203,Mesa,Weekday,2,2,2,2,1,4,3,3,2,1,1,1,1
204,3371,GILBERT RD & INVERNESS AVE,2005 E JUANITA AVE,Mesa,85204,Mesa,Weekend,2,2,2,2,2,1,1,2,1,1,1,1,1
205,3371,GILBERT RD & INVERNESS AVE,2005 E JUANITA AVE,Mesa,85204,Mesa,Weekday,11,11,11,12,6,9,9,11,3,3,5,5,6
206,8634,POWER RD & MCDOWELL RD,2754 N POWER RD,Scottsdale,85215,Mesa,Weekend,3,3,3,3,2,4,5,9,6,6,5,4,4
207,8634,POWER RD & MCDOWELL RD,2754 N POWER RD,Scottsdale,85215,Mesa,Weekday,9,9,10,7,5,8,9,19,8,9,10,11,10
208,5095,GILBERT RD & MAIN ST,1954 E MAIN ST,Mesa,85203,Mesa,Weekend,13,13,12,14,11,11,13,22,10,10,8,7,17
209,5095,GILBERT RD & MAIN ST,1954 E MAIN ST,Mesa,85203,Mesa,Weekday,62,62,64,79,48,60,65,106,52,61,47,39,67
210,4723,POWER RD & MCKELLIPS RD,1932 N POWER RD,Mesa,85205,Mesa,Weekend,7,7,6,7,4,6,7,8,7,8,8,8,8
211,4723,POWER RD & MCKELLIPS RD,1932 N POWER RD,Mesa,85205,Mesa,Weekday,10,10,11,17,9,11,14,25,11,11,16,18,16
212,9140,N POWER RD & E HERMOSA VISTA DR,2305 S POWER RD,Mesa,85209,Mesa,Weekend,1,1,1,1,1,1,1,1,0,0,1,1,0
213,9140,N POWER RD & E HERMOSA VISTA DR,2305 S POWER RD,Mesa,85209,Mesa,Weekday,1,1,1,2,2,2,1,4,1,1,2,3,2
214,3104,STAPLEY DR & JENSEN ST,1836 N STAPLEY DR,Mesa,85203,Mesa,Weekend,0,0,0,0,0,0,0,0,,,0,,0
215,3104,STAPLEY DR & JENSEN ST,1836 N STAPLEY DR,Mesa,85203,Mesa,Weekday,1,1,1,1,0,2,4,1,0,0,0,1,1
216,533,MCKELLIPS RD & STAPLEY DR,1229 E MCKELLIPS RD,Mesa,85203,Mesa,Weekend,4,4,3,4,5,5,4,7,3,3,4,2,6
217,533,MCKELLIPS RD & STAPLEY DR,1229 E MCKELLIPS RD,Mesa,85203,Mesa,Weekday,12,12,13,15,11,13,16,19,12,21,23,20,53
218,3557,STAPLEY DR & EMERALD AVE,1019 S STAPLEY DR,Mesa,85204,Mesa,Weekend,0,0,0,0,0,0,0,1,0,0,0,0,0
219,3557,STAPLEY DR & EMERALD AVE,1019 S STAPLEY DR,Mesa,85204,Mesa,Weekday,2,2,2,2,1,2,3,3,3,2,2,3,4
220,9144,N GILBERT RD & E MCKELLIPS RD,2020 E MCKELLIPS RD,Mesa,85213,Mesa,Weekend,0,0,0,0,0,0,0,,0,,0,,0
221,9144,N GILBERT RD & E MCKELLIPS RD,2020 E MCKELLIPS RD,Mesa,85213,Mesa,Weekday,1,1,1,1,1,3,10,3,3,1,1,1,0
222,9089,GILBERT MCDOWELL PARK AND RIDE,2033 E OASIS ST,Mesa,85213,Mesa,Weekend,2,2,1,1,1,1,1,3,1,3,1,2,1
223,9089,GILBERT MCDOWELL PARK AND RIDE,2033 E OASIS ST,Mesa,85213,Mesa,Weekday,50,50,52,88,51,64,96,207,76,344,114,114,329
224,3555,STAPLEY DR & 8TH AVE,761 S STAPLEY DR,Mesa,85204,Mesa,Weekend,1,1,1,1,1,3,2,2,0,1,1,1,0
225,3555,STAPLEY DR & 8TH AVE,761 S STAPLEY DR,Mesa,85204,Mesa,Weekday,4,4,4,9,5,8,9,11,3,3,4,4,5
226,9433,INNOVATION WAY N & S TWINING,5835 S SOSSAMAN RD,Mesa,85212,Mesa,Weekend,0,0,0,,,0,0,0,1,0,0,0,0
227,9433,INNOVATION WAY N & S TWINING,5835 S SOSSAMAN RD,Mesa,85212,Mesa,Weekday,1,1,1,0,0,1,0,0,0,0,0,0,0
228,9503,PHX-MESA GATEWAY AIRPORT,5835 S SOSSAMAN RD,Mesa,85212,Mesa,Weekend,4,4,3,1,0,2,4,2,1,1,2,1,1
229,9503,PHX-MESA GATEWAY AIRPORT,5835 S SOSSAMAN RD,Mesa,85212,Mesa,Weekday,3,3,3,2,2,3,2,5,3,2,2,3,2
230,4599,GILBERT RD & BROWN RD,1933 E BROWN RD,Mesa,85203,Mesa,Weekend,3,3,2,2,1,2,2,4,2,2,3,2,2
231,4599,GILBERT RD & BROWN RD,1933 E BROWN RD,Mesa,85203,Mesa,Weekday,12,12,12,13,7,12,16,25,12,12,11,13,13
232,5217,POWER RD & MAIN ST,6771 E MAIN ST,Mesa,85205,Mesa,Weekend,10,10,9,10,5,10,13,17,7,14,12,11,9
233,5217,POWER RD & MAIN ST,6771 E MAIN ST,Mesa,85205,Mesa,Weekday,13,13,13,18,10,16,21,35,16,23,22,16,17
234,9139,N POWER RD & E MELROSE ST,2551 N SILVERADO,Scottsdale,85215,Mesa,Weekend,1,1,0,1,0,1,1,1,0,0,0,0,1
235,9139,N POWER RD & E MELROSE ST,2551 N SILVERADO,Scottsdale,85215,Mesa,Weekday,2,2,2,1,1,1,1,3,1,1,1,1,2
236,8981,SOSSAMAN & TAHOE AV,5835 S SOSSAMAN RD,Mesa,85212,Mesa,Weekend,0,0,0,0,,,0,,0,0,0,,0
237,8981,SOSSAMAN & TAHOE AV,5835 S SOSSAMAN RD,Mesa,85212,Mesa,Weekday,1,1,1,0,0,0,0,1,0,1,1,1,0
238,3028,POWER RD & DECATUR ST,6935 E DECATUR ST,Mesa,85207,Mesa,Weekend,0,0,0,0,0,1,0,1,1,1,1,1,1
239,3028,POWER RD & DECATUR ST,6935 E DECATUR ST,Mesa,85207,Mesa,Weekday,1,1,1,1,1,1,2,3,1,2,3,3,3
240,3102,STAPLEY DR & GRANDVIEW ST,1328 N DIANE CIR,Mesa,85203,Mesa,Weekend,0,0,0,0,0,0,0,0,,,1,0,
241,3102,STAPLEY DR & GRANDVIEW ST,1328 N DIANE CIR,Mesa,85203,Mesa,Weekday,1,1,1,1,0,1,1,2,0,0,0,0,0
242,5090,GILBERT RD & 8TH AVE,1950 E EDGEWOOD CIR,Mesa,85204,Mesa,Weekend,1,1,1,0,1,0,1,0,0,0,1,0,0
243,5090,GILBERT RD & 8TH AVE,1950 E EDGEWOOD CIR,Mesa,85204,Mesa,Weekday,3,3,3,3,2,4,4,4,1,2,2,2,2
244,5094,GILBERT RD & HAMPTON AVE,1927 E HAMPTON AVE,Mesa,85204,Mesa,Weekend,2,2,1,1,1,0,1,3,1,1,1,1,1
245,5094,GILBERT RD & HAMPTON AVE,1927 E HAMPTON AVE,Mesa,85204,Mesa,Weekday,6,6,6,9,4,6,8,12,6,5,9,8,4
246,3107,STAPLEY DR & UNIVERSITY DR,1160 E UNIVERSITY DR,Mesa,85203,Mesa,Weekend,4,4,3,3,1,2,2,4,2,1,2,2,2
247,3107,STAPLEY DR & UNIVERSITY DR,1160 E UNIVERSITY DR,Mesa,85203,Mesa,Weekday,9,9,10,10,6,7,8,14,6,8,15,14,11
248,3359,GILBERT RD & BASELINE RD,2032 E BASELINE RD,Mesa,85204,Mesa,Weekend,8,8,7,8,6,6,8,15,7,10,9,11,12
249,3359,GILBERT RD & BASELINE RD,2032 E BASELINE RD,Mesa,85204,Mesa,Weekday,19,19,20,22,12,19,22,34,20,20,21,21,19
250,3365,GILBERT RD & PUEBLO AVE,750 S ASHBROOK,Mesa,85204,Mesa,Weekend,0,0,0,1,0,0,1,1,0,0,0,0,1
251,3365,GILBERT RD & PUEBLO AVE,750 S ASHBROOK,Mesa,85204,Mesa,Weekday,4,4,5,2,1,4,4,5,2,2,3,4,5
252,3030,POWER RD & JENSEN ST,1833 N POWER RD,Mesa,85205,Mesa,Weekend,1,1,1,1,0,0,0,1,,0,,0,0
253,3030,POWER RD & JENSEN ST,1833 N POWER RD,Mesa,85205,Mesa,Weekday,2,2,2,1,0,1,1,1,0,0,0,1,0
254,8894,Sossaman & Avery,5835 S SOSSAMAN RD,Mesa,85212,Mesa,Weekend,0,0,0,,,0,,,0,,0,,
255,8894,Sossaman & Avery,5835 S SOSSAMAN RD,Mesa,85212,Mesa,Weekday,0,0,0,0,0,0,0,,0,0,0,0,0
256,4607,GILBERT RD & E LOCKWOOD ST,1965 E LOCKWOOD ST,Mesa,85203,Mesa,Weekend,0,0,0,0,,,,0,0,0,0,0,0
257,4607,GILBERT RD & E LOCKWOOD ST,1965 E LOCKWOOD ST,Mesa,85203,Mesa,Weekday,1,1,1,2,1,1,2,3,0,1,1,0,3
258,3479,POWER RD & HAMPTON AVE,1357 S POWER RD,Mesa,85206,Mesa,Weekend,52,50,47,58,48,71,82,113,65,164,73,70,69
259,3479,POWER RD & HAMPTON AVE,1357 S POWER RD,Mesa,85206,Mesa,Weekday,74,74,77,101,67,98,108,202,114,206,126,116,108
260,5089,GILBERT RD & 6TH AVE,1955 E 6TH AVE,Mesa,85204,Mesa,Weekend,1,1,1,1,0,0,1,1,0,1,1,0,1
261,5089,GILBERT RD & 6TH AVE,1955 E 6TH AVE,Mesa,85204,Mesa,Weekday,4,4,4,6,2,5,6,7,2,3,4,5,3
262,4614,UNIVERSITY DR & MAIN ST,214 N GILBERT RD,Mesa,85203,Mesa,Weekend,1,1,1,1,1,1,1,2,1,2,1,1,1
263,4614,UNIVERSITY DR & MAIN ST,214 N GILBERT RD,Mesa,85203,Mesa,Weekday,5,5,6,9,5,7,10,14,7,7,10,8,6
264,3556,STAPLEY DR & BROADWAY RD,1206 E BROADWAY RD,Mesa,85204,Mesa,Weekend,3,3,3,2,2,2,2,5,3,3,4,3,2
265,3556,STAPLEY DR & BROADWAY RD,1206 E BROADWAY RD,Mesa,85204,Mesa,Weekday,11,11,12,12,9,11,11,14,9,11,15,13,12
266,3559,STAPLEY DR & JARVIS AVE,231 S STAPLEY DR,Mesa,85204,Mesa,Weekend,0,0,0,1,0,1,1,0,0,0,0,0,0
267,3559,STAPLEY DR & JARVIS AVE,231 S STAPLEY DR,Mesa,85204,Mesa,Weekday,2,2,3,2,3,2,2,3,1,2,3,3,3
268,9141,N GILBERT RD & E BROWN RD,2010 E BROWN RD,Mesa,85213,Mesa,Weekend,0,0,0,0,,,,0,0,0,0,0,0
269,9141,N GILBERT RD & E BROWN RD,2010 E BROWN RD,Mesa,85213,Mesa,Weekday,1,1,1,0,0,0,2,1,1,0,0,0,2
270,2893,GILBERT RD & MAIN ST,2020 E MAIN ST,Mesa,85213,Mesa,Weekend,4,4,4,4,3,4,4,7,4,3,1,2,3
271,2893,GILBERT RD & MAIN ST,2020 E MAIN ST,Mesa,85213,Mesa,Weekday,18,18,18,23,14,18,21,33,15,19,12,13,20
272,9142,N GILBERT RD & E GARY ST,2012 E GARY CIR,Mesa,85213,Mesa,Weekend,0,0,0,0,0,1,0,0,0,0,0,,
273,9142,N GILBERT RD & E GARY ST,2012 E GARY CIR,Mesa,85213,Mesa,Weekday,3,3,3,2,1,3,4,5,0,1,0,0,
274,5106,GILBERT RD & INTREPID AVE,1964 E INTREPID AVE,Mesa,85204,Mesa,Weekend,1,1,1,0,0,0,0,0,0,0,0,0,0
275,5106,GILBERT RD & INTREPID AVE,1964 E INTREPID AVE,Mesa,85204,Mesa,Weekday,3,3,3,3,2,4,3,7,1,3,3,2,2
276,3360,GILBERT RD & BAYBERRY AVE,2008 E BAYBERRY AVE,Mesa,85204,Mesa,Weekend,0,0,0,0,0,0,0,0,0,0,0,0,0
277,3360,GILBERT RD & BAYBERRY AVE,2008 E BAYBERRY AVE,Mesa,85204,Mesa,Weekday,3,3,3,2,1,5,4,4,1,0,0,0,1
278,3026,POWER RD & ALBANY ST,152 N POWER RD,Mesa,85205,Mesa,Weekend,2,2,2,2,1,0,1,2,1,1,1,1,1
279,3026,POWER RD & ALBANY ST,152 N POWER RD,Mesa,85205,Mesa,Weekday,3,3,3,3,2,3,2,2,1,2,3,3,3
280,3554,STAPLEY DR & 6TH AVE,1208 E 6TH AVE,Mesa,85204,Mesa,Weekend,1,1,1,1,1,1,1,3,1,1,1,1,1
281,3554,STAPLEY DR & 6TH AVE,1208 E 6TH AVE,Mesa,85204,Mesa,Weekday,3,3,4,3,1,4,4,5,2,2,2,2,3
282,9138,N POWER RD & E MELROSE ST,6810 E MINTON ST,Mesa,85207,Mesa,Weekend,0,0,0,,,0,0,,0,0,0,,0
283,9138,N POWER RD & E MELROSE ST,6810 E MINTON ST,Mesa,85207,Mesa,Weekday,0,0,0,0,0,,0,0,0,0,0,0,0
284,9595,POWER RD & HERMOSA VISTA,6801 E MENLO ST,Mesa,85207,Mesa,Weekend,0,0,0,,,,0,0,,,0,0,
285,9595,POWER RD & HERMOSA VISTA,6801 E MENLO ST,Mesa,85207,Mesa,Weekday,,,,0,0,0,0,0,0,0,0,0,0
286,4752,SCOTTSDALE RD & CONTINENTAL DR,2700 N SCOTTSDALE RD,Mesa,85281,Tempe,Weekend,4,4,3,3,7,11,12,19,11,12,11,14,11
287,4752,SCOTTSDALE RD & CONTINENTAL DR,2700 N SCOTTSDALE RD,Mesa,85281,Tempe,Weekday,8,8,8,3,14,25,23,42,19,21,28,26,20
288,532,MCKELLIPS RD & SCOTTSDALE RD,1811 N SCOTTSDALE RD,Mesa,85281,Tempe,Weekend,,,,,,,,,,,,,
289,532,MCKELLIPS RD & SCOTTSDALE RD,1811 N SCOTTSDALE RD,Mesa,85281,Tempe,Weekday,,,,,,,,,,,,,
290,8758,SYCAMORE/MAIN ST TRANSIT CENTER,1763 W PEPPER PL,Globe,85201,Mesa,Weekend,55,53,50,41,45,48,49,72,44,101,49,45,25
291,8758,SYCAMORE/MAIN ST TRANSIT CENTER,1763 W PEPPER PL,Globe,85201,Mesa,Weekday,232,232,240,237,167,222,223,369,212,444,245,232,126
292,5067,COUNTRY CLUB DR & MAIN ST,403 W MAIN ST,Globe,85201,Mesa,Weekend,105,101,94,195,148,202,267,361,215,253,239,222,233
293,5067,COUNTRY CLUB DR & MAIN ST,403 W MAIN ST,Globe,85201,Mesa,Weekday,201,201,207,332,233,272,330,640,340,359,404,398,350
294,5064,COUNTRY CLUB DR & BROADWAY FRONTAGE RD,500 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,26,26,24,24,24,34,42,58,30,39,35,31,33
295,5064,COUNTRY CLUB DR & BROADWAY FRONTAGE RD,500 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,67,67,69,73,59,61,72,120,65,72,82,79,67
296,5063,COUNTRY CLUB DR & 8TH AVE,810 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,7,6,6,13,10,12,17,27,16,18,17,18,16
297,5063,COUNTRY CLUB DR & 8TH AVE,810 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,18,18,19,29,20,30,37,64,33,37,44,40,35
298,5065,COUNTRY CLUB DR & EMERALD AVE,1001 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,1,1,1,4,3,7,7,7,4,4,5,5,5
299,5065,COUNTRY CLUB DR & EMERALD AVE,1001 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,3,3,3,6,4,8,8,11,5,5,8,8,9
300,5068,COUNTRY CLUB DR & SOUTHERN AVE,1250 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,58,56,52,71,60,74,102,142,75,83,92,77,86
301,5068,COUNTRY CLUB DR & SOUTHERN AVE,1250 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,109,109,113,141,103,117,136,246,124,137,164,153,131
302,5061,COUNTRY CLUB DR & HAMPTON AVE,1440 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,8,7,7,7,5,16,21,17,7,9,10,11,11
303,5061,COUNTRY CLUB DR & HAMPTON AVE,1440 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,13,13,14,15,8,21,25,32,12,13,20,21,18
304,9505,S COUNTRY CLUB & W JUANITA,1810 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,18,17,16,14,10,22,27,31,17,18,21,17,18
305,9505,S COUNTRY CLUB & W JUANITA,1810 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,32,32,33,30,20,32,39,69,33,27,37,32,31
306,9088,WEST MESA PARK AND RIDE,1830 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,1,1,1,0,,,,,,,,,
307,9088,WEST MESA PARK AND RIDE,1830 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,101,101,105,107,70,79,81,177,100,204,98,96,54
308,9375,COUNTRY CLUB DR & BASELINE RD,2020 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,10,10,9,8,4,12,15,14,5,5,6,6,7
309,9375,COUNTRY CLUB DR & BASELINE RD,2020 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,16,16,16,22,9,21,21,33,11,11,16,15,14
310,8066,COUNTRY CLUB DR & MESETO AVE,415 W MONTE CIR,Apache Junction,85210,Mesa,Weekend,5,5,4,7,3,11,11,7,4,4,5,5,4
311,8066,COUNTRY CLUB DR & MESETO AVE,415 W MONTE CIR,Apache Junction,85210,Mesa,Weekday,12,12,13,16,8,17,19,25,10,9,11,9,7
312,8067,COUNTRY CLUB DR & GUADALUPE RD,2828 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,7,7,6,10,5,14,18,22,8,10,9,8,8
313,8067,COUNTRY CLUB DR & GUADALUPE RD,2828 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,18,18,18,22,10,18,25,36,12,16,18,17,15
314,7821,COUNTRY CLUB DR & JUANITA AVE,408 W JUANITA AVE,Apache Junction,85210,Mesa,Weekend,47,46,43,73,50,73,96,135,70,84,80,69,77
315,7821,COUNTRY CLUB DR & JUANITA AVE,408 W JUANITA AVE,Apache Junction,85210,Mesa,Weekday,91,91,94,148,94,116,141,253,133,138,158,141,137
316,3334,COUNTRY CLUB DR & HAMPTON AVE,1331 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,3,3,3,2,2,12,14,24,15,19,19,16,19
317,3334,COUNTRY CLUB DR & HAMPTON AVE,1331 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,9,9,10,4,4,22,26,46,26,34,38,38,31
318,3335,COUNTRY CLUB DR & SOUTHERN AVE,1151 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,76,73,68,95,74,98,127,178,110,123,117,115,113
319,3335,COUNTRY CLUB DR & SOUTHERN AVE,1151 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,157,157,163,191,144,167,193,359,194,212,246,245,202
320,3331,COUNTRY CLUB DR & 10TH AVE,955 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,9,9,8,7,5,8,12,16,7,9,11,15,15
321,3331,COUNTRY CLUB DR & 10TH AVE,955 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,17,17,18,15,9,13,16,32,12,12,17,22,19
322,3333,COUNTRY CLUB DR & 8TH AVE,741 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,15,14,13,20,16,24,26,36,17,17,18,23,18
323,3333,COUNTRY CLUB DR & 8TH AVE,741 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,36,36,37,40,26,36,46,75,35,34,37,42,38
324,3336,COUNTRY CLUB DR & 6TH DR,529 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,25,24,22,26,18,26,30,40,22,30,25,22,25
325,3336,COUNTRY CLUB DR & 6TH DR,529 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,38,38,39,44,32,39,43,68,38,42,49,46,40
326,3332,COUNTRY CLUB DR & 1ST AVE,55 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekend,2,2,1,2,1,2,4,6,1,1,2,3,1
327,3332,COUNTRY CLUB DR & 1ST AVE,55 S COUNTRY CLUB DR,Apache Junction,85210,Mesa,Weekday,6,6,6,4,3,5,10,8,5,4,7,4,4
328,2863,COUNTRY CLUB DR & MAIN ST,310 W MAIN ST,Globe,85201,Mesa,Weekend,53,51,48,88,64,98,116,144,90,103,95,90,105
329,2863,COUNTRY CLUB DR & MAIN ST,310 W MAIN ST,Globe,85201,Mesa,Weekday,109,109,112,182,120,153,167,308,170,187,207,197,180
330,2857,COUNTRY CLUB DR & 1ST ST,131 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekend,1,1,1,6,3,18,17,15,2,2,3,3,3
331,2857,COUNTRY CLUB DR & 1ST ST,131 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekday,3,3,3,16,6,23,24,27,4,4,6,7,5
332,2865,COUNTRY CLUB DR & UNIVERSITY DR,340 W UNIVERSITY DR,Globe,85201,Mesa,Weekend,7,7,7,7,5,9,12,15,4,5,8,7,8
333,2865,COUNTRY CLUB DR & UNIVERSITY DR,340 W UNIVERSITY DR,Globe,85201,Mesa,Weekday,25,25,26,31,17,24,27,40,19,22,25,23,20
334,2858,COUNTRY CLUB DR & 6TH ST,606 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekend,2,2,2,5,3,9,8,6,3,5,5,6,5
335,2858,COUNTRY CLUB DR & 6TH ST,606 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekday,7,7,8,11,6,13,11,12,7,8,9,9,8
336,2859,COUNTRY CLUB DR & 8TH ST,817 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekend,2,2,2,2,1,1,4,2,2,1,1,1,2
337,2859,COUNTRY CLUB DR & 8TH ST,817 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekday,4,4,4,4,2,5,4,7,4,5,8,7,5
338,2860,COUNTRY CLUB DR & 9TH PL,924 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekend,10,10,9,23,12,4,5,6,1,1,1,1,1
339,2860,COUNTRY CLUB DR & 9TH PL,924 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekday,24,24,24,52,24,11,11,16,3,2,3,2,2
340,2861,COUNTRY CLUB DR & BROWN RD,1205 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekend,3,3,3,4,2,6,7,5,2,2,2,3,4
341,2861,COUNTRY CLUB DR & BROWN RD,1205 N COUNTRY CLUB DR,Globe,85201,Mesa,Weekday,9,9,10,11,5,13,16,19,4,6,5,6,6
342,2856,COUNTRY CLUB DR & 13TH PL,660 W FAIRWAY DR,Globe,85201,Mesa,Weekend,3,3,3,1,1,2,2,2,0,0,0,0,1
343,2856,COUNTRY CLUB DR & 13TH PL,660 W FAIRWAY DR,Globe,85201,Mesa,Weekday,5,5,5,2,1,4,6,8,1,1,1,1,1
