NoName,X,Y,OBJECTID,StopID,NextRide,Location,Juris,DateUpdated,Long,Lat,Routes,Zip,State,Address,AUTO_UNIQUE_ID_2020-07-27_cceni03_filter_bus3001,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedAPN,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
5035,-112.108519,33.676754,5144,8030,11759,23RD AVE & ROSE GARDEN LN,Phoenix,1.54E+12,-112.108519,33.676754,27,,,,105,1,281.2548,,AggieReverseGeocoder,,4.01,20906166,1611 W WHISPERING WIND DR,Phoenix,AZ,85085,649
5036,-112.1175169,33.68331093,5145,8033,11762,27TH AVE & DEER VALLEY RD,Phoenix,1.54E+12,-112.1175169,33.68331093,27,,,,106,1,281.2539,,AggieReverseGeocoder,,4.01,20907095,2635 W DEER VALLEY RD,Cave Creek,AZ,85027,2415
5037,-112.117502,33.679254,5146,8034,11763,27TH AVE & LONE CACTUS DR,Phoenix,1.54E+12,-112.117502,33.679254,27,,,,107,1,140.6266,,AggieReverseGeocoder,,4.01,20606004A,2820 W ROSE GARDEN LN,Cave Creek,AZ,85027,3108
5038,-112.117234,33.67702,5147,8035,11768,27TH AVE & ROSE GARDEN LN,Phoenix,1.54E+12,-112.117234,33.67702,27,,,,108,1,484.3758,,AggieReverseGeocoder,,4.01,20907056J,21039 N 27TH AVE,Cave Creek,AZ,85027,2406
5039,-112.117285,33.680354,5148,8036,11769,27TH AVE & LONE CACTUS DR,Phoenix,1.54E+12,-112.117285,33.680354,27,,,,109,1,281.253,,AggieReverseGeocoder,,4.01,20907055H,2640 W LONE CACTUS DR,Cave Creek,AZ,85027,2411
5040,-112.1169249,33.68365114,5149,8037,18371,DEER VALLEY RD & 27TH AVE,Phoenix,1.54E+12,-112.1169249,33.68365114,27,,,,110,1,281.2514,,AggieReverseGeocoder,,4.01,20907095,2635 W DEER VALLEY RD,Cave Creek,AZ,85027,2415
5041,-112.131452,33.422519,5150,8074,10866,LOWER BUCKEYE RD & 32ND AVE,Phoenix,1.54E+12,-112.131452,33.422519,28,,,,111,1,234.3754,,AggieReverseGeocoder,,4.01,10517001,3150 W LOWER BUCKEYE RD,Avondale,AZ,85009,6709
5042,-112.098867,33.399422,5151,8043,13530,ROESER RD & 19TH AVE,Phoenix,1.54E+12,-112.098867,33.399422,52,,,,112,1,109.3751,,AggieReverseGeocoder,,4.01,10578259,5405 S 19TH AVE,Phoenix,AZ,85041,3836
5043,-112.0224676,33.37775768,5152,8045,12033,BASELINE RD & 28TH ST,Phoenix,1.54E+12,-112.0224676,33.37775768,30 | 77,,,,113,1,312.4971,,AggieReverseGeocoder,,4.01,12295004C,2760 E BASELINE RD,Phoenix,AZ,85042,7038
5044,-112.017821,33.37813315,5153,8048,12208,BASELINE RD & 30TH ST,Phoenix,1.54E+12,-112.017821,33.37813315,30 | 77,,,,114,1,500.002,,AggieReverseGeocoder,,4.01,12296781,3018 E DONNER DR,Phoenix,AZ,85042,6071
5045,-112.026002,33.377987,5154,8049,12210,BASELINE RD & 27TH ST,Phoenix,1.54E+12,-112.026002,33.377987,30 | 77,,,,115,1,312.5002,,AggieReverseGeocoder,,4.01,30126469,2501 E BASELINE RD,Phoenix,AZ,85042,7033
5046,-112.0419585,33.37790815,5155,8050,15000,BASELINE RD & 18TH WY,Phoenix,1.54E+12,-112.0419585,33.37790815,77,,,,116,1,468.7681,,AggieReverseGeocoder,,4.01,12293671,1821 E DONNER DR,Phoenix,AZ,85042,5796
5047,-112.1051055,33.37786216,5156,8051,11660,BASELINE RD & 21ST DR,Phoenix,1.54E+12,-112.1051055,33.37786216,19 | 77,,,,117,1,249.9809,,AggieReverseGeocoder,,4.01,10586017H,2104 W BASELINE RD,Phoenix,AZ,85041,6509
5048,-112.117035,33.430052,5157,8053,11674,27TH AVE & DURANGO ST,Phoenix,1.54E+12,-112.117035,33.430052,27,,,,118,1,234.3749,,AggieReverseGeocoder,,4.01,10508004G,2600 W DURANGO ST,Avondale,AZ,85009,6455
5049,-112.117118,33.433553,5158,8054,11675,27TH AVE & PIMA ST,Phoenix,1.54E+12,-112.117118,33.433553,27,,,,119,1,515.6289,,AggieReverseGeocoder,,4.01,10509065M,1825 W ADAMS ST,Phoenix,AZ,85007,2603
5050,-112.117235,33.437302,5159,8055,11676,27TH AVE & BUCKEYE RD,Phoenix,1.54E+12,-112.117235,33.437302,27,,,,120,1,515.6345,,AggieReverseGeocoder,,4.01,10953005S,2630 W BUCKEYE RD,Avondale,AZ,85009,5744
5051,-112.117352,33.442804,5160,8056,11677,27TH AVE & LINCOLN ST,Phoenix,1.54E+12,-112.117352,33.442804,27,,,,121,1,515.6302,,AggieReverseGeocoder,,4.01,10954042B,504 S 27TH AVE,Avondale,AZ,85009,5701
5052,-112.11757,33.441737,5161,8057,11848,27TH AVE & LINCOLN ST,Phoenix,1.54E+12,-112.11757,33.441737,27,,,,122,1,500.0005,,AggieReverseGeocoder,,4.01,10954009,2709 W LINCOLN ST,Avondale,AZ,85009,5710
5053,-112.11742,33.436502,5162,8058,11849,27TH AVE & BUCKEYE RD,Phoenix,1.54E+12,-112.11742,33.436502,27,,,,123,1,500.0032,,AggieReverseGeocoder,,4.01,10509067,2701 W BUCKEYE RD,Avondale,AZ,85009,5741
5054,-112.11732,33.432852,5163,8059,11850,27TH AVE & PIMA ST,Phoenix,1.54E+12,-112.11732,33.432852,27,,,,124,1,499.9981,,AggieReverseGeocoder,,4.01,10520041B,2701 W PIMA ST,Avondale,AZ,85009,6315
5055,-112.117318,33.429186,5164,8060,11851,27TH AVE & DURANGO ST,Phoenix,1.54E+12,-112.117318,33.429186,27,,,,125,1,593.7326,,AggieReverseGeocoder,,4.01,10520062,1848 S 27TH AVE,Avondale,AZ,85009,6418
5056,-112.1040064,33.37762441,5165,8061,11508,BASELINE RD & 21ST DR,Phoenix,1.54E+12,-112.1040064,33.37762441,19 | 77,,,,126,1,234.3734,,AggieReverseGeocoder,,4.01,30017024D,2029 W BASELINE RD,Phoenix,AZ,85041,6508
5057,-112.0432613,33.37758392,5166,8062,14935,BASELINE RD & 18TH PL,Phoenix,1.54E+12,-112.0432613,33.37758392,77,,,,127,1,453.1288,,AggieReverseGeocoder,,4.01,30133262,1826 E VALENCIA DR,Phoenix,AZ,85042,6885
5058,-112.0297533,33.37758617,5167,8063,18279,BASELINE RD & 24TH ST,Phoenix,1.54E+12,-112.0297533,33.37758617,30 | 77,,,,128,1,140.6266,,AggieReverseGeocoder,,4.01,30126692,2445 E BASELINE RD,Phoenix,AZ,85042,7090
5059,-112.130517,33.422351,5168,8071,10769,LOWER BUCKEYE RD & 32ND AVE,Phoenix,1.54E+12,-112.130517,33.422351,28,,,,129,1,859.3697,,AggieReverseGeocoder,,4.01,10517001,3150 W LOWER BUCKEYE RD,Avondale,AZ,85009,6709
5060,-112.128203,33.422302,5169,8072,10770,LOWER BUCKEYE RD & 31ST AVE,Phoenix,1.54E+12,-112.128203,33.422302,28,,,,130,1,843.7485,,AggieReverseGeocoder,,4.01,10517001,3150 W LOWER BUCKEYE RD,Avondale,AZ,85009,6709
5061,-112.128951,33.422502,5170,8073,10865,LOWER BUCKEYE RD & 31ST AVE,Phoenix,1.54E+12,-112.128951,33.422502,28,,,,131,1,921.8807,,AggieReverseGeocoder,,4.01,10517001,3150 W LOWER BUCKEYE RD,Avondale,AZ,85009,6709
5062,-112.117621,33.446981,5171,8075,11847,27TH AVE & JEFFERSON ST,Phoenix,1.54E+12,-112.117621,33.446981,27,,,,132,1,515.6285,,AggieReverseGeocoder,,4.01,10944077,106 S 27TH AVE,Avondale,AZ,85009,5053
5063,-112.0665549,33.36344032,5172,8079,15259,DOBBINS RD & 7TH ST,Phoenix,1.54E+12,-112.0665549,33.36344032,16 | 7,,,,133,1,328.1336,,AggieReverseGeocoder,,4.01,30045412,529 E MILADA DR,Phoenix,AZ,85042,7678
5064,-112.069802,33.363402,5173,8080,10635,DOBBINS RD & 4TH ST,Phoenix,1.54E+12,-112.069802,33.363402,16,,,,134,1,312.4984,,AggieReverseGeocoder,,4.01,30045369,311 E MILADA DR,Phoenix,AZ,85042,7674
5065,-112.128842,33.392025,5174,8082,13917,SOUTHERN AVE & 33RD AVE,Phoenix,1.54E+12,-112.128842,33.392025,61,,,,135,1,312.4969,,AggieReverseGeocoder,,4.01,10585364,3236 W PLEASANT LN,Phoenix,AZ,85041,5239
5066,-112.20392,33.451712,5175,8083,10431,VAN BUREN ST & 67TH AVE,Phoenix,1.54E+12,-112.20392,33.451712,3,,,,136,1,546.8752,,AggieReverseGeocoder,,4.01,10241631,350 N 67TH AVE,Phoenix,AZ,85043,3436
5067,-112.2074411,33.45171467,5176,8084,10432,VAN BUREN ST & 69TH AVE,Phoenix,1.54E+12,-112.2074411,33.45171467,3,,,,137,1,234.4464,,AggieReverseGeocoder,,4.01,10241001D,6828 W VAN BUREN ST,Phoenix,AZ,85043,3310
5068,-112.212795,33.45174,5177,8085,10433,VAN BUREN ST & 71ST AVE,Phoenix,1.54E+12,-112.212795,33.45174,3,,,,138,1,718.7495,,AggieReverseGeocoder,,4.01,10241507,7028 W VAN BUREN ST,Phoenix,AZ,85043,3306
5069,-112.2176843,33.45182009,5178,8086,11399,VAN BUREN ST -- 73RD AVE & 75TH AVE,Phoenix,1.54E+12,-112.2176843,33.45182009,3,,,,139,1,234.3766,,AggieReverseGeocoder,,4.01,10242003R,7430 W VAN BUREN ST,Phoenix,AZ,85043,3203
5070,-112.221717,33.451853,5179,8087,10869,VAN BUREN ST & 75TH AVE,Phoenix,1.54E+12,-112.221717,33.451853,3,,,,140,1,734.3685,,AggieReverseGeocoder,,4.01,10242003R,7430 W VAN BUREN ST,Phoenix,AZ,85043,3203
5071,-112.2270049,33.45182634,5180,8088,10436,VAN BUREN ST -- 75TH AVE & 79TH AVE,Phoenix,1.54E+12,-112.2270049,33.45182634,3,,,,141,1,671.8724,,AggieReverseGeocoder,,4.01,10243002L,405 N 79TH AVE,Phoenix,AZ,85043,4100
5072,-112.230002,33.451819,5181,8089,10962,VAN BUREN ST & 79TH AVE,Phoenix,1.54E+12,-112.230002,33.451819,3,,,,142,1,781.2499,,AggieReverseGeocoder,,4.01,10243002L,405 N 79TH AVE,Phoenix,AZ,85043,4100
5073,-112.233634,33.45187,5182,8090,10438,VAN BUREN ST -- 79TH AVE & 83RD AVE,Phoenix,1.54E+12,-112.233634,33.45187,3,,,,143,1,468.7508,,AggieReverseGeocoder,,4.01,10412001W,5259 W MCDOWELL RD,Avondale,AZ,85035,3872
5076,-112.220509,33.451603,5185,8095,10305,VAN BUREN ST & 75TH AVE,Phoenix,1.54E+12,-112.220509,33.451603,3,,,,144,1,750.0011,,AggieReverseGeocoder,,4.01,10242003R,7430 W VAN BUREN ST,Phoenix,AZ,85043,3203
5077,-112.216644,33.451585,5186,8096,10306,VAN BUREN ST -- 73RD AVE & 71ST AVE,Phoenix,1.54E+12,-112.216644,33.451585,3,,,,145,1,828.1251,,AggieReverseGeocoder,,4.01,10242003R,7430 W VAN BUREN ST,Phoenix,AZ,85043,3203
5078,-112.211784,33.451548,5187,8097,10307,VAN BUREN ST & 71ST AVE,Phoenix,1.54E+12,-112.211784,33.451548,3,,,,146,1,734.3787,,AggieReverseGeocoder,,4.01,10409053,7037 W VAN BUREN ST,Phoenix,AZ,85043,3313
5079,-112.2063154,33.451535,5188,8098,10308,VAN BUREN ST & 69TH AVE,Phoenix,1.54E+12,-112.2063154,33.451535,3,,,,147,1,593.7476,,AggieReverseGeocoder,,4.01,10241001D,6828 W VAN BUREN ST,Phoenix,AZ,85043,3310
5080,-112.051802,33.30487,5189,8103,17131,CHANDLER BLVD & MARKETPLACE,Phoenix,1.54E+12,-112.051802,33.30487,ALEX,,,,148,1,156.2516,,AggieReverseGeocoder,,4.01,30178010,1512 E WINDMERE DR,Phoenix,AZ,85048,8601
5081,-111.9725244,33.64066777,5190,8124,16656,BELL RD & 50TH PL,Phoenix,1.54E+12,-111.9725244,33.64066777,170,,,,149,1,828.1247,,AggieReverseGeocoder,,4.01,21511002E,17150 N 52ND ST,Phoenix,AZ,85254,5905
5082,-111.9714707,33.64041045,5191,8125,16622,BELL RD & 50TH PL,Phoenix,1.54E+12,-111.9714707,33.64041045,170,,,,150,1,781.2534,,AggieReverseGeocoder,,4.01,21532670,5028 E WALLACE AVE,Phoenix,AZ,85254,1075
5083,-112.044008,33.598552,5192,8126,16335,THUNDERBIRD RD & 18TH ST,Phoenix,1.54E+12,-112.044008,33.598552,138,,,,151,1,640.6238,,AggieReverseGeocoder,,4.01,16618168,1720 E THUNDERBIRD RD,Phoenix,AZ,85022,5770
5084,-112.1112054,33.71268302,5193,8127,12301,HAPPY VALLEY RD & 25TH AVE,Phoenix,1.54E+12,-112.1112054,33.71268302,35,,,,152,1,265.626,,AggieReverseGeocoder,,4.01,21004013,2440 W HAPPY VALLEY RD,Phoenix,AZ,85085,8500
5085,-112.1080761,33.71267174,5194,8128,12302,HAPPY VALLEY RD & 23RD AVE,Phoenix,1.54E+12,-112.1080761,33.71267174,19 | 35,,,,153,1,343.7503,,AggieReverseGeocoder,,4.01,21005032,24745 N 23RD AVE,Phoenix,AZ,85085,8744
5086,-112.1344204,33.69816964,5195,8129,12296,PINNACLE PEAK RD & 35TH AVE,Phoenix,1.54E+12,-112.1344204,33.69816964,35,,,,154,1,531.2861,,AggieReverseGeocoder,,4.01,20602415,3435 W PINNACLE PEAK RD,Cave Creek,AZ,85027,1021
5088,-112.08133,33.392146,5197,1630,13928,SOUTHERN AVE & 7TH AVE,Phoenix,1.54E+12,-112.08133,33.392146,61,,,,155,1,421.8757,,AggieReverseGeocoder,,4.01,11404140,6002 S 6TH AVE,Phoenix,AZ,85041,5758
5089,-112.087833,33.39213629,5198,1631,13925,SOUTHERN AVE & 13TH AVE,Phoenix,1.54E+12,-112.087833,33.39213629,61,,,,156,1,421.9155,,AggieReverseGeocoder,,4.01,10583036,1208 W PLEASANT LN,Phoenix,AZ,85041,5641
5090,-112.221307,33.451085,5199,1632,18635,SB 75TH AVE FS VAN BUREN ST,Phoenix,1.54E+12,-112.221307,33.451085,75,,,,157,1,687.5085,,AggieReverseGeocoder,,4.01,10242003R,7430 W VAN BUREN ST,Phoenix,AZ,85043,3203
5091,-112.098498,33.392188,5200,1633,13057,SOUTHERN AVE & 19TH AVE,Phoenix,1.54E+12,-112.098498,33.392188,61,,,,158,1,390.6249,,AggieReverseGeocoder,,4.01,10584160,1869 W SOUTHERN AVE,Phoenix,AZ,85041,4630
5092,-112.103809,33.392169,5201,1634,13923,SOUTHERN AVE & 20TH GL,Phoenix,1.54E+12,-112.103809,33.392169,61,,,,159,1,234.3833,,AggieReverseGeocoder,,4.01,10586406,2110 W PLEASANT LN,Phoenix,AZ,85041,5317
5093,-112.115762,33.392039,5202,1636,13920,SOUTHERN AVE & 27TH AVE,Phoenix,1.54E+12,-112.115762,33.392039,61,,,,160,1,234.3734,,AggieReverseGeocoder,,4.01,10585021,2626 W LYNNE LN,Phoenix,AZ,85041,5390
5094,-112.133008,33.39202,5203,1637,13916,SOUTHERN AVE & 35TH AVE,Phoenix,1.54E+12,-112.133008,33.39202,61,,,,161,1,312.5048,,AggieReverseGeocoder,,4.01,10588005Q,3437 W SOUTHERN AVE,Phoenix,AZ,85041,4301
5095,-112.1419398,33.39199778,5204,1638,13915,SOUTHERN AVE & 39TH AVE,Phoenix,1.54E+12,-112.1419398,33.39199778,61,,,,162,1,218.7515,,AggieReverseGeocoder,,4.01,10569234,3821 W HUNTINGTON DR,Phoenix,AZ,85041,4214
5096,-112.077322,33.392152,5205,1648,13929,SOUTHERN AVE & MONTEZUMA ST,Phoenix,1.54E+12,-112.077322,33.392152,61,,,,163,1,328.1238,,AggieReverseGeocoder,,4.01,11403100,6001 S MONTEZUMA ST,Phoenix,AZ,85041,5710
5097,-112.0944718,33.39217,5206,1657,13058,SOUTHERN AVE & 17TH AVE,Phoenix,1.54E+12,-112.0944718,33.39217,61,,,,164,1,390.6269,,AggieReverseGeocoder,,4.01,10578257A,1650 W SOUTHERN AVE,Phoenix,AZ,85041,4627
5098,-112.1130672,33.39207934,5207,1658,13921,SOUTHERN AVE -- 27TH AVE & 23RD AVE,Phoenix,1.54E+12,-112.1130672,33.39207934,61,,,,165,1,249.9994,,AggieReverseGeocoder,,4.01,10585010,6004 S 25TH DR,Phoenix,AZ,85041,5372
5099,-112.12402,33.392052,5208,1659,13918,SOUTHERN AVE & 31ST AVE,Phoenix,1.54E+12,-112.12402,33.392052,61,,,,166,1,343.7508,,AggieReverseGeocoder,,4.01,10588852,3032 W PLEASANT LN,Phoenix,AZ,85041,6204
5100,-112.123383,33.603504,5209,1662,11804,SWEETWATER AVE & 30TH DR,Phoenix,1.54E+12,-112.123383,33.603504,27,,,,167,1,312.4987,,AggieReverseGeocoder,,4.01,14922033,12829 N 30TH DR,Glendale,AZ,85029,1306
5101,-112.0952377,33.4803921,5210,1667,11891,THOMAS RD & 17TH AVE,Phoenix,1.54E+12,-112.0952377,33.4803921,29,,,,168,1,906.2571,,AggieReverseGeocoder,,4.01,11032129A,1630 W THOMAS RD,Paradise Valley,AZ,85015,6174
5102,-112.1903456,33.48032127,5211,1668,11868,THOMAS RD & 61ST AVE,Phoenix,1.54E+12,-112.1903456,33.48032127,MARY | 29,,,,169,1,328.1215,,AggieReverseGeocoder,,4.01,10314002P,6041 W THOMAS RD,Cave Creek,AZ,85033,5862
5103,-112.232008,33.479861,5212,1669,11496,THOMAS RD & 81ST AVE,Phoenix,1.54E+12,-112.232008,33.479861,29 | 83,,,,170,1,859.4523,,AggieReverseGeocoder,,4.01,10271020,2901 N 81ST AVE,Cave Creek,AZ,85033,4701
5104,-112.1729319,33.48038793,5213,1670,11872,THOMAS RD & 53RD AVE,Phoenix,1.54E+12,-112.1729319,33.48038793,29,,,,171,1,499.9989,,AggieReverseGeocoder,,4.01,10354001B,5237 W THOMAS RD,Glendale,AZ,85031,3946
5105,-112.090807,33.480299,5214,1671,11892,THOMAS RD & 15TH AVE,Phoenix,1.54E+12,-112.090807,33.480299,29,,,,172,1,296.8815,,AggieReverseGeocoder,,4.01,11103012,2801 N 15TH AVE,Phoenix,AZ,85007,1002
5106,-112.0994679,33.48053075,5215,1672,11890,THOMAS RD & 19TH AVE,Phoenix,1.54E+12,-112.0994679,33.48053075,29,,,,173,1,687.5044,,AggieReverseGeocoder,,4.01,11033076,1840 W THOMAS RD,Paradise Valley,AZ,85015,6108
5107,-112.1043679,33.480499,5216,1673,11889,THOMAS RD & 21ST AVE,Phoenix,1.54E+12,-112.1043679,33.480499,29,,,,174,1,296.8791,,AggieReverseGeocoder,,4.01,11043001,2745 N 21ST AVE,Avondale,AZ,85009,1930
5108,-112.116206,33.480299,5217,1674,11886,THOMAS RD & 27TH AVE,Phoenix,1.54E+12,-112.116206,33.480299,29,,,,175,1,843.7526,,AggieReverseGeocoder,,4.01,11048015,2502 N BLACK CANYON HWY,Avondale,AZ,85009,1818
5109,-112.120207,33.480298,5218,1675,11885,THOMAS RD & 29TH AVE,Phoenix,1.54E+12,-112.120207,33.480298,29,,,,176,1,234.3789,,AggieReverseGeocoder,,4.01,10808002A,2811 W THOMAS RD,Phoenix,AZ,85017,5509
5110,-112.125005,33.480197,5219,1676,11884,THOMAS RD & 31ST AVE,Phoenix,1.54E+12,-112.125005,33.480197,29,,,,177,1,234.3925,,AggieReverseGeocoder,,4.01,10832020D,2841 N 31ST AVE,Avondale,AZ,85009,1518
5111,-112.129462,33.48036682,5220,1677,11883,THOMAS RD & 33RD AVE,Phoenix,1.54E+12,-112.129462,33.48036682,29,,,,178,1,515.6259,,AggieReverseGeocoder,,4.01,10809026,3221 W THOMAS RD,Phoenix,AZ,85017,5311
5112,-112.1339109,33.48033168,5221,1678,11882,THOMAS RD & 35TH AVE,Phoenix,1.54E+12,-112.1339109,33.48033168,29,,,,179,1,515.6278,,AggieReverseGeocoder,,4.01,10810131,3443 W THOMAS RD,Phoenix,AZ,85017,5604
5113,-112.1379689,33.480199,5222,1679,11881,THOMAS RD & 37TH AVE,Phoenix,1.54E+12,-112.1379689,33.480199,29,,,,180,1,234.3778,,AggieReverseGeocoder,,4.01,10811022,3631 W THOMAS RD,Phoenix,AZ,85019,4424
5114,-112.142562,33.48034555,5223,1680,11880,THOMAS RD & 39TH AVE,Phoenix,1.54E+12,-112.142562,33.48034555,29,,,,181,1,218.7527,,AggieReverseGeocoder,,4.01,10811091,3835 W THOMAS RD,Phoenix,AZ,85019,4434
5115,-112.0777075,33.480204,5224,1681,11896,THOMAS RD & 3RD AVE,Phoenix,1.54E+12,-112.0777075,33.480204,29,,,,182,1,953.1321,,AggieReverseGeocoder,,4.01,11843152,231 W THOMAS RD,Phoenix,AZ,85013,4406
5116,-112.1510774,33.4803921,5225,1682,11878,THOMAS RD & 43RD AVE,Phoenix,1.54E+12,-112.1510774,33.4803921,29,,,,183,1,718.7545,,AggieReverseGeocoder,,4.01,10812005,4275 W THOMAS RD,Phoenix,AZ,85019,4334
5117,-112.1555005,33.48034327,5226,1683,11877,THOMAS RD & 45TH AVE,Phoenix,1.54E+12,-112.1555005,33.48034327,29,,,,184,1,203.1243,,AggieReverseGeocoder,,4.01,10322005H,2627 N 45TH AVE,Avondale,AZ,85035,2354
5118,-112.1572237,33.48039537,5227,1684,18324,THOMAS RD & 46TH AVE,Phoenix,1.54E+12,-112.1572237,33.48039537,29,,,,185,1,671.8758,,AggieReverseGeocoder,,4.01,10353252,2847 N 46TH AVE,Avondale,AZ,85035,2245
5119,-112.161213,33.480337,5228,1685,11875,THOMAS RD & 48TH LN,Phoenix,1.54E+12,-112.161213,33.480337,MARY | 29,,,,186,1,187.528,,AggieReverseGeocoder,,4.01,10351143,4733 W THOMAS RD,Glendale,AZ,85031,4004
5120,-112.1655155,33.48036782,5229,1686,11874,THOMAS RD & 50TH DR,Phoenix,1.54E+12,-112.1655155,33.48036782,29,,,,187,1,437.4956,,AggieReverseGeocoder,,4.01,10319044,5014 W EDGEMONT AVE,Avondale,AZ,85035,2025
5121,-112.168265,33.480386,5230,1687,11873,THOMAS RD & 51ST AVE,Phoenix,1.54E+12,-112.168265,33.480386,29,,,,188,1,437.5026,,AggieReverseGeocoder,,4.01,10319005M,5041 W THOMAS RD,Glendale,AZ,85031,4008
5122,-112.1774377,33.48041537,5231,1688,11871,THOMAS RD & 55TH AVE,Phoenix,1.54E+12,-112.1774377,33.48041537,29,,,,189,1,437.5037,,AggieReverseGeocoder,,4.01,10355170M,5455 W THOMAS RD,Glendale,AZ,85031,3948
5123,-112.1805831,33.480456,5232,1689,11870,THOMAS RD & 56TH DR,Phoenix,1.54E+12,-112.1805831,33.480456,29,,,,190,1,718.7523,,AggieReverseGeocoder,,4.01,10315569,5566 W LA REATA AVE,Avondale,AZ,85035,1720
5124,-112.1853679,33.48050747,5233,1690,11869,THOMAS RD & 59TH AVE,Phoenix,1.54E+12,-112.1853679,33.48050747,29,,,,191,1,671.8733,,AggieReverseGeocoder,,4.01,10310006J,5848 W THOMAS RD,Glendale,AZ,85031,3229
5125,-112.0797145,33.480199,5234,1691,11895,THOMAS RD & 5TH AVE,Phoenix,1.54E+12,-112.0797145,33.480199,29,,,,192,1,984.3708,,AggieReverseGeocoder,,4.01,11842078,333 W THOMAS RD,Phoenix,AZ,85013,4417
5126,-112.1944135,33.480298,5235,1692,11867,THOMAS RD & 63RD AVE,Phoenix,1.54E+12,-112.1944135,33.480298,MARY | 29,,,,193,1,249.9993,,AggieReverseGeocoder,,4.01,10314004C,6233 W THOMAS RD,Cave Creek,AZ,85033,5800
5127,-112.199005,33.480199,5236,1693,11866,THOMAS RD & 65TH AVE,Phoenix,1.54E+12,-112.199005,33.480199,29,,,,194,1,250.0014,,AggieReverseGeocoder,,4.01,10311146,2844 N 64TH DR,Avondale,AZ,85035,1529
5128,-112.2024917,33.48020318,5237,1694,15753,THOMAS RD & 67TH AVE,Phoenix,1.54E+12,-112.2024917,33.48020318,29,,,,195,1,593.7519,,AggieReverseGeocoder,,4.01,10311005H,6649 W THOMAS RD,Cave Creek,AZ,85033,5731
5129,-112.207283,33.480226,5238,1695,11864,THOMAS RD & 69TH AVE,Phoenix,1.54E+12,-112.207283,33.480226,MARY | 29,,,,196,1,578.1255,,AggieReverseGeocoder,,4.01,10240725,6844 W EDGEMONT AVE,Avondale,AZ,85035,1450
5130,-112.082706,33.480198,5239,1696,11894,THOMAS RD & 7TH AVE,Phoenix,1.54E+12,-112.082706,33.480198,29,,,,197,1,953.1307,,AggieReverseGeocoder,,4.01,11842104,549 W THOMAS RD,Phoenix,AZ,85013,4211
5131,-112.2112975,33.48011537,5240,1697,11863,THOMAS RD & 71ST AVE,Phoenix,1.54E+12,-112.2112975,33.48011537,MARY | 29,,,,198,1,250.0013,,AggieReverseGeocoder,,4.01,10240708,2844 N 70TH DR,Avondale,AZ,85035,1444
5132,-112.2153932,33.4800921,5241,1698,11862,THOMAS RD & 72ND DR,Phoenix,1.54E+12,-112.2153932,33.4800921,MARY | 29,,,,199,1,578.1278,,AggieReverseGeocoder,,4.01,10239026,2855 N 72ND DR,Avondale,AZ,85035,1312
5133,-112.2199352,33.4800309,5242,1699,11861,EB THOMAS FS 75TH AVE,Phoenix,1.54E+12,-112.2199352,33.4800309,MARY | 29,,,,200,1,765.6304,,AggieReverseGeocoder,,4.01,10239006S,7427 W THOMAS RD,Cave Creek,AZ,85033,5530
5134,-112.2242349,33.47995461,5243,1700,11498,THOMAS RD & 78TH AVE,Phoenix,1.54E+12,-112.2242349,33.47995461,MARY | 29 | 75,,,,201,1,750.0094,,AggieReverseGeocoder,,4.01,10238001L,7723 W THOMAS RD,Cave Creek,AZ,85033,5446
5135,-112.221273,33.447723,5244,1701,18636,SB 75TH AVE FS WASHINGTON ST,Phoenix,1.54E+12,-112.221273,33.447723,75,,,,202,1,718.7528,,AggieReverseGeocoder,,4.01,10411001K,7501 W WASHINGTON ST,Peoria,AZ,85353,3100
5136,-112.221188,33.440245,5245,1702,18637,SB 75TH AVE FS SHERMAN ST,Phoenix,1.54E+12,-112.221188,33.440245,75,,,,203,1,703.1241,,AggieReverseGeocoder,,4.01,10415006,801 S 75TH AVE,Phoenix,AZ,85043,4108
5137,-112.237209,33.479743,5246,1703,11495,THOMAS RD & 83RD AVE,Phoenix,1.54E+12,-112.237209,33.479743,29 | 83,,,,204,1,765.6538,,AggieReverseGeocoder,,4.01,10238026,8245 W THOMAS RD,Cave Creek,AZ,85033,4722
5138,-112.0866136,33.48029588,5247,1705,11893,THOMAS RD & 11TH AVE,Phoenix,1.54E+12,-112.0866136,33.48029588,29,,,,205,1,640.6278,,AggieReverseGeocoder,,4.01,11103024,2814 N 11TH AVE,Phoenix,AZ,85007,1107
5139,-112.111795,33.48053927,5248,1708,11887,THOMAS RD & I-17 FWY,Phoenix,1.54E+12,-112.111795,33.48053927,29,,,,206,1,875.0011,,AggieReverseGeocoder,,4.01,11041001F,2631 N 24TH DR,Avondale,AZ,85009,1809
5140,-112.147452,33.480374,5249,1709,11879,THOMAS RD & 41ST AVE,Phoenix,1.54E+12,-112.147452,33.480374,29,,,,207,1,703.1252,,AggieReverseGeocoder,,4.01,10812004,4115 W THOMAS RD,Phoenix,AZ,85019,4332
5141,-112.1541106,33.61055931,5250,1710,16306,THUNDERBIRD RD & 45TH CIR,Phoenix,1.54E+12,-112.1541106,33.61055931,138,,,,208,1,1000.0011,,AggieReverseGeocoder,,4.01,20743001A,4701 W THUNDERBIRD RD,Glendale,AZ,85306,4900
