,StopID,Location_x,Juris_x,Type_,Direction,Address,City,ComputedState,Zipcode,ComputedZipPlus4,OBJECTID,NextRide,Location_y,Juris_y,Photo,Routes,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2,Per Capita Income,Population,Poverty Count,Poverty Rate
2597,4695.0,MILLER RD & MARNY DR,Tempe,Standard,,1245 E MARNY RD,Mesa,AZ,85281.0,1810.0,2253.0,17211.0,MILLER RD & MARNY DR,Tempe,https://farm8.staticflickr.com/7600/16785458337_3c1a4f70d0_o.jpg,EART,Weekend,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2598,4695.0,MILLER RD & MARNY DR,Tempe,Standard,,1245 E MARNY RD,Mesa,AZ,85281.0,1810.0,9816.0,17211.0,MILLER RD & MARNY DR,Tempe,https://farm8.staticflickr.com/7600/16785458337_3c1a4f70d0_o.jpg,EART,Weekday,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2599,2999.0,MILLER RD & CURRY RD,Tempe,Standard,,1302 N MILLER RD,Mesa,AZ,85281.0,1845.0,2254.0,17213.0,MILLER RD & CURRY RD,Tempe,https://farm9.staticflickr.com/8694/16966887186_4cd538002d_o.jpg,EART,Weekend,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2600,2999.0,MILLER RD & CURRY RD,Tempe,Standard,,1302 N MILLER RD,Mesa,AZ,85281.0,1845.0,9817.0,17213.0,MILLER RD & CURRY RD,Tempe,https://farm9.staticflickr.com/8694/16966887186_4cd538002d_o.jpg,EART,Weekday,,,,,,,,0.0,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2601,3014.0,MILLER RD & MARNY DR,Tempe,Standard,,1416 N DORSEY LN,Mesa,AZ,85281.0,1634.0,2255.0,17214.0,MILLER RD & MARNY DR,Tempe,https://farm9.staticflickr.com/8705/16966887066_5b343f6a4e_o.jpg,EART,Weekend,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2602,3014.0,MILLER RD & MARNY DR,Tempe,Standard,,1416 N DORSEY LN,Mesa,AZ,85281.0,1634.0,9818.0,17214.0,MILLER RD & MARNY DR,Tempe,https://farm9.staticflickr.com/8705/16966887066_5b343f6a4e_o.jpg,EART,Weekday,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2603,4557.0,COLLEGE AVE & CONTINENTAL DR,Tempe,Standard,,2722 N COLLEGE AVE,Mesa,AZ,85281.0,1005.0,2256.0,17216.0,COLLEGE AVE & CONTINENTAL DR,Tempe,https://farm9.staticflickr.com/8723/16785461467_b023884823_o.jpg,EART,Weekend,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2604,4557.0,COLLEGE AVE & CONTINENTAL DR,Tempe,Standard,,2722 N COLLEGE AVE,Mesa,AZ,85281.0,1005.0,9819.0,17216.0,COLLEGE AVE & CONTINENTAL DR,Tempe,https://farm9.staticflickr.com/8723/16785461467_b023884823_o.jpg,EART,Weekday,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2605,5602.0,CURRY RD & COLLEGE AVE,Tempe,Standard,,715 N MILL AVE,Mesa,AZ,85281.0,1204.0,2257.0,17218.0,CURRY RD & COLLEGE AVE,Tempe,https://farm8.staticflickr.com/7604/16992837445_e18f699a00_o.jpg,EART,Weekend,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2606,5602.0,CURRY RD & COLLEGE AVE,Tempe,Standard,,715 N MILL AVE,Mesa,AZ,85281.0,1204.0,9820.0,17218.0,CURRY RD & COLLEGE AVE,Tempe,https://farm8.staticflickr.com/7604/16992837445_e18f699a00_o.jpg,EART,Weekday,,,,,,,,0.0,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2607,4688.0,MILL AVE & WASHINGTON ST,Tempe,Standard,,807 S MILL AVE,Mesa,AZ,85281.0,5675.0,2258.0,17219.0,MILL AVE & WASHINGTON ST,Tempe,https://farm8.staticflickr.com/7601/16966884336_91805153f6_o.jpg,EART,Weekend,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2608,4688.0,MILL AVE & WASHINGTON ST,Tempe,Standard,,807 S MILL AVE,Mesa,AZ,85281.0,5675.0,9821.0,17219.0,MILL AVE & WASHINGTON ST,Tempe,https://farm8.staticflickr.com/7601/16966884336_91805153f6_o.jpg,EART,Weekday,,,,,,,,,,,,,,20480.0,65283.0,21281.0,32.59807300522341
2609,4077.0,43RD AVE & MONTEBELLO AVE,Phoenix,Standard,,5645 N 43RD AVE,Phoenix,AZ,85019.0,2021.0,2277.0,12944.0,43RD AVE & MONTEBELLO AVE,Glendale,https://farm8.staticflickr.com/7315/16471683996_321ba87db6_o.jpg,43,Weekend,5.0,5.0,4.0,5.0,2.0,4.0,7.0,12.0,7.0,7.0,7.0,9.0,10.0,14276.0,26659.0,8856.0,33.21955062080348
2610,4077.0,43RD AVE & MONTEBELLO AVE,Phoenix,Standard,,5645 N 43RD AVE,Phoenix,AZ,85019.0,2021.0,9840.0,12944.0,43RD AVE & MONTEBELLO AVE,Glendale,https://farm8.staticflickr.com/7315/16471683996_321ba87db6_o.jpg,43,Weekday,16.0,16.0,17.0,19.0,6.0,26.0,22.0,30.0,10.0,11.0,17.0,15.0,17.0,14276.0,26659.0,8856.0,33.21955062080348
2611,2400.0,51ST AVE & EUGIE AVE,Phoenix,Standard,,4701 W THUNDERBIRD RD,Glendale,AZ,85306.0,4900.0,2303.0,13486.0,51ST AVE & EUGIE AVE,Glendale,https://farm8.staticflickr.com/7293/16471689226_d5897415d1_o.jpg,51,Weekend,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,26801.0,25206.0,2757.0,10.937871935253511
2612,2400.0,51ST AVE & EUGIE AVE,Phoenix,Standard,,4701 W THUNDERBIRD RD,Glendale,AZ,85306.0,4900.0,7308.0,13486.0,51ST AVE & EUGIE AVE,Phoenix,,122 | 51,Weekend,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,26801.0,25206.0,2757.0,10.937871935253511
2613,2400.0,51ST AVE & EUGIE AVE,Phoenix,Standard,,4701 W THUNDERBIRD RD,Glendale,AZ,85306.0,4900.0,9866.0,13486.0,51ST AVE & EUGIE AVE,Glendale,https://farm8.staticflickr.com/7293/16471689226_d5897415d1_o.jpg,51,Weekday,3.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,2.0,0.0,4.0,4.0,0.0,26801.0,25206.0,2757.0,10.937871935253511
2614,2400.0,51ST AVE & EUGIE AVE,Phoenix,Standard,,4701 W THUNDERBIRD RD,Glendale,AZ,85306.0,4900.0,14871.0,13486.0,51ST AVE & EUGIE AVE,Phoenix,,122 | 51,Weekday,3.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,2.0,0.0,4.0,4.0,0.0,26801.0,25206.0,2757.0,10.937871935253511
2615,4147.0,51ST AVE & SWEETWATER AVE,Phoenix,Standard,,12839 N 51ST DR,Avenue B and C,AZ,85304.0,1907.0,2306.0,13493.0,51ST AVE & SWEETWATER AVE,Glendale,https://farm8.staticflickr.com/7417/16495944041_3ab4373405_o.jpg,51 | 122,Weekend,1.0,1.0,1.0,2.0,2.0,4.0,4.0,7.0,3.0,3.0,1.0,2.0,3.0,26244.0,27746.0,3058.0,11.021408491314062
2616,4147.0,51ST AVE & SWEETWATER AVE,Phoenix,Standard,,12839 N 51ST DR,Avenue B and C,AZ,85304.0,1907.0,9869.0,13493.0,51ST AVE & SWEETWATER AVE,Glendale,https://farm8.staticflickr.com/7417/16495944041_3ab4373405_o.jpg,51 | 122,Weekday,3.0,3.0,3.0,5.0,3.0,6.0,6.0,10.0,3.0,5.0,3.0,3.0,4.0,26244.0,27746.0,3058.0,11.021408491314062
2617,1844.0,WARNER RD & PRIEST DR,Tempe,Standard,,1345 W WARNER RD,Tempe,AZ,85284.0,2823.0,2416.0,14207.0,WARNER RD & PRIEST DR,Tempe,https://farm8.staticflickr.com/7590/16946721371_8d3b17c457_o.jpg,65,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,55714.0,18945.0,984.0,5.193982581155978
2618,1844.0,WARNER RD & PRIEST DR,Tempe,Standard,,1345 W WARNER RD,Tempe,AZ,85284.0,2823.0,9979.0,14207.0,WARNER RD & PRIEST DR,Tempe,https://farm8.staticflickr.com/7590/16946721371_8d3b17c457_o.jpg,65,Weekday,4.0,4.0,4.0,8.0,6.0,9.0,7.0,9.0,5.0,9.0,9.0,8.0,6.0,55714.0,18945.0,984.0,5.193982581155978
2619,1839.0,WARNER RD & HARDY DR,Tempe,Standard,,8701 S HARDY DR,Tempe,AZ,85284.0,2800.0,2417.0,17029.0,WARNER RD & HARDY DR,Tempe,https://farm9.staticflickr.com/8748/16761468729_6561169d55_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2620,1839.0,WARNER RD & HARDY DR,Tempe,Standard,,8701 S HARDY DR,Tempe,AZ,85284.0,2800.0,9980.0,17029.0,WARNER RD & HARDY DR,Tempe,https://farm9.staticflickr.com/8748/16761468729_6561169d55_o.jpg,522,Weekday,,,,,,,,,0.0,,,,,55714.0,18945.0,984.0,5.193982581155978
2621,1843.0,WARNER RD & MCKEMY ST,Tempe,Standard,,515 W WARNER RD,Tempe,AZ,85284.0,2971.0,2418.0,17030.0,WARNER RD & MCKEMY ST,Tempe,https://farm9.staticflickr.com/8684/16327618263_527be0bfea_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2622,1843.0,WARNER RD & MCKEMY ST,Tempe,Standard,,515 W WARNER RD,Tempe,AZ,85284.0,2971.0,9981.0,17030.0,WARNER RD & MCKEMY ST,Tempe,https://farm9.staticflickr.com/8684/16327618263_527be0bfea_o.jpg,522,Weekday,,,,0.0,,0.0,0.0,0.0,,,,,,55714.0,18945.0,984.0,5.193982581155978
2623,1841.0,WARNER RD & KYRENE RD,Tempe,Standard,,485 W WARNER RD,Tempe,AZ,85284.0,2940.0,2419.0,17031.0,WARNER RD & KYRENE RD,Tempe,https://farm8.staticflickr.com/7615/16740333497_b115d0c946_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2624,1841.0,WARNER RD & KYRENE RD,Tempe,Standard,,485 W WARNER RD,Tempe,AZ,85284.0,2940.0,9982.0,17031.0,WARNER RD & KYRENE RD,Tempe,https://farm8.staticflickr.com/7615/16740333497_b115d0c946_o.jpg,522,Weekday,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2625,1838.0,WARNER RD & DATELAND DR,Tempe,Standard,,168 W CALLE DE ARCOS,Tempe,AZ,85284.0,3006.0,2420.0,17032.0,WARNER RD & DATELAND DR,Tempe,https://farm8.staticflickr.com/7620/16921733996_7d26a54fa6_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2626,1838.0,WARNER RD & DATELAND DR,Tempe,Standard,,168 W CALLE DE ARCOS,Tempe,AZ,85284.0,3006.0,9983.0,17032.0,WARNER RD & DATELAND DR,Tempe,https://farm8.staticflickr.com/7620/16921733996_7d26a54fa6_o.jpg,522,Weekday,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2627,1842.0,WARNER RD & MAPLE,Tempe,Standard,,8792 S MILL AVE,Tempe,AZ,85284.0,2226.0,2421.0,17033.0,WARNER RD & MAPLE,Tempe,https://farm9.staticflickr.com/8731/16947687185_3c45958bea_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2628,1842.0,WARNER RD & MAPLE,Tempe,Standard,,8792 S MILL AVE,Tempe,AZ,85284.0,2226.0,9984.0,17033.0,WARNER RD & MAPLE,Tempe,https://farm9.staticflickr.com/8731/16947687185_3c45958bea_o.jpg,522,Weekday,0.0,0.0,0.0,,,,,0.0,,,,,,55714.0,18945.0,984.0,5.193982581155978
2629,941.0,WARNER RD & FOREST AVE,Tempe,Standard,,210 E CALLE DE ARCOS,Tempe,AZ,85284.0,3150.0,2422.0,17034.0,WARNER RD & FOREST AVE,Tempe,https://farm9.staticflickr.com/8712/16740340277_5b60e350a2_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2630,941.0,WARNER RD & FOREST AVE,Tempe,Standard,,210 E CALLE DE ARCOS,Tempe,AZ,85284.0,3150.0,9985.0,17034.0,WARNER RD & FOREST AVE,Tempe,https://farm9.staticflickr.com/8712/16740340277_5b60e350a2_o.jpg,522,Weekday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,55714.0,18945.0,984.0,5.193982581155978
2631,6177.0,WARNER RD & RURAL RD,Tempe,Standard,,8770 S RURAL RD,Tempe,AZ,85284.0,2345.0,2423.0,16996.0,WARNER RD & RURAL RD,Tempe,https://farm8.staticflickr.com/7641/16740292147_50fbe9bf01_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2632,6177.0,WARNER RD & RURAL RD,Tempe,Standard,,8770 S RURAL RD,Tempe,AZ,85284.0,2345.0,9986.0,16996.0,WARNER RD & RURAL RD,Tempe,https://farm8.staticflickr.com/7641/16740292147_50fbe9bf01_o.jpg,522,Weekday,2.0,2.0,2.0,4.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,55714.0,18945.0,984.0,5.193982581155978
2633,6170.0,WARNER RD & COLLEGE LN,Tempe,Standard,,8730 S COLLEGE LN,Tempe,AZ,85284.0,2303.0,2424.0,16997.0,WARNER RD & COLLEGE LN,Tempe,https://farm8.staticflickr.com/7644/16760147950_a539b093f5_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2634,6170.0,WARNER RD & COLLEGE LN,Tempe,Standard,,8730 S COLLEGE LN,Tempe,AZ,85284.0,2303.0,9987.0,16997.0,WARNER RD & COLLEGE LN,Tempe,https://farm8.staticflickr.com/7644/16760147950_a539b093f5_o.jpg,522,Weekday,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,55714.0,18945.0,984.0,5.193982581155978
2635,7161.0,WARNER RD & MILL AVE,Tempe,Standard,,8792 S MILL AVE,Tempe,AZ,85284.0,2226.0,2425.0,16999.0,WARNER RD & MILL AVE,Tempe,https://farm8.staticflickr.com/7602/16740284097_c1d9cc41fd_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2636,7161.0,WARNER RD & MILL AVE,Tempe,Standard,,8792 S MILL AVE,Tempe,AZ,85284.0,2226.0,9988.0,16999.0,WARNER RD & MILL AVE,Tempe,https://farm8.staticflickr.com/7602/16740284097_c1d9cc41fd_o.jpg,522,Weekday,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,55714.0,18945.0,984.0,5.193982581155978
2637,7163.0,WARNER RD & DATELAND DR,Tempe,Standard,,182 W CALLE DE ARCOS,Tempe,AZ,85284.0,3006.0,2426.0,17000.0,WARNER RD & DATELAND DR,Tempe,https://farm8.staticflickr.com/7608/16921683876_118e6c5bfa_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2638,7163.0,WARNER RD & DATELAND DR,Tempe,Standard,,182 W CALLE DE ARCOS,Tempe,AZ,85284.0,3006.0,9989.0,17000.0,WARNER RD & DATELAND DR,Tempe,https://farm8.staticflickr.com/7608/16921683876_118e6c5bfa_o.jpg,522,Weekday,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,55714.0,18945.0,984.0,5.193982581155978
2639,7160.0,WARNER RD & KYRENE RD,Tempe,Standard,,8700 S KYRENE RD,Tempe,AZ,85284.0,2108.0,2427.0,17001.0,WARNER RD & KYRENE RD,Tempe,https://farm8.staticflickr.com/7586/16946316002_2501dafc46_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2640,7160.0,WARNER RD & KYRENE RD,Tempe,Standard,,8700 S KYRENE RD,Tempe,AZ,85284.0,2108.0,9990.0,17001.0,WARNER RD & KYRENE RD,Tempe,https://farm8.staticflickr.com/7586/16946316002_2501dafc46_o.jpg,522,Weekday,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55714.0,18945.0,984.0,5.193982581155978
2641,7155.0,WARNER RD & MCKEMY ST,Tempe,Standard,,700 W WARNER RD,Tempe,AZ,85284.0,2921.0,2428.0,17002.0,WARNER RD & MCKEMY ST,Tempe,https://farm9.staticflickr.com/8745/16740284217_ac4e00754c_o.jpg,522,Weekend,,,,,,,,,,,,,,55714.0,18945.0,984.0,5.193982581155978
2642,7155.0,WARNER RD & MCKEMY ST,Tempe,Standard,,700 W WARNER RD,Tempe,AZ,85284.0,2921.0,9991.0,17002.0,WARNER RD & MCKEMY ST,Tempe,https://farm9.staticflickr.com/8745/16740284217_ac4e00754c_o.jpg,522,Weekday,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,55714.0,18945.0,984.0,5.193982581155978
2643,5200.0,MILL AVE & BASELINE RD,Tempe,Standard,,35 W BASELINE RD,Mesa,AZ,85283.0,1280.0,2429.0,16943.0,MILL AVE & BASELINE RD,Tempe,https://farm8.staticflickr.com/7584/16947658855_1c4228fe06_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2644,5200.0,MILL AVE & BASELINE RD,Tempe,Standard,,35 W BASELINE RD,Mesa,AZ,85283.0,1280.0,9992.0,16943.0,MILL AVE & BASELINE RD,Tempe,https://farm8.staticflickr.com/7584/16947658855_1c4228fe06_o.jpg,521,Weekday,1.0,1.0,1.0,,,,,0.0,,0.0,,,0.0,30966.0,51119.0,6772.0,13.247520491402414
2645,5186.0,MILL AVE & OXFORD DR,Tempe,Standard,,5403 S MILL AVE,Mesa,AZ,85283.0,1803.0,2430.0,16944.0,MILL AVE & OXFORD DR,Tempe,https://farm8.staticflickr.com/7620/16761442459_55bf133779_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2646,5186.0,MILL AVE & OXFORD DR,Tempe,Standard,,5403 S MILL AVE,Mesa,AZ,85283.0,1803.0,9993.0,16944.0,MILL AVE & OXFORD DR,Tempe,https://farm8.staticflickr.com/7620/16761442459_55bf133779_o.jpg,521,Weekday,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,30966.0,51119.0,6772.0,13.247520491402414
2647,5190.0,MILL AVE & ALL AMERICAN WY,Tempe,Standard,,5540 S MILL AVE,Mesa,AZ,85283.0,1825.0,2431.0,16945.0,MILL AVE & ALL AMERICAN WY,Tempe,https://farm9.staticflickr.com/8720/16946338202_32c9747e40_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2648,5190.0,MILL AVE & ALL AMERICAN WY,Tempe,Standard,,5540 S MILL AVE,Mesa,AZ,85283.0,1825.0,9994.0,16945.0,MILL AVE & ALL AMERICAN WY,Tempe,https://farm9.staticflickr.com/8720/16946338202_32c9747e40_o.jpg,521,Weekday,8.0,8.0,9.0,7.0,5.0,4.0,3.0,7.0,5.0,5.0,6.0,5.0,5.0,30966.0,51119.0,6772.0,13.247520491402414
2649,733.0,SOUTHSHORE DR & RURAL RD,Tempe,Standard,,5701 S RURAL RD,Mesa,AZ,85283.0,1970.0,2432.0,16946.0,SOUTHSHORE DR & RURAL RD,Tempe,https://farm5.staticflickr.com/4590/24304948227_a8d560b1b9_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2650,733.0,SOUTHSHORE DR & RURAL RD,Tempe,Standard,,5701 S RURAL RD,Mesa,AZ,85283.0,1970.0,9995.0,16946.0,SOUTHSHORE DR & RURAL RD,Tempe,https://farm5.staticflickr.com/4590/24304948227_a8d560b1b9_o.jpg,521,Weekday,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,30966.0,51119.0,6772.0,13.247520491402414
2651,734.0,SOUTHSHORE DR & LAKESHORE DR,Tempe,Standard,,1138 E SESAME ST,Mesa,AZ,85283.0,3025.0,2433.0,16947.0,SOUTHSHORE DR & LAKESHORE DR,Tempe,https://farm5.staticflickr.com/4598/39165906641_cc39e1373d_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2652,734.0,SOUTHSHORE DR & LAKESHORE DR,Tempe,Standard,,1138 E SESAME ST,Mesa,AZ,85283.0,3025.0,9996.0,16947.0,SOUTHSHORE DR & LAKESHORE DR,Tempe,https://farm5.staticflickr.com/4598/39165906641_cc39e1373d_o.jpg,521,Weekday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30966.0,51119.0,6772.0,13.247520491402414
2653,735.0,SOUTHSHORE DR & MCCLINTOCK DR,Tempe,Standard,,5501 S LAKESHORE DR,Mesa,AZ,85283.0,2155.0,2434.0,16948.0,SOUTHSHORE DR & MCCLINTOCK DR,Tempe,https://farm5.staticflickr.com/4637/38286040885_24b8b1321e_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2654,735.0,SOUTHSHORE DR & MCCLINTOCK DR,Tempe,Standard,,5501 S LAKESHORE DR,Mesa,AZ,85283.0,2155.0,9997.0,16948.0,SOUTHSHORE DR & MCCLINTOCK DR,Tempe,https://farm5.staticflickr.com/4637/38286040885_24b8b1321e_o.jpg,521,Weekday,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,3.0,4.0,6.0,5.0,4.0,30966.0,51119.0,6772.0,13.247520491402414
2655,5970.0,SOUTHSHORE DR & EASTSHORE DR,Tempe,Standard,,5501 S LAKESHORE DR,Mesa,AZ,85283.0,2155.0,2435.0,16937.0,SOUTHSHORE DR & EASTSHORE DR,Tempe,https://farm9.staticflickr.com/8749/16761428639_66564e9968_o.jpg,521,Weekend,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,,,,,30966.0,51119.0,6772.0,13.247520491402414
2656,5970.0,SOUTHSHORE DR & EASTSHORE DR,Tempe,Standard,,5501 S LAKESHORE DR,Mesa,AZ,85283.0,2155.0,9998.0,16937.0,SOUTHSHORE DR & EASTSHORE DR,Tempe,https://farm9.staticflickr.com/8749/16761428639_66564e9968_o.jpg,521,Weekday,6.0,6.0,6.0,8.0,5.0,6.0,5.0,11.0,2.0,0.0,0.0,,1.0,30966.0,51119.0,6772.0,13.247520491402414
2657,5969.0,SOUTHSHORE DR & BOUNTY CT,Tempe,Standard,,5630 S BOUNTY CT,Mesa,AZ,85283.0,2034.0,2436.0,16938.0,SOUTHSHORE DR & BOUNTY CT,Tempe,https://farm8.staticflickr.com/7614/16760185530_c49b09c138_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2658,5969.0,SOUTHSHORE DR & BOUNTY CT,Tempe,Standard,,5630 S BOUNTY CT,Mesa,AZ,85283.0,2034.0,9999.0,16938.0,SOUTHSHORE DR & BOUNTY CT,Tempe,https://farm8.staticflickr.com/7614/16760185530_c49b09c138_o.jpg,521,Weekday,5.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,30966.0,51119.0,6772.0,13.247520491402414
2659,5971.0,SOUTHSHORE DR & WESTSHORE DR,Tempe,Standard,,5501 S LAKESHORE DR,Mesa,AZ,85283.0,2155.0,2437.0,16939.0,SOUTHSHORE DR & WESTSHORE DR,Tempe,https://farm8.staticflickr.com/7609/16761428409_f5fb049358_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2660,5971.0,SOUTHSHORE DR & WESTSHORE DR,Tempe,Standard,,5501 S LAKESHORE DR,Mesa,AZ,85283.0,2155.0,10000.0,16939.0,SOUTHSHORE DR & WESTSHORE DR,Tempe,https://farm8.staticflickr.com/7609/16761428409_f5fb049358_o.jpg,521,Weekday,5.0,5.0,5.0,4.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,30966.0,51119.0,6772.0,13.247520491402414
2661,3446.0,MILL AVE & FOREST AVE,Tempe,Standard,,5539 S MILL AVE,Mesa,AZ,85283.0,1804.0,2438.0,16940.0,MILL AVE & FOREST AVE,Tempe,https://farm8.staticflickr.com/7620/16740325317_70534dcece_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2662,3446.0,MILL AVE & FOREST AVE,Tempe,Standard,,5539 S MILL AVE,Mesa,AZ,85283.0,1804.0,10001.0,16940.0,MILL AVE & FOREST AVE,Tempe,https://farm8.staticflickr.com/7620/16740325317_70534dcece_o.jpg,521,Weekday,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,30966.0,51119.0,6772.0,13.247520491402414
2663,3459.0,MILL AVE & OXFORD DR,Tempe,Standard,,104 E OXFORD DR,Mesa,AZ,85283.0,1831.0,2439.0,16941.0,MILL AVE & OXFORD DR,Tempe,https://farm8.staticflickr.com/7606/16761458509_739845d37b_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2664,3459.0,MILL AVE & OXFORD DR,Tempe,Standard,,104 E OXFORD DR,Mesa,AZ,85283.0,1831.0,10002.0,16941.0,MILL AVE & OXFORD DR,Tempe,https://farm8.staticflickr.com/7606/16761458509_739845d37b_o.jpg,521,Weekday,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,30966.0,51119.0,6772.0,13.247520491402414
2665,3467.0,MILL AVE & BASELINE RD,Tempe,Standard,,101 E BASELINE RD,Mesa,AZ,85283.0,1201.0,2440.0,16942.0,MILL AVE & BASELINE RD,Tempe,https://farm9.staticflickr.com/8727/16946710261_d4d215bf53_o.jpg,521,Weekend,,,,,,,,,,,,,,30966.0,51119.0,6772.0,13.247520491402414
2666,3467.0,MILL AVE & BASELINE RD,Tempe,Standard,,101 E BASELINE RD,Mesa,AZ,85283.0,1201.0,10003.0,16942.0,MILL AVE & BASELINE RD,Tempe,https://farm9.staticflickr.com/8727/16946710261_d4d215bf53_o.jpg,521,Weekday,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,30966.0,51119.0,6772.0,13.247520491402414
2667,22.0,ALAMEDA DR & MILL AVE,Tempe,Standard,,21 E ALAMEDA DR,Tempe,AZ,85282.0,3501.0,2441.0,16928.0,ALAMEDA DR & MILL AVE,Tempe,https://farm5.staticflickr.com/4552/38257727002_c5baa10368_o.jpg,520,Weekend,,,,,,,,,,,,,,28922.0,54649.0,9932.0,18.17416604146462
2668,22.0,ALAMEDA DR & MILL AVE,Tempe,Standard,,21 E ALAMEDA DR,Tempe,AZ,85282.0,3501.0,10004.0,16928.0,ALAMEDA DR & MILL AVE,Tempe,https://farm5.staticflickr.com/4552/38257727002_c5baa10368_o.jpg,520,Weekday,,,,,,0.0,,,0.0,0.0,,,,28922.0,54649.0,9932.0,18.17416604146462
