"Column1","X","Y","StopID","Location","Juris","Type_","Long","Lat","State","Zipcode","City","StreetAddress","AUTO_UNIQUE_ID_2020-07-28_smavila1_new_bus_2","UpdatedReverseGeocoding","TimeTaken","TransactionId","Source","ErrorMessage","Version","ComputedAPN","ComputedStreetAddress","ComputedCity","ComputedState","ComputedZip","ComputedZipPlus4"
"1657","-112.003503","33.4070279990958","142.0","BROADWAY RD & 36TH ST","Phoenix","","-112.003502999995","33.4070279990958","AZ"," "," "," ",658,"1",375.0003,"","AggieReverseGeocoder","",4.01,"12274150A","4445 S 36TH ST","Phoenix","AZ","85040","2901"
"1658","-111.999160999779","33.4071579989971","143.0","BROADWAY RD & 38TH ST","Phoenix","","-111.999160999779","33.4071579989971","AZ"," "," "," ",659,"1",359.3801,"","AggieReverseGeocoder","",4.01,"12274138","3821 E BROADWAY RD","Phoenix","AZ","85040","2915"
"1659","-111.99500899971301","33.4072119990173","144.0","BROADWAY RD & 40TH ST","Phoenix","","-111.99500899971301","33.4072119990173","AZ"," "," "," ",660,"1",374.9951,"","AggieReverseGeocoder","",4.01,"12454001N","4002 E BROADWAY RD","Phoenix","AZ","85040","8802"
"1660","-111.987207000018","33.4071979992311","145.0","BROADWAY RD & 43RD PL","Phoenix","","-111.987207000018","33.4071979992311","AZ"," "," "," ",661,"1",546.8792,"","AggieReverseGeocoder","",4.01,"12302001D","4301 E BROADWAY RD","Phoenix","AZ","85040","8807"
"1661","-111.98520400012899","33.407198999178","146.0","BROADWAY RD & 44TH PL","Phoenix","","-111.98520400012899","33.407198999178","AZ"," "," "," ",662,"1",546.8746,"","AggieReverseGeocoder","",4.01,"12455431","4455 E PUEBLO AVE","Phoenix","AZ","85040","9229"
"1662","-111.98120699993099","33.4071979992974","147.0","BROADWAY RD & 46TH PL","Phoenix","","-111.98120699993099","33.4071979992974","AZ"," "," "," ",663,"1",171.876,"","AggieReverseGeocoder","",4.01,"12306033","4645 E BROADWAY RD","Phoenix","AZ","85040","8879"
"1663","-112.06858683131","33.4066149172763","148.0","BROADWAY RD & 4TH ST","Phoenix","","-112.06858683131","33.4066149172763","AZ"," "," "," ",664,"1",328.1258,"","AggieReverseGeocoder","",4.01,"11337047A","401 E BROADWAY RD","Phoenix","AZ","85040","2114"
"1664","-112.22070200045","33.4592649988205","149.0","NB 75TH AVE FS ROOSEVELT ST","Phoenix","","-112.22070200045","33.4592649988205","AZ"," "," "," ",665,"1",765.6272,"","AggieReverseGeocoder","",4.01,"10241465A","7330 W ROOSEVELT ST","Phoenix","AZ","85043","2210"
"1665","-112.06389234731","33.406570715575","150.0","BROADWAY RD & 7TH ST","Phoenix","","-112.06389234731","33.406570715575","AZ"," "," "," ",666,"1",140.6258,"","AggieReverseGeocoder","",4.01,"11346118","709 E BROADWAY RD","Phoenix","AZ","85040","2205"
"1666","-112.059727458574","33.406630103863804","151.0","BROADWAY RD & 9TH ST","Phoenix","","-112.059727458574","33.406630103863804","AZ"," "," "," ",667,"1",468.7517,"","AggieReverseGeocoder","",4.01,"11349008E","907 E BROADWAY RD","Phoenix","AZ","85040","2209"
"1667","-112.220346000029","33.4637609994642","154.0","NB 75TH AVE FS I-10 RAMP","Phoenix","","-112.220346000029","33.4637609994642","AZ"," "," "," ",668,"1",750.0024,"","AggieReverseGeocoder","",4.01,"10241462","1401 N 75TH AVE","Phoenix","AZ","85043","1102"
"1668","-112.07286453560499","33.4066150901233","156.0","BROADWAY RD & CENTRAL AVE","Phoenix","","-112.07286453560499","33.4066150901233","AZ"," "," "," ",669,"1",328.1248,"","AggieReverseGeocoder","",4.01,"11313085F","4221 S CENTRAL AVE","Phoenix","AZ","85040","1023"
"1669","-112.22052199985501","33.477048998772396","175.0","NB 75TH AVE FS VIRGINIA AVE","Phoenix","","-112.22052199985501","33.477048998772396","AZ"," "," "," ",670,"1",734.3787,"","AggieReverseGeocoder","",4.01,"10239006L","7333 W THOMAS RD","Cave Creek","AZ","85033","5546"
"1670","-112.220319000735","33.5023469988934","179.0","NB 75TH AVE FS SELLS DR","Phoenix","","-112.220319000735","33.5023469988934","AZ"," "," "," ",671,"1",562.5001,"","AggieReverseGeocoder","",4.01,"14437787","7435 W MINNEZONA AVE","Cave Creek","AZ","85033","1315"
"1671","-112.220609000538","33.5083819997396","195.0","SB 75TH AVE FS CAMELBACK RD","Phoenix","","-112.220609000538","33.5083819997396","AZ"," "," "," ",672,"1",796.8765,"","AggieReverseGeocoder","",4.01,"14437403D","4827 N 75TH AVE","Cave Creek","AZ","85033","1331"
"1672","-112.22056800007401","33.5051779994683","199.0","SB 75TH FS HAZELWOOD AVE","Phoenix","","-112.22056800007401","33.5051779994683","AZ"," "," "," ",673,"1",562.5018,"","AggieReverseGeocoder","",4.01,"10220554","7501 W HIGHLAND AVE","Cave Creek","AZ","85033","1215"
"1673","-112.06120400037399","33.4366979990068","219.0","BUCKEYE RD & 9TH ST","Phoenix","","-112.06120400037399","33.4366979990068","AZ"," "," "," ",674,"1",296.8768,"","AggieReverseGeocoder","",4.01,"11544074","907 E BUCKEYE RD","Phoenix","AZ","85034","4038"
"1674","-112.058205000175","33.4366989988734","220.0","BUCKEYE RD & 11TH ST","Phoenix","","-112.058205000175","33.4366989988734","AZ"," "," "," ",675,"1",1218.7518,"","AggieReverseGeocoder","",4.01,"11543050","1105 E BUCKEYE RD","Phoenix","AZ","85034","4042"
"1675","-112.05150399972099","33.4366979991415","221.0","BUCKEYE RD & 14TH ST","Phoenix","","-112.05150399972099","33.4366979991415","AZ"," "," "," ",676,"1",781.2502,"","AggieReverseGeocoder","",4.01,"11541002H","1441 E BUCKEYE RD","Phoenix","AZ","85034","4128"
"1676","-112.047281639188","33.4366199551939","222.0","BUCKEYE RD & 16TH ST","Phoenix","","-112.047281639188","33.4366199551939","AZ"," "," "," ",677,"1",765.6248,"","AggieReverseGeocoder","",4.01,"11514198","1722 E BUCKEYE RD","Phoenix","AZ","85034",""
"1677","-112.034032000166","33.4367079994208","223.0","BUCKEYE RD & 24TH ST","Phoenix","","-112.034032000166","33.4367079994208","AZ"," "," "," ",678,"1",1234.3772,"","AggieReverseGeocoder","",4.01,"11514206","2111 E BUCKEYE RD","Phoenix","AZ","85034","4300"
"1678","-112.02966226193399","33.4366446625249","224.0","BUCKEYE RD & COPPERHEAD DR","Phoenix","","-112.02966226193399","33.4366446625249","AZ"," "," "," ",679,"1",281.2509,"","AggieReverseGeocoder","",4.01,"12152058","1248 S 25TH PL","Phoenix","AZ","85034",""
"1679","-112.026494218552","33.4366977648526","225.0","BUCKEYE RD & 26TH ST","Phoenix","","-112.026494218552","33.4366977648526","AZ"," "," "," ",680,"1",125.0031,"","AggieReverseGeocoder","",4.01,"12152058","1248 S 25TH PL","Phoenix","AZ","85034",""
"1680","-112.068101100194","33.436730570406105","226.0","BUCKEYE RD & 5TH ST","Phoenix","","-112.068101100194","33.436730570406105","AZ"," "," "," ",681,"1",1218.7521,"","AggieReverseGeocoder","",4.01,"11232045","1001 S 4TH ST","Phoenix","AZ","85004","2714"
"1681","-112.064305000817","33.436696999106104","227.0","BUCKEYE RD & 7TH ST","Phoenix","","-112.064305000817","33.436696999106104","AZ"," "," "," ",682,"1",296.8763,"","AggieReverseGeocoder","",4.01,"11544012A","717 E BUCKEYE RD","Phoenix","AZ","85034","4034"
"1682","-112.04270600029","33.4367019989426","228.0","BUCKEYE RD & SKY HARBOR CIR","Phoenix","","-112.04270600029","33.4367019989426","AZ"," "," "," ",683,"1",750.0022,"","AggieReverseGeocoder","",4.01,"11514200","1809 E BUCKEYE RD","Phoenix","AZ","85034","4252"
"1683","-112.05480499986","33.4366969984356","229.0","BUCKEYE RD & 13TH ST","Phoenix","","-112.05480499986","33.4366969984356","AZ"," "," "," ",684,"1",1187.4995,"","AggieReverseGeocoder","",4.01,"11542133","1245 E BUCKEYE RD","Phoenix","AZ","85034","4102"
"1684","-112.040293000041","33.4366219985284","230.0","BUCKEYE RD & I-10 FWY","Phoenix","","-112.040293000041","33.4366219985284","AZ"," "," "," ",685,"1",296.878,"","AggieReverseGeocoder","",4.01,"11514200","1809 E BUCKEYE RD","Phoenix","AZ","85034","4252"
"1685","-111.99957238482901","33.596967837923","231.0","CACTUS RD & 38TH ST","Phoenix","","-111.99957238482901","33.596967837923","AZ"," "," "," ",686,"1",937.5005,"","AggieReverseGeocoder","",4.01,"16655020","3816 E SHAW BUTTE DR","New River","AZ","85028","1442"
"1686","-112.030000976616","33.596607473171204","232.0","CACTUS RD & 24TH ST","Phoenix","","-112.030000976616","33.596607473171204","AZ"," "," "," ",687,"1",1109.3764,"","AggieReverseGeocoder","",4.01,"16654119","2408 E CACTUS RD","Phoenix","AZ","85032","7040"
"1687","-112.021437769496","33.5967246917975","234.0","CACTUS RD & 28TH ST","Phoenix","","-112.021437769496","33.5967246917975","AZ"," "," "," ",688,"1",4093.7566,"","AggieReverseGeocoder","",4.01,"16629124","12049 N 28TH ST","New River","AZ","85028","1113"
"1688","-112.017207000496","33.59679799915661","235.0","CACTUS RD & 30TH ST","Phoenix","","-112.017207000496","33.59679799915661","AZ"," "," "," ",689,"1",734.376,"","AggieReverseGeocoder","",4.01,"16632040","12041 N 30TH PL","New River","AZ","85028","1212"
"1689","-112.012137710891","33.5968131844704","236.0","CACTUS RD & 32ND ST","Phoenix","","-112.012137710891","33.5968131844704","AZ"," "," "," ",690,"1",718.7535,"","AggieReverseGeocoder","",4.01,"16633554","12025 N 32ND ST","New River","AZ","85028","1218"
"1690","-112.0040019999","33.596947999496194","237.0","CACTUS RD & 36TH ST","Phoenix","","-112.0040019999","33.596947999496194","AZ"," "," "," ",691,"1",671.8747,"","AggieReverseGeocoder","",4.01,"16650002","3610 E SHAW BUTTE DR","New River","AZ","85028","1438"
"1691","-111.99503483364599","33.5969365168224","238.0","CACTUS RD & 40TH ST","Phoenix","","-111.99503483364599","33.5969365168224","AZ"," "," "," ",692,"1",937.5015,"","AggieReverseGeocoder","",4.01,"16746705","4015 E CACTUS RD","Phoenix","AZ","85032","7600"
"1692","-111.99100700010901","33.5979979985798","239.0","CACTUS RD & 42ND ST","Phoenix","","-111.99100700010901","33.5979979985798","AZ"," "," "," ",693,"1",890.6254,"","AggieReverseGeocoder","",4.01,"16727001R","12440 N TATUM BLVD","Phoenix","AZ","85032","7709"
"1693","-112.03754874008699","33.5966354435651","244.0","CACTUS RD & CAVE CREEK RD","Phoenix","","-112.03754874008699","33.5966354435651","AZ"," "," "," ",694,"1",1000.0028,"","AggieReverseGeocoder","",4.01,"16626001E","12041 N CAVE CREEK RD","Phoenix","AZ","85020","1313"
"1694","-112.02510624222602","33.5966790087745","246.0","CACTUS RD & 27TH ST","Phoenix","","-112.02510624222602","33.5966790087745","AZ"," "," "," ",695,"1",968.7478,"","AggieReverseGeocoder","",4.01,"16628002G","2625 E CACTUS RD","Phoenix","AZ","85032","7042"
"1695","-112.03526600935899","33.596631931508","247.0","CACTUS RD & ESCOBAR WY","Phoenix","","-112.03526600935899","33.596631931508","AZ"," "," "," ",696,"1",968.7543,"","AggieReverseGeocoder","",4.01,"16626356","2019 E CACTUS RD","Phoenix","AZ","85022","5823"
"1696","-111.97600600012899","33.5077979990737","248.0","CAMELBACK RD & LAUNFAL AVE","Phoenix","","-111.97600600012899","33.5077979990737","AZ"," "," "," ",697,"1",187.5001,"","AggieReverseGeocoder","",4.01,"17220006A","4735 N LAUNFAL AVE","Maricopa","AZ","85018","2916"
"1697","-112.060012599837","33.5090820393672","249.0","CAMELBACK RD & 10TH ST","Phoenix","","-112.060012599837","33.5090820393672","AZ"," "," "," ",698,"1",281.251,"","AggieReverseGeocoder","",4.01,"15511064","1005 E CAMELBACK RD","Phoenix","AZ","85014","3231"
"1698","-112.055726588109","33.5091044432931","250.0","CAMELBACK RD & 12TH ST","Phoenix","","-112.055726588109","33.5091044432931","AZ"," "," "," ",699,"1",281.2499,"","AggieReverseGeocoder","",4.01,"15510042","1201 E CAMELBACK RD","Phoenix","AZ","85014","3310"
"1699","-112.05051159972099","33.5091342397119","251.0","CAMELBACK RD & 14TH PL","Phoenix","","-112.05051159972099","33.5091342397119","AZ"," "," "," ",700,"1",937.4989,"","AggieReverseGeocoder","",4.01,"15501004","1433 E CAMELBACK RD","Phoenix","AZ","85014","3333"
"1700","-112.046736439832","33.5090838615941","252.0","CAMELBACK RD & 16TH ST","Phoenix","","-112.046736439832","33.5090838615941","AZ"," "," "," ",701,"1",296.8767,"","AggieReverseGeocoder","",4.01,"16325021","1615 E CAMELBACK RD","Avondale","AZ","85016","3984"
"1701","-112.04258410262399","33.5090829063144","253.0","CAMELBACK RD & 18TH ST","Phoenix","","-112.04258410262399","33.5090829063144","AZ"," "," "," ",702,"1",937.5036,"","AggieReverseGeocoder","",4.01,"16324010","1831 E CAMELBACK RD","Avondale","AZ","85016","4162"
"1702","-112.03815843695101","33.5091066702563","254.0","CAMELBACK RD & 20TH ST","Phoenix","","-112.03815843695101","33.5091066702563","AZ"," "," "," ",703,"1",937.4992,"","AggieReverseGeocoder","",4.01,"16320001D","2021 E CAMELBACK RD","Avondale","AZ","85016","4710"
"1703","-112.03394083021601","33.509174879022005","255.0","CAMELBACK RD & 22ND ST","Phoenix","","-112.03394083021601","33.509174879022005","AZ"," "," "," ",704,"1",656.2526,"","AggieReverseGeocoder","",4.01,"16319012","2211 E CAMELBACK RD","Avondale","AZ","85016","9033"
"1704","-112.029493539622","33.509244879439805","256.0","CAMELBACK RD & 24TH ST","Phoenix","","-112.029493539622","33.509244879439805","AZ"," "," "," ",705,"1",671.8766,"","AggieReverseGeocoder","",4.01,"16317089D","2401 E CAMELBACK RD","Avondale","AZ","85016","4201"
"1705","-112.024796000807","33.5093969983212","257.0","CAMELBACK RD & 26TH ST","Phoenix","","-112.024796000807","33.5093969983212","AZ"," "," "," ",706,"1",296.8764,"","AggieReverseGeocoder","",4.01,"16318082","2621 E CAMELBACK RD","Avondale","AZ","85016","4238"
"1706","-112.02079619457399","33.5095624138093","258.0","CAMELBACK RD & 28TH ST","Phoenix","","-112.02079619457399","33.5095624138093","AZ"," "," "," ",707,"1",656.2653,"","AggieReverseGeocoder","",4.01,"16314067D","2801 E CAMELBACK RD","Avondale","AZ","85016","4363"
"1707","-112.00770700007799","33.5097979991723","259.0","CAMELBACK RD & 34TH PL","Phoenix","","-112.00770700007799","33.5097979991723","AZ"," "," "," ",708,"1",312.4842,"","AggieReverseGeocoder","",4.01,"17019040","3421 E CAMELBACK RD","Maricopa","AZ","85018","2405"
"1708","-112.00352762992901","33.50980014960569","260.0","CAMELBACK RD & 36TH ST","Phoenix","","-112.00352762992901","33.50980014960569","AZ"," "," "," ",709,"1",187.5206,"","AggieReverseGeocoder","",4.01,"17018070","3601 E CAMELBACK RD","Maricopa","AZ","85018","2505"
"1709","-111.99937965652799","33.509735349706204","261.0","CAMELBACK RD & 38TH ST","Phoenix","","-111.99937965652799","33.509735349706204","AZ"," "," "," ",710,"1",750.0653,"","AggieReverseGeocoder","",4.01,"17017052D","4833 N 38TH ST","Maricopa","AZ","85018","3637"
"1710","-112.069005000728","33.509198999759995","262.0","CAMELBACK RD & 3RD ST","Phoenix","","-112.069005000728","33.509198999759995","AZ"," "," "," ",711,"1",656.2516,"","AggieReverseGeocoder","",4.01,"15522038","305 E CAMELBACK RD","Phoenix","AZ","85012","1613"
"1711","-111.99459872278099","33.509696440416","263.0","CAMELBACK RD & 40TH ST","Phoenix","","-111.99459872278099","33.509696440416","AZ"," "," "," ",712,"1",468.7515,"","AggieReverseGeocoder","",4.01,"17117014","4001 E CAMELBACK RD","Maricopa","AZ","85018","2712"
"1712","-111.991192670706","33.5095608891332","264.0","CAMELBACK RD & 42ND ST","Phoenix","","-111.991192670706","33.5095608891332","AZ"," "," "," ",713,"1",468.7495,"","AggieReverseGeocoder","",4.01,"17134201","26 W CIRCLE MOUNTAIN RD","Cave Creek","AZ","85087","7150"
"1713","-111.986240486031","33.5093519479557","265.0","CAMELBACK RD & 44TH ST","Phoenix","","-111.986240486031","33.5093519479557","AZ"," "," "," ",714,"1",437.502,"","AggieReverseGeocoder","",4.01,"17133004","4401 E CAMELBACK RD","Maricopa","AZ","85018","2823"
"1714","-111.979507000152","33.509106999172204","266.0","CAMELBACK RD & 46TH PL","Phoenix","","-111.979507000152","33.509106999172204","AZ"," "," "," ",715,"1",593.7511,"","AggieReverseGeocoder","",4.01,"17130004C","4724 E MARIPOSA ST","Maricopa","AZ","85018","2840"
"1715","-111.96004422179399","33.5017400542847","267.0","CAMELBACK RD & 56TH ST","Phoenix","","-111.96004422179399","33.5017400542847","AZ"," "," "," ",716,"1",578.125,"","AggieReverseGeocoder","",4.01,"17231015","5611 E CAMELBACK RD","Maricopa","AZ","85018","3242"
"1716","-111.94720567038601","33.501881430941204","268.0","CAMELBACK RD & 62ND ST","Phoenix","","-111.94720567038601","33.501881430941204","AZ"," "," "," ",717,"1",390.6577,"","AggieReverseGeocoder","",4.01,"17228006","6221 E CAMELBACK RD","Paradise Valley","AZ","85251","1920"
"1717","-112.06439180713","33.5091289803945","270.0","CAMELBACK RD & 7TH ST","Phoenix","","-112.06439180713","33.5091289803945","AZ"," "," "," ",718,"1",656.1878,"","AggieReverseGeocoder","",4.01,"15521042","805 E CAMELBACK RD","Phoenix","AZ","85014","3660"
"1718","-111.97190307605","33.5055834273766","272.0","CAMELBACK RD & ARCADIA DR","Phoenix","","-111.97190307605","33.5055834273766","AZ"," "," "," ",719,"1",593.7468,"","AggieReverseGeocoder","",4.01,"17221003F","5005 E CAMELBACK RD","Maricopa","AZ","85018","3015"
"1719","-111.954908000123","33.5017949991306","273.0","CAMELBACK RD & ARCADIA LN","Phoenix","","-111.954908000123","33.5017949991306","AZ"," "," "," ",720,"1",406.2485,"","AggieReverseGeocoder","",4.01,"17230017E","4431 N ARCADIA LN","Maricopa","AZ","85018","3237"
"1720","-111.95694262714301","33.501786344713395","274.0","CAMELBACK RD & CAMINO ALLENADA","Phoenix","","-111.95694262714301","33.501786344713395","AZ"," "," "," ",721,"1",593.7508,"","AggieReverseGeocoder","",4.01,"17231017","5733 E CAMELBACK RD","Maricopa","AZ","85018","3230"
"1721","-112.073016619216","33.509163209242104","275.0","CAMELBACK RD & CENTRAL AVE","Phoenix","","-112.073016619216","33.509163209242104","AZ"," "," "," ",722,"1",953.1252,"","AggieReverseGeocoder","",4.01,"16220001A","10 E CAMELBACK RD","Phoenix","AZ","85012","1621"
"1722","-111.951556539998","33.5018337565554","276.0","CAMELBACK RD & JOKAKE RD","Phoenix","","-111.951556539998","33.5018337565554","AZ"," "," "," ",723,"1",406.2506,"","AggieReverseGeocoder","",4.01,"17229018","6020 E MARIPOSA ST","Paradise Valley","AZ","85251","1935"
"1723","-111.968365563324","33.5035438502066","279.0","CAMELBACK RD & RUBICON AVE","Phoenix","","-111.968365563324","33.5035438502066","AZ"," "," "," ",724,"1",578.1227,"","AggieReverseGeocoder","",4.01,"17233053","5211 E CAMELBACK RD","Maricopa","AZ","85018","3019"
"1724","-112.15183988248998","33.4943342576075","4070.0","43RD AVE & INDIAN SCHOOL RD","Phoenix","","-112.15183988248998","33.4943342576075","AZ"," "," "," ",725,"1",687.5006,"","AggieReverseGeocoder","",4.01,"10722043X","4319 W INDIAN SCHOOL RD","Glendale","AZ","85031","2916"
"1725","-112.01683819788099","33.509720921715","282.0","CAMELBACK RD & 31ST ST","Phoenix","","-112.01683819788099","33.509720921715","AZ"," "," "," ",726,"1",281.2504,"","AggieReverseGeocoder","",4.01,"16312001A","3001 E CAMELBACK RD","Avondale","AZ","85016","4433"
"1726","-112.01156499999","33.509877999348696","283.0","CAMELBACK RD & 32ND PL","Phoenix","","-112.011564999991","33.509877999348696","AZ"," "," "," ",727,"1",828.1263,"","AggieReverseGeocoder","",4.01,"17020113A","3233 E CAMELBACK RD","Maricopa","AZ","85018","2307"
"1727","-112.019206999555","33.5022969996478","289.0","CAMPBELL AVE & 29TH ST","Phoenix","","-112.019206999555","33.5022969996478","AZ"," "," "," ",728,"1",296.8759,"","AggieReverseGeocoder","",4.01,"16304208","2927 E CAMPBELL AVE","Avondale","AZ","85016","5025"
"1728","-111.98422645795601","33.3050938822787","302.0","CHANDLER BLVD & 46TH ST","Phoenix","","-111.98422645795601","33.3050938822787","AZ"," "," "," ",729,"1",78.1256,"","AggieReverseGeocoder","",4.01,"30703868","4601 E CHANDLER BLVD","Phoenix","AZ","85048","0424"
"1729","-112.06693658624701","33.5676550491018","318.0","DUNLAP AVE & 5TH ST","Phoenix","","-112.06693658624701","33.5676550491018","AZ"," "," "," ",730,"1",281.2482,"","AggieReverseGeocoder","",4.01,"16049109B","501 E DUNLAP AVE","Phoenix","AZ","85020","2915"
"1730","-112.06571420691999","33.5679869281766","319.0","DUNLAP AVE & 7TH ST","Phoenix","","-112.06571420691999","33.5679869281766","AZ"," "," "," ",731,"1",281.2519,"","AggieReverseGeocoder","",4.01,"15946140B","538 E DUNLAP AVE","Phoenix","AZ","85020","2916"
"1731","-112.07331564575199","33.5676342403643","320.0","DUNLAP AVE & CENTRAL AVE --EASTBOUND","Phoenix","","-112.07331564575199","33.5676342403643","AZ"," "," "," ",732,"1",593.7544,"","AggieReverseGeocoder","",4.01,"16050201","115 E DUNLAP AVE","Phoenix","AZ","85020","2841"
"1732","-111.979440262748","33.348813384041","327.0","ELLIOT RD & 48TH ST","Phoenix","","-111.979440262748","33.348813384041","AZ"," "," "," ",733,"1",374.9993,"","AggieReverseGeocoder","",4.01,"30154004H","4809 E ELLIOT RD","Chandler","AZ","85044","1715"
"1733","-112.06955895079399","33.4543902994696","347.0","FILLMORE ST & 3RD ST","Phoenix","","-112.06955895079399","33.4543902994696","AZ"," "," "," ",734,"1",937.5012,"","AggieReverseGeocoder","",4.01,"11146146","565 N 3RD ST","Phoenix","AZ","85004","2136"
"1734","-112.06746500028099","33.4543555596097","349.0","FILLMORE ST & 5TH ST","Phoenix","","-112.06746500028099","33.4543555596097","AZ"," "," "," ",735,"1",921.879,"","AggieReverseGeocoder","",4.01,"11146151B","445 N 5TH ST","Phoenix","AZ","85004","2101"
"1735","-112.07348312992599","33.454420568365194","350.0","FILLMORE ST & CENTRAL AVE","Phoenix","","-112.07348312992599","33.454420568365194","AZ"," "," "," ",736,"1",953.1255,"","AggieReverseGeocoder","",4.01,"11145036A","601 N CENTRAL AVE","Phoenix","AZ","85004","2126"
"1736","-112.04656531035201","33.5381409997919","360.0","GLENDALE AVE & 16TH ST","Phoenix","","-112.04656531035201","33.5381409997919","AZ"," "," "," ",737,"1",1968.7551,"","AggieReverseGeocoder","",4.01,"16426035A","1620 E GLENDALE AVE","Phoenix","AZ","85020","5522"
"1737","-112.055515","33.5381389990014","361.0","GLENDALE AVE & 12TH ST","Phoenix","","-112.05551500000799","33.5381389990014","AZ"," "," "," ",738,"1",1500.0214,"","AggieReverseGeocoder","",4.01,"16102141D","1219 E GLENDALE AVE","Phoenix","AZ","85020","5430"
"1738","-112.05095811045","33.5381332041544","362.0","GLENDALE AVE & 14TH ST","Phoenix","","-112.05095811045","33.5381332041544","AZ"," "," "," ",739,"1",921.8175,"","AggieReverseGeocoder","",4.01,"16101001A","1401 E GLENDALE AVE","Phoenix","AZ","85020","5434"
"1739","-112.03826152969","33.5382674093848","363.0","GLENDALE AVE & 20TH ST","Phoenix","","-112.03826152969","33.5382674093848","AZ"," "," "," ",740,"1",640.5746,"","AggieReverseGeocoder","",4.01,"16465001","2001 E GLENDALE AVE","Phoenix","AZ","85020","5637"
"1740","-112.06920699971201","33.5381969992243","364.0","GLENDALE AVE & 2ND PL","Phoenix","","-112.06920699971201","33.5381969992243","AZ"," "," "," ",741,"1",906.0633,"","AggieReverseGeocoder","",4.01,"16120061","6844 N 3RD PL","Phoenix","AZ","85012","1009"
"1741","-112.06434020017299","33.5381851099218","365.0","GLENDALE AVE & 7TH ST","Phoenix","","-112.06434020017299","33.5381851099218","AZ"," "," "," ",742,"1",937.5014,"","AggieReverseGeocoder","",4.01,"16104086K","717 E GLENDALE AVE","Phoenix","AZ","85020","5329"
"1742","-112.073190999535","33.5382169990654","366.0","GLENDALE AVE & CENTRAL AVE","Phoenix","","-112.073190999535","33.5382169990654","AZ"," "," "," ",743,"1",890.6289,"","AggieReverseGeocoder","",4.01,"16121083A","6899 N CENTRAL AVE","Phoenix","AZ","85012","1006"
"1743","-112.044906179735","33.5381669988516","367.0","GLENDALE AVE & 17TH ST","Phoenix","","-112.044906179735","33.5381669988516","AZ"," "," "," ",744,"1",937.5,"","AggieReverseGeocoder","",4.01,"16434195","6847 N 17TH PL","Avondale","AZ","85016","1005"
"1744","-112.064836169477","33.5713327790049","394.0","HATCHER RD & 7TH ST","Phoenix","","-112.064836169477","33.5713327790049","AZ"," "," "," ",745,"1",859.3762,"","AggieReverseGeocoder","",4.01,"15936113C","9325 N 7TH ST","Phoenix","AZ","85020","2503"
"1745","-112.069062989811","33.5713262196903","395.0","HATCHER RD & 3RD ST","Phoenix","","-112.069062989811","33.5713262196903","AZ"," "," "," ",746,"1",859.3733,"","AggieReverseGeocoder","",4.01,"15946200D","9225 N 3RD ST","Phoenix","AZ","85020","2439"
"1746","-112.06564707111","33.57149552151911","396.0","HATCHER RD & 7TH ST","Phoenix","","-112.06564707111","33.57149552151911","AZ"," "," "," ",747,"1",265.6249,"","AggieReverseGeocoder","",4.01,"15945120","9418 N 7TH ST","Phoenix","AZ","85020","2102"
"1747","-112.060797999789","33.571412999022996","397.0","HATCHER RD & CAVE CREEK RD","Phoenix","","-112.060797999789","33.571412999022996","AZ"," "," "," ",748,"1",921.8774,"","AggieReverseGeocoder","",4.01,"15936082B","9300 N CAVE CREEK RD","Phoenix","AZ","85020","2615"
"1748","-112.05927799958","33.5712959989634","398.0","HATCHER RD & 11TH ST","Phoenix","","-112.05927799958","33.5712959989634","AZ"," "," "," ",749,"1",921.8826,"","AggieReverseGeocoder","",4.01,"15935005A","1101 E HATCHER RD","Phoenix","AZ","85020","2618"
"1749","-112.060584124244","33.494616717525304","399.0","INDIAN SCHOOL RD & 10TH ST","Phoenix","","-112.060584124244","33.494616717525304","AZ"," "," "," ",750,"1",656.255,"","AggieReverseGeocoder","",4.01,"11803013A","1003 E INDIAN SCHOOL RD","Phoenix","AZ","85014","4811"
"1750","-112.055706171724","33.4945680661144","400.0","INDIAN SCHOOL RD & 12TH ST","Phoenix","","-112.055706171724","33.4945680661144","AZ"," "," "," ",751,"1",656.2487,"","AggieReverseGeocoder","",4.01,"11802116A","1209 E INDIAN SCHOOL RD","Phoenix","AZ","85014","4925"
"1751","-112.046811000221","33.4946419994681","401.0","INDIAN SCHOOL RD & 16TH ST","Phoenix","","-112.046811000221","33.4946419994681","AZ"," "," "," ",752,"1",937.5019,"","AggieReverseGeocoder","",4.01,"11929063G","3216 E INDIAN SCHOOL RD","Maricopa","AZ","85018","5012"
"1752","-112.038206999715","33.4946999994579","402.0","INDIAN SCHOOL RD & 20TH ST","Phoenix","","-112.038206999715","33.4946999994579","AZ"," "," "," ",753,"1",1078.1277,"","AggieReverseGeocoder","",4.01,"11921033","2005 E INDIAN SCHOOL RD","Avondale","AZ","85016","6113"
"1753","-112.034208999697","33.4947259992127","403.0","INDIAN SCHOOL RD & 22ND ST","Phoenix","","-112.034208999697","33.4947259992127","AZ"," "," "," ",754,"1",984.3767,"","AggieReverseGeocoder","",4.01,"11920001A","2201 E INDIAN SCHOOL RD","Avondale","AZ","85016","6104"
