,X,Y,StopID,Location,Juris,Type_,Long,Lat,State,Zipcode,City,Street Address
3376,-112.047506000334,33.4877979990402,1974.0,16TH ST & OSBORN RD,Phoenix,,-112.047506000334,33.4877979990402,AZ, , , 
3377,-112.04757400019399,33.469707999534,1975.0,16TH ST & PALM LN,Phoenix,,-112.04757400019399,33.469707999534,AZ, , , 
3378,-112.047506000182,33.4591979995481,1976.0,16TH ST & ROOSEVELT ST,Phoenix,,-112.047506000182,33.4591979995481,AZ, , , 
3379,-112.047307000308,33.527698998872,1977.0,16TH ST & ROSE LN,Phoenix,,-112.047307000308,33.527698998872,AZ, , , 
3380,-112.047477040291,33.4805738273156,1978.0,16TH ST & THOMAS RD,Phoenix,,-112.047477040291,33.4805738273156,AZ, , , 
3381,-112.047567299766,33.451922288726,1979.0,16TH ST & VAN BUREN ST,Phoenix,,-112.047567299766,33.451922288726,AZ, , , 
3382,-112.047529280148,33.4899058990787,1981.0,16TH ST & WHITTON AVE,Phoenix,,-112.047529280148,33.4899058990787,AZ, , , 
3383,-112.04750699987801,33.463996998801896,1982.0,16TH ST & WILLETTA ST,Phoenix,,-112.04750699987801,33.463996998801896,AZ, , , 
3384,-112.047810999212,33.5506519995615,1983.0,16TH ST -- BELMONT AVE & WINTER DR,Phoenix,,-112.047810999212,33.5506519995615,AZ, , , 
3385,-112.047507000241,33.4967989984068,1984.0,16TH ST & DEVONSHIRE AVE,Phoenix,,-112.047507000241,33.4967989984068,AZ, , , 
3386,-112.047413000655,33.5196929996922,1985.0,16TH ST & MONTEBELLO AVE,Phoenix,,-112.047413000655,33.5196929996922,AZ, , , 
3387,-112.099436427768,33.5971777749154,1987.0,19TH AVE & CACTUS RD,Phoenix,,-112.099436427768,33.5971777749154,AZ, , , 
3388,-112.09980499942101,33.468497999448,1988.0,19TH AVE & GRANADA RD,Phoenix,,-112.09980499942101,33.468497999448,AZ, , , 
3389,-112.099501821661,33.6078214063056,1989.0,19TH AVE & JOAN DE ARC AVE,Phoenix,,-112.099501821661,33.6078214063056,AZ, , , 
3390,-112.09980699983299,33.477298999161604,1991.0,19TH AVE & VIRGINIA AVE,Phoenix,,-112.09980699983299,33.477298999161604,AZ, , , 
3391,-112.099820000088,33.4846186495011,1992.0,NB N 19TH AV FS W EARLL DR W EARLL DR,Phoenix,,-112.099820000088,33.4846186495011,AZ, , , 
3392,-112.100073999732,33.4496989995016,1993.0,19TH AVE & ADAMS ST,Phoenix,,-112.100073999732,33.4496989995016,AZ, , , 
3393,-112.09957292118901,33.6459294718782,1994.0,19TH AVE & ANGELA DR,Phoenix,,-112.09957292118901,33.6459294718782,AZ, , , 
3394,-112.09963947458701,33.670581409853,1995.0,19TH AVE & SR 101 FWY,Phoenix,,-112.09963947458701,33.670581409853,AZ, , , 
3395,-112.099679766962,33.6659979532539,1996.0,19TH AVE & BEHREND DR,Phoenix,,-112.099679766962,33.6659979532539,AZ, , , 
3396,-112.09949258924699,33.6407445517819,1997.0,19TH AVE & BELL RD,Phoenix,,-112.09949258924699,33.6407445517819,AZ, , , 
3397,-112.099614999551,33.5246969991201,1998.0,19TH AVE & BETHANY HOME RD,Phoenix,,-112.099614999551,33.5246969991201,AZ, , , 
3398,-112.09939700028099,33.5609382697253,1999.0,19TH AVE & BUTLER DR,Phoenix,,-112.09939700028099,33.5609382697253,AZ, , , 
3399,-112.099694999887,33.5100573591855,2000.0,19TH AVE & CAMELBACK RD,Phoenix,,-112.099694999887,33.5100573591855,AZ, , , 
3400,-112.099818409832,33.503026358396696,2001.0,19TH AVE & CAMPBELL AVE,Phoenix,,-112.099818409832,33.503026358396696,AZ, , , 
3401,-112.09943726343398,33.5793325173458,2002.0,19TH AVE & CHERYL DR,Phoenix,,-112.09943726343398,33.5793325173458,AZ, , , 
3402,-112.099493401562,33.58988231838,2003.0,19TH AVE & CHOLLA ST,Phoenix,,-112.099493401562,33.58988231838,AZ, , , 
3403,-112.099803999245,33.4914969990297,2004.0,19TH AVE & CLARENDON AVE,Phoenix,,-112.099803999245,33.4914969990297,AZ, , , 
3404,-112.099634760121,33.5137838892561,2005.0,19TH AVE & COLTER ST,Phoenix,,-112.099634760121,33.5137838892561,AZ, , , 
3405,-112.099916000925,33.4633969990113,2006.0,19TH AVE & CULVER ST,Phoenix,,-112.099916000925,33.4633969990113,AZ, , , 
3406,-112.09953718751,33.5863582116805,2007.0,19TH AVE & DESERT COVE AVE,Phoenix,,-112.09953718751,33.5863582116805,AZ, , , 
3407,-112.09941952542499,33.5681953782752,2008.0,19TH AVE & DUNLAP AVE,Phoenix,,-112.09941952542499,33.5681953782752,AZ, , , 
3408,-112.09948209975599,33.5586707999958,2009.0,19TH AVE & EL CAMINITO DR,Phoenix,,-112.09948209975599,33.5586707999958,AZ, , , 
3409,-112.09970599987801,33.5071979988902,2010.0,19TH AVE & ELM ST,Phoenix,,-112.09970599987801,33.5071979988902,AZ, , , 
3410,-112.099828560698,33.473697998801896,2011.0,19TH AVE & ENCANTO BLVD,Phoenix,,-112.099828560698,33.473697998801896,AZ, , , 
3411,-112.09953495293101,33.618387889896105,2012.0,19TH AVE & EVANS DR,Phoenix,,-112.09953495293101,33.618387889896105,AZ, , , 
3412,-112.12120700004299,33.6402989991401,2954.0,HOLMES BLVD & BELL RD,Phoenix,,-112.12120700004299,33.6402989991401,AZ, , , 
3413,-112.09957300043101,33.5498009990211,2013.0,19TH AVE & FRIER DR,Phoenix,,-112.09957300043101,33.5498009990211,AZ, , , 
3414,-112.09949799955,33.539199998471396,2015.0,19TH AVE & GLENDALE AVE,Phoenix,,-112.09949799955,33.539199998471396,AZ, , , 
3415,-112.09953784586399,33.6262481341787,2016.0,19TH AVE & GREENWAY PKWY,Phoenix,,-112.09953784586399,33.6262481341787,AZ, , , 
3416,-112.099568691697,33.6478675783448,2017.0,19TH AVE & GROVERS AVE,Phoenix,,-112.099568691697,33.6478675783448,AZ, , , 
3417,-112.099506000905,33.5727989988869,2018.0,19TH AVE & HATCHER RD,Phoenix,,-112.099506000905,33.5727989988869,AZ, , , 
3418,-112.099705000134,33.4986979991343,2019.0,19TH AVE & HEATHERBRAE DR,Phoenix,,-112.099705000134,33.4986979991343,AZ, , , 
3419,-112.099810000359,33.4957179996104,2020.0,19TH AVE & INDIAN SCHOOL RD,Phoenix,,-112.099810000359,33.4957179996104,AZ, , , 
3420,-112.099806000245,33.4597969992094,2021.0,19TH AVE & LINDEN RD,Phoenix,,-112.099806000245,33.4597969992094,AZ, , , 
3421,-112.099516699874,33.532095379632395,2022.0,19TH AVE & MARYLAND AVE,Phoenix,,-112.099516699874,33.532095379632395,AZ, , , 
3422,-112.09981303756001,33.466696524036195,2023.0,19TH AVE & MCDOWELL RD,Phoenix,,-112.09981303756001,33.466696524036195,AZ, , , 
3423,-112.099575910163,33.6515108268572,2024.0,19TH AVE & MICHIGAN AVE,Phoenix,,-112.099575910163,33.6515108268572,AZ, , , 
3424,-112.099511999616,33.5178289989666,2025.0,19TH AVE & MISSOURI AVE,Phoenix,,-112.099511999616,33.5178289989666,AZ, , , 
3425,-112.07370010014601,33.4490191803229,2840.0,CENTRAL AVE & ADAMS ST,Phoenix,,-112.07370010014601,33.4490191803229,AZ, , , 
3426,-112.073593200348,33.5053653390087,2841.0,CENTRAL AVE & HIGHLAND AVE,Phoenix,,-112.073593200348,33.5053653390087,AZ, , , 
3427,-112.073667779791,33.4733185685151,2844.0,CENTRAL AVE & ENCANTO BLVD,Phoenix,,-112.073667779791,33.4733185685151,AZ, , , 
3428,-112.07374930021601,33.5625704686906,2847.0,CENTRAL AVE & RUTH AVE --NORTHBOUND,Phoenix,,-112.07374930021601,33.5625704686906,AZ, , , 
3429,-112.11950599958901,33.6436989997218,2952.0,HOLMES BLVD & ANDERSON DR,Phoenix,,-112.11950599958901,33.6436989997218,AZ, , , 
3430,-112.118003999729,33.6449989993423,2953.0,HOLMES BLVD & ANGELA DR,Phoenix,,-112.118003999729,33.6449989993423,AZ, , , 
3431,-112.118305000706,33.5766969985669,2986.0,METRO PKWY & CHERYL DR,Phoenix,,-112.118305000706,33.5766969985669,AZ, , , 
3432,-112.118305000198,33.5751989984202,2988.0,METRO PKWY & CHERYL DR,Phoenix,,-112.118305000198,33.5751989984202,AZ, , , 
3433,-111.97729299987,33.6557009983826,3109.0,TATUM BLVD & UNION HILLS DR,Phoenix,,-111.97729299987,33.6557009983826,AZ, , , 
3434,-111.977704999794,33.6191979991024,3110.0,TATUM BLVD & ACOMA DR,Phoenix,,-111.977704999794,33.6191979991024,AZ, , , 
3435,-111.977698000278,33.6370179987174,3111.0,TATUM BLVD & AIRE AVE,Phoenix,,-111.977698000278,33.6370179987174,AZ, , , 
3436,-111.977812000044,33.6078029990475,3112.0,TATUM BLVD & ANDORA DR,Phoenix,,-111.977812000044,33.6078029990475,AZ, , , 
3437,-111.977254999184,33.6438039988328,3113.0,TATUM BLVD & ANGELA DR,Phoenix,,-111.977254999184,33.6438039988328,AZ, , , 
3438,-111.97725648762501,33.6410177851793,3114.0,TATUM BLVD & BELL RD,Phoenix,,-111.97725648762501,33.6410177851793,AZ, , , 
3439,-111.979999000544,33.5992989993046,3116.0,TATUM BLVD & CACTUS RD,Phoenix,,-111.979999000544,33.5992989993046,AZ, , , 
3440,-111.978158401812,33.5917627935384,3117.0,TATUM BLVD & CHOLLA ST,Phoenix,,-111.978158401812,33.5917627935384,AZ, , , 
3441,-111.977704999515,33.5866989996277,3119.0,TATUM BLVD & DESERT COVE AVE,Phoenix,,-111.977704999515,33.5866989996277,AZ, , , 
3442,-111.977607640245,33.6265486091743,3122.0,TATUM BLVD & GREENWAY RD,Phoenix,,-111.977607640245,33.6265486091743,AZ, , , 
3443,-111.977308000623,33.6482119991768,3123.0,TATUM BLVD & GROVERS AVE,Phoenix,,-111.977308000623,33.6482119991768,AZ, , , 
3444,-111.97770500022301,33.615498998868496,3124.0,TATUM BLVD & HEARN RD,Phoenix,,-111.97770500022301,33.615498998868496,AZ, , , 
3445,-112.030256999441,33.3819989987752,3189.0,24TH ST & FREMONT RD,Phoenix,,-112.030256999441,33.3819989987752,AZ, , , 
3446,-111.97770700038299,33.6221989993339,3125.0,TATUM BLVD & HILLERY DR,Phoenix,,-111.97770700038299,33.6221989993339,AZ, , , 
3447,-111.977654000347,33.6306859988387,3126.0,TATUM BLVD & KATHLEEN RD,Phoenix,,-111.977654000347,33.6306859988387,AZ, , , 
3448,-111.97729899942101,33.6691379985483,3128.0,TATUM BLVD & MAYO BLVD,Phoenix,,-111.97729899942101,33.6691379985483,AZ, , , 
3449,-111.977704999863,33.633697999502694,3130.0,TATUM BLVD & PARADISE LN,Phoenix,,-111.977704999863,33.633697999502694,AZ, , , 
3450,-112.04720499946,33.3961969989329,3167.0,16TH ST & SUNLAND AVE,Phoenix,,-112.04720499946,33.3961969989329,AZ, , , 
3451,-111.977822999951,33.6052139986312,3131.0,TATUM BLVD & PARADISE VILLAGE PKWY,Phoenix,,-111.977822999951,33.6052139986312,AZ, , , 
3452,-111.980943000023,33.5961979998006,3132.0,TATUM BLVD & PARADISE VILLAGE PKWY,Phoenix,,-111.980943000023,33.5961979998006,AZ, , , 
3453,-111.97718791006201,33.6519037288123,3135.0,TATUM BLVD & ROBERT E LEE ST,Phoenix,,-111.97718791006201,33.6519037288123,AZ, , , 
3454,-111.977680265513,33.583220903382895,3137.0,TATUM BLVD & SHEA BLVD,Phoenix,,-111.977680265513,33.583220903382895,AZ, , , 
3455,-111.977724758307,33.611921687059,3138.0,TATUM BLVD & THUNDERBIRD RD,Phoenix,,-111.977724758307,33.611921687059,AZ, , , 
3456,-111.97717578527,33.6772836348658,3139.0,TATUM BLVD & ROSE GARDEN LN,Phoenix,,-111.97717578527,33.6772836348658,AZ, , , 
3457,-112.091171997714,33.437275735147196,3152.0,15TH AVE & BUCKEYE RD,Phoenix,,-112.091171997714,33.437275735147196,AZ, , , 
3458,-112.091706000555,33.3611989990306,3153.0,15TH AVE & ESTES WY,Phoenix,,-112.091706000555,33.3611989990306,AZ, , , 
3459,-112.09112550708299,33.43333984904061,3154.0,15TH AVE & PIMA ST,Phoenix,,-112.09112550708299,33.43333984904061,AZ, , , 
3460,-112.047203999251,33.389071009667894,3156.0,16TH ST & ALTA VISTA RD,Phoenix,,-112.047203999251,33.389071009667894,AZ, , , 
3461,-112.04722341431801,33.3782878001543,3157.0,16TH ST & BASELINE RD,Phoenix,,-112.04722341431801,33.3782878001543,AZ, , , 
3462,-112.047005000516,33.4071989995619,3158.0,16TH ST & BROADWAY RD,Phoenix,,-112.047005000516,33.4071989995619,AZ, , , 
3463,-112.04769599975599,33.4371999992399,3159.0,16TH ST & BUCKEYE RD,Phoenix,,-112.04769599975599,33.4371999992399,AZ, , , 
3464,-112.046805999617,33.4142979987396,3160.0,16TH ST & ELWOOD ST,Phoenix,,-112.046805999617,33.4142979987396,AZ, , , 
3465,-112.04750600013399,33.4416989990666,3161.0,16TH ST & GRANT ST,Phoenix,,-112.04750600013399,33.4416989990666,AZ, , , 
3466,-112.04761169958701,33.4476663503357,3162.0,16TH ST & JEFFERSON ST,Phoenix,,-112.04761169958701,33.4476663503357,AZ, , , 
3467,-112.046803999544,33.4107969985982,3163.0,16TH ST & JONES AVE,Phoenix,,-112.046803999544,33.4107969985982,AZ, , , 
3468,-112.04770400055,33.431798999659904,3164.0,16TH ST & MOHAVE ST,Phoenix,,-112.04770400055,33.431798999659904,AZ, , , 
3469,-112.047175000194,33.4000009986903,3165.0,16TH ST & ROESER RD,Phoenix,,-112.047175000194,33.4000009986903,AZ, , , 
3470,-112.047217728946,33.393226458568,3166.0,16TH ST & SOUTHERN AVE,Phoenix,,-112.047217728946,33.393226458568,AZ, , , 
3471,-112.04770600014,33.4239989987323,3168.0,16TH ST & UNIVERSITY DR,Phoenix,,-112.04770600014,33.4239989987323,AZ, , , 
3472,-112.047204999389,33.3853299992388,3169.0,16TH ST & VINEYARD RD,Phoenix,,-112.047204999389,33.3853299992388,AZ, , , 
3473,-112.047007000026,33.403696999344504,3170.0,16TH ST & WIER AVE,Phoenix,,-112.047007000026,33.403696999344504,AZ, , , 
3474,-112.047218999919,33.381519999209104,3172.0,16TH ST & FREMONT RD,Phoenix,,-112.047218999919,33.381519999209104,AZ, , , 
3475,-112.047738,33.4259589992637,3173.0,16TH ST & RAIRDEN LN,Phoenix,,-112.04773799999599,33.4259589992637,AZ, , , 
3476,-112.099080190546,33.389377168898,3174.0,19TH AVE & ALTA VISTA RD,Phoenix,,-112.099080190546,33.389377168898,AZ, , , 
3477,-112.09999278008101,33.4435405193785,3176.0,19TH AVE & BUCHANAN ST,Phoenix,,-112.09999278008101,33.4435405193785,AZ, , , 
3478,-112.09985361035801,33.4324007791367,3177.0,19TH AVE & COCOPAH ST,Phoenix,,-112.09985361035801,33.4324007791367,AZ, , , 
3479,-112.106236999339,33.4283159989215,3180.0,22ND AVE & HILTON AVE,Phoenix,,-112.106236999339,33.4283159989215,AZ, , , 
3480,-112.106207439827,33.425020909106,3181.0,22ND AVE -- LOWER BUCKEYE RD & HILTON AVE,Phoenix,,-112.106207439827,33.425020909106,AZ, , , 
3481,-112.030004999135,33.389996998981,3182.0,24TH ST & BURGESS LN,Phoenix,,-112.030004999135,33.389996998981,AZ, , , 
3482,-112.030170215518,33.378252076212604,3184.0,24TH ST & BASELINE RD,Phoenix,,-112.030170215518,33.378252076212604,AZ, , , 
3483,-112.029690000826,33.4075019990703,3185.0,24TH ST & BROADWAY RD,Phoenix,,-112.029690000826,33.4075019990703,AZ, , , 
3484,-112.034505000687,33.4371989997902,3186.0,24TH ST & BUCKEYE RD,Phoenix,,-112.034505000687,33.4371989997902,AZ, , , 
3485,-112.03014199912799,33.4447479991301,3190.0,24TH ST & HARRISON ST,Phoenix,,-112.03014199912799,33.4447479991301,AZ, , , 
3486,-112.03004921811599,33.447713783657605,3191.0,24TH ST & JEFFERSON ST,Phoenix,,-112.03004921811599,33.447713783657605,AZ, , , 
3487,-112.029675000068,33.410796998436304,3192.0,24TH ST & JONES AVE,Phoenix,,-112.029675000068,33.410796998436304,AZ, , , 
3488,-112.03020499989799,33.4227989987174,3193.0,24TH ST & MAGNOLIA ST,Phoenix,,-112.03020499989799,33.4227989987174,AZ, , , 
3489,-112.02980600024401,33.3957989993915,3194.0,24TH ST & PECAN RD,Phoenix,,-112.02980600024401,33.3957989993915,AZ, , , 
3490,-112.029874000293,33.4000369991766,3195.0,24TH ST & ROESER RD,Phoenix,,-112.029874000293,33.4000369991766,AZ, , , 
3491,-112.03457300006399,33.431803998812,3197.0,NB S 24TH ST FS E SKY HARBOR CIR S,Phoenix,,-112.03457300006399,33.431803998812,AZ, , , 
3492,-112.030041640023,33.3935923397466,3198.0,24TH ST & SOUTHERN AVE,Phoenix,,-112.030041640023,33.3935923397466,AZ, , , 
3493,-112.030207000395,33.4242969985339,3199.0,24TH ST & UNIVERSITY DR,Phoenix,,-112.030207000395,33.4242969985339,AZ, , , 
3494,-112.03012099978399,33.386313999369804,3200.0,24TH ST & VINEYARD RD,Phoenix,,-112.03012099978399,33.386313999369804,AZ, , , 
3495,-112.029705000578,33.4034969994704,3201.0,24TH ST & WIER AVE,Phoenix,,-112.029705000578,33.4034969994704,AZ, , , 
3496,-112.033965999226,33.441365999313696,3202.0,NB 24TH ST FS SKY HARBOR CIR N,Phoenix,,-112.033965999226,33.441365999313696,AZ, , , 
3497,-112.01252900045401,33.4037709991155,3204.0,32ND ST & WIER AVE,Phoenix,,-112.01252900045401,33.4037709991155,AZ, , , 
3498,-112.01249599960899,33.4074919995104,3205.0,32ND ST & BROADWAY RD,Phoenix,,-112.01249599960899,33.4074919995104,AZ, , , 
3499,-112.008705000014,33.414997999159105,3206.0,UNIVERSITY DR & ELWOOD ST,Phoenix,,-112.008705000014,33.414997999159105,AZ, , , 
3500,-112.01225499996201,33.4092749998647,3207.0,32ND ST & WOOD ST,Phoenix,,-112.01225499996201,33.4092749998647,AZ, , , 
3501,-112.134242009095,33.415975299708,3209.0,35TH AVE & ELWOOD ST,Phoenix,,-112.134242009095,33.415975299708,AZ, , , 
3502,-112.133590100405,33.4073423491963,3211.0,35TH AVE & BROADWAY RD,Phoenix,,-112.133590100405,33.4073423491963,AZ, , , 
3503,-112.134506999811,33.4374686492478,3212.0,35TH AVE & BUCKEYE RD,Phoenix,,-112.134506999811,33.4374686492478,AZ, , , 
3504,-112.134503999622,33.4321989991585,3213.0,35TH AVE & COCOPAH ST,Phoenix,,-112.134503999622,33.4321989991585,AZ, , , 
3505,-112.13442199946199,33.4270019991299,3214.0,35TH AVE & GIBSON LN,Phoenix,,-112.13442199946199,33.4270019991299,AZ, , , 
3506,-112.134452989869,33.4400526393445,3215.0,35TH AVE & HADLEY ST,Phoenix,,-112.134452989869,33.4400526393445,AZ, , , 
3507,-112.134406000182,33.4426269984861,3216.0,35TH AVE & LINCOLN ST,Phoenix,,-112.134406000182,33.4426269984861,AZ, , , 
3508,-112.13443199980401,33.4230139992976,3217.0,35TH AVE & LOWER BUCKEYE RD,Phoenix,,-112.13443199980401,33.4230139992976,AZ, , , 
3509,-112.151776000153,33.4397999988371,3219.0,43RD AVE & HADLEY ST,Phoenix,,-112.151776000153,33.4397999988371,AZ, , , 
3510,-112.15169000014099,33.4478199995127,3221.0,43RD AVE & WASHINGTON ST,Phoenix,,-112.15169000014099,33.4478199995127,AZ, , , 
3511,-111.98012478268998,33.3259121968249,3225.0,48TH ST & KNOX RD,Phoenix,,-111.98012478268998,33.3259121968249,AZ, , , 
3512,-111.97933926351,33.3230129501777,3226.0,48TH ST & LAVENDER LN,Phoenix,,-111.97933926351,33.3230129501777,AZ, , , 
3513,-111.980254378875,33.347040150115596,3228.0,48TH ST & CHEYENNE DR,Phoenix,,-111.980254378875,33.347040150115596,AZ, , , 
3514,-111.984005000124,33.3396959989536,3229.0,48TH ST & KIVA ST,Phoenix,,-111.984005000124,33.3396959989536,AZ, , , 
3515,-111.98022393573,33.3204052539843,3230.0,48TH ST & RAY RD,Phoenix,,-111.98022393573,33.3204052539843,AZ, , , 
3516,-111.980254122571,33.312916364063895,3232.0,48TH ST & THISTLE LANDING DR,Phoenix,,-111.980254122571,33.312916364063895,AZ, , , 
3517,-111.980745123353,33.331416411244696,3234.0,48TH ST & WARNER RD,Phoenix,,-111.980745123353,33.331416411244696,AZ, , , 
3518,-112.186492999829,33.4376979988855,3248.0,59TH AVE & BUCKEYE RD,Phoenix,,-112.186492999829,33.4376979988855,AZ, , , 
3519,-112.186376650377,33.4413075790065,3249.0,59TH AVE & SHERMAN ST,Phoenix,,-112.186376650377,33.4413075790065,AZ, , , 
3520,-112.06464199980499,33.416701999512604,3253.0,7TH ST & VICTORY ST,Phoenix,,-112.06464199980499,33.416701999512604,AZ, , , 
3521,-112.064505999361,33.388797999843604,3254.0,7TH ST & ALTA VISTA RD,Phoenix,,-112.064505999361,33.388797999843604,AZ, , , 
3522,-112.06450542603001,33.3780923513431,3255.0,7TH ST & BASELINE RD,Phoenix,,-112.06450542603001,33.3780923513431,AZ, , , 
3523,-112.064439451266,33.407020390283,3256.0,7TH ST & BROADWAY RD,Phoenix,,-112.064439451266,33.407020390283,AZ, , , 
3524,-112.064505999555,33.3827979988092,3257.0,7TH ST & CARTER RD,Phoenix,,-112.064505999555,33.3827979988092,AZ, , , 
3525,-112.06580600066299,33.3636979995493,3258.0,7TH ST & DOBBINS RD,Phoenix,,-112.06580600066299,33.3636979995493,AZ, , , 
3526,-112.064511087337,33.414182502193,3259.0,7TH ST & ELWOOD ST,Phoenix,,-112.064511087337,33.414182502193,AZ, , , 
3527,-112.0645069998,33.410798999045504,3260.0,7TH ST & JONES AVE,Phoenix,,-112.0645069998,33.410798999045504,AZ, , , 
3528,-112.065010999505,33.4315019993962,3261.0,7TH ST & MOHAVE ST,Phoenix,,-112.065010999505,33.4315019993962,AZ, , , 
3529,-112.065001000053,33.4333629987818,3262.0,7TH ST & PIMA ST,Phoenix,,-112.065001000053,33.4333629987818,AZ, , , 
3530,-112.064531000436,33.399799998488305,3263.0,7TH ST & ROESER RD,Phoenix,,-112.064531000436,33.399799998488305,AZ, , , 
3531,-112.065006000186,33.440296999161404,3265.0,7TH ST & SHERMAN ST,Phoenix,,-112.065006000186,33.440296999161404,AZ, , , 
3532,-112.065942069734,33.3708094583053,3266.0,7TH ST & SOUTH MOUNTAIN AVE,Phoenix,,-112.065942069734,33.3708094583053,AZ, , , 
3533,-112.064505999244,33.3926979998821,3267.0,7TH ST & SOUTHERN AVE,Phoenix,,-112.064505999244,33.3926979998821,AZ, , , 
3534,-112.06480400004801,33.4236969992315,3268.0,7TH ST & UNIVERSITY DR,Phoenix,,-112.06480400004801,33.4236969992315,AZ, , , 
3535,-112.064549660161,33.385618968966305,3269.0,7TH ST & VINEYARD RD,Phoenix,,-112.064549660161,33.385618968966305,AZ, , , 
3536,-112.06500500006099,33.4261979993509,3270.0,7TH ST & WATKINS ST,Phoenix,,-112.06500500006099,33.4261979993509,AZ, , , 
3537,-112.06446158981899,33.403364869966005,3271.0,7TH ST & WIER AVE,Phoenix,,-112.06446158981899,33.403364869966005,AZ, , , 
3538,-112.065895999692,33.3658703895749,3272.0,7TH ST -- SIESTA DR & EUCLID AVE,Phoenix,,-112.065895999692,33.3658703895749,AZ, , , 
3539,-112.064506999726,33.3972989997155,3273.0,7TH ST & SUNLAND AVE,Phoenix,,-112.064506999726,33.3972989997155,AZ, , , 
3540,-112.064934990629,33.437594001547296,3274.0,7TH ST & BUCKEYE RD,Phoenix,,-112.064934990629,33.437594001547296,AZ, , , 
3541,-112.065205999557,33.441796998894894,3275.0,7TH ST & LINCOLN ST,Phoenix,,-112.065205999557,33.441796998894894,AZ, , , 
3542,-112.06500500010401,33.4279979989237,3276.0,7TH ST & I-17 FWY,Phoenix,,-112.06500500010401,33.4279979989237,AZ, , , 
3543,-112.07324961938299,33.4037043695599,3298.0,CENTRAL AVE & TAMARISK ST,Phoenix,,-112.07324961938299,33.4037043695599,AZ, , , 
3544,-112.07323700033399,33.388869649193204,3299.0,CENTRAL AVE & ALTA VISTA RD,Phoenix,,-112.07323700033399,33.388869649193204,AZ, , , 
3545,-112.073105433817,33.3787985520446,3300.0,CENTRAL AVE & BASELINE RD,Phoenix,,-112.073105433817,33.3787985520446,AZ, , , 
3546,-112.07316538970899,33.407352299067504,3301.0,CENTRAL AVE & BROADWAY RD,Phoenix,,-112.07316538970899,33.407352299067504,AZ, , , 
3547,-112.07370500002199,33.4376969989543,3302.0,CENTRAL AVE & BUCKEYE RD,Phoenix,,-112.07370500002199,33.4376969989543,AZ, , , 
3548,-112.07311700047,33.3636859986077,3303.0,CENTRAL AVE & DOBBINS RD,Phoenix,,-112.07311700047,33.3636859986077,AZ, , , 
3549,-112.073628999674,33.429762999637106,3304.0,CENTRAL AVE & DURANGO ST,Phoenix,,-112.073628999674,33.429762999637106,AZ, , , 
3550,-112.07331300058901,33.4142919992683,3305.0,CENTRAL AVE & ELWOOD ST,Phoenix,,-112.07331300058901,33.4142919992683,AZ, , , 
3551,-112.07313299956002,33.3673029992884,3306.0,CENTRAL AVE & EUCLID AVE,Phoenix,,-112.07313299956002,33.3673029992884,AZ, , , 
3552,-112.073672000199,33.4393079984477,3307.0,CENTRAL AVE & HADLEY ST,Phoenix,,-112.073672000199,33.4393079984477,AZ, , , 
3553,-112.073745220123,33.447537559363,3309.0,CENTRAL AVE & JEFFERSON ST,Phoenix,,-112.073745220123,33.447537559363,AZ, , , 
3554,-112.073187999786,33.3814349986625,3310.0,CENTRAL AVE & JESSE OWENS PKWY,Phoenix,,-112.073187999786,33.3814349986625,AZ, , , 
3555,-112.073293160557,33.410992538792804,3311.0,CENTRAL AVE & JONES AVE,Phoenix,,-112.073293160557,33.410992538792804,AZ, , , 
3556,-112.073677999701,33.4427019983784,3312.0,CENTRAL AVE & LINCOLN ST,Phoenix,,-112.073677999701,33.4427019983784,AZ, , , 
3557,-112.073657999825,33.4315219995133,3313.0,CENTRAL AVE & MOHAVE ST,Phoenix,,-112.073657999825,33.4315219995133,AZ, , , 
3558,-112.07320499940701,33.374497998953096,3314.0,CENTRAL AVE & OLYMPIC DR,Phoenix,,-112.07320499940701,33.374497998953096,AZ, , , 
3559,-112.07339400037701,33.41782399904061,3316.0,CENTRAL AVE & PIONEER ST,Phoenix,,-112.07339400037701,33.41782399904061,AZ, , , 
3560,-112.073251000115,33.4000119989678,3317.0,CENTRAL AVE & ROESER RD,Phoenix,,-112.073251000115,33.4000119989678,AZ, , , 
3561,-112.073145999886,33.3707109992082,3318.0,CENTRAL AVE & SOUTH MOUNTAIN AVE,Phoenix,,-112.073145999886,33.3707109992082,AZ, , , 
3562,-112.073206000117,33.3930710099058,3319.0,CENTRAL AVE & SOUTHERN AVE,Phoenix,,-112.073206000117,33.3930710099058,AZ, , , 
3563,-112.07320499966002,33.3852969994419,3320.0,CENTRAL AVE & VINEYARD RD,Phoenix,,-112.07320499966002,33.3852969994419,AZ, , , 
3564,-112.073517898256,33.4262464802922,3321.0,CENTRAL AVE & WATKINS ST,Phoenix,,-112.073517898256,33.4262464802922,AZ, , , 
3565,-112.073660000093,33.4342939997749,3322.0,CENTRAL AVE & YUMA ST,Phoenix,,-112.073660000093,33.4342939997749,AZ, , , 
3566,-112.073257000166,33.3962959991963,3323.0,CENTRAL AVE & SUNLAND AVE,Phoenix,,-112.073257000166,33.3962959991963,AZ, , , 
3567,-112.006665999492,33.3158139990883,3512.0,RANCH CIR & RAY RD,Phoenix,,-112.006665999492,33.3158139990883,AZ, , , 
