Column1,X,Y,StopID,Location,Juris,Type_,Long,Lat,State,Zipcode,City,StreetAddress,AUTO_UNIQUE_ID_2020-07-28_czc5230_bus_4,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedAPN,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
4760,-112.1313547,33.69846196,8156,PINNACLE PEAK RD & HANCE BLVD,Phoenix,,-112.1313547,33.69846196,AZ, , , ,261,1,484.3736,,AggieReverseGeocoder,,4.01,20602415,3435 W PINNACLE PEAK RD,Cave Creek,AZ,85027,1021
4761,-112.117052,33.647938,8157,27TH AVE & GROVERS AVE,Phoenix,,-112.117052,33.647938,AZ, , , ,262,1,1171.8757,,AggieReverseGeocoder,,4.01,20805003G,17803 N 27TH AVE,Phoenix,AZ,85053,1749
4762,-112.11706,33.650002,8158,27TH AVE & VILLA MARIA DR,Phoenix,,-112.11706,33.650002,AZ, , , ,263,1,1171.8797,,AggieReverseGeocoder,,4.01,20805584,18008 N BLACK CANYON HWY,Phoenix,AZ,85053,1770
4763,-112.030661,33.655661,8200,CAVE CREEK RD & UNION HILLS DR,Phoenix,,-112.030661,33.655661,AZ, , , ,264,1,296.8767,,AggieReverseGeocoder,,4.01,21319019B,18615 N CAVE CREEK RD,Phoenix,AZ,85024,3001
4764,-112.030662,33.658992,8201,CAVE CREEK RD & SIESTA LN,Phoenix,,-112.030662,33.658992,AZ, , , ,265,1,296.8741,,AggieReverseGeocoder,,4.01,21319117,19008 N 24TH PL,Phoenix,AZ,85050,2539
4765,-112.030496,33.662661,8202,CAVE CREEK RD & UTOPIA RD,Phoenix,,-112.030496,33.662661,AZ, , , ,266,1,296.8761,,AggieReverseGeocoder,,4.01,21318098R,19401 N CAVE CREEK RD,Phoenix,AZ,85024,1801
4766,-112.029969,33.667125,8203,CAVE CREEK RD & MARCO POLO RD,Phoenix,,-112.029969,33.667125,AZ, , , ,267,1,671.8765,,AggieReverseGeocoder,,4.01,21318004S,19842 N 26TH ST,Phoenix,AZ,85050,1304
4767,-112.030496,33.669993,8204,CAVE CREEK RD & BEARDSLEY RD,Phoenix,,-112.030496,33.669993,AZ, , , ,268,1,46.873,,AggieReverseGeocoder,,4.01,21311017P,20205 N CAVE CREEK RD,Phoenix,AZ,85024,4441
4768,-112.031161,33.676328,8205,CAVE CREEK RD & ROSE GARDEN LN,Phoenix,,-112.031161,33.676328,AZ, , , ,269,1,421.875,,AggieReverseGeocoder,,4.01,21308044,20833 N 23RD PL,Phoenix,AZ,85024,4426
4769,-112.03104,33.671328,8206,CAVE CREEK RD & SR 101 FWY,Phoenix,,-112.03104,33.671328,AZ, , , ,270,1,453.1268,,AggieReverseGeocoder,,4.01,21308017R,20350 N CAVE CREEK RD,Phoenix,AZ,85024,1283
4770,-112.030829,33.668825,8207,CAVE CREEK RD & BEARDSLEY RD,Phoenix,,-112.030829,33.668825,AZ, , , ,271,1,437.4995,,AggieReverseGeocoder,,4.01,21326445,20050 N CAVE CREEK RD,Phoenix,AZ,85024,5400
4771,-112.030238,33.666327,8208,CAVE CREEK RD & MARCO POLO RD,Phoenix,,-112.030238,33.666327,AZ, , , ,272,1,687.5038,,AggieReverseGeocoder,,4.01,21318001K,19824 N CAVE CREEK RD,Phoenix,AZ,85024,1226
4772,-112.030959,33.662229,8209,CAVE CREEK RD & UTOPIA RD,Phoenix,,-112.030959,33.662229,AZ, , , ,273,1,687.4977,,AggieReverseGeocoder,,4.01,21320452,19226 N CAVE CREEK RD,Phoenix,AZ,85024,2491
4773,-112.030995,33.657659,8210,CAVE CREEK RD & MORROW DR,Phoenix,,-112.030995,33.657659,AZ, , , ,274,1,703.128,,AggieReverseGeocoder,,4.01,21320072,18823 N 23RD PL,Phoenix,AZ,85024,2459
4774,-112.0127747,33.44875959,8211,NB N 32ND ST FS E WASHINGTON ST,Phoenix,,-112.0127747,33.44875959,AZ, , , ,275,1,812.4991,,AggieReverseGeocoder,,4.01,12118056B,3202 E WASHINGTON ST,Phoenix,AZ,85034,1602
4775,-112.012899,33.502827,8213,32ND ST & CAMPBELL AVE,Phoenix,,-112.012899,33.502827,AZ, , , ,276,1,859.3756,,AggieReverseGeocoder,,4.01,17021036A,4515 N 32ND ST,Maricopa,AZ,85018,3353
4776,-112.012828,33.506826,8214,32ND ST & HIGHLAND AVE,Phoenix,,-112.012828,33.506826,AZ, , , ,277,1,281.2502,,AggieReverseGeocoder,,4.01,17020045,4715 N 32ND ST,Maricopa,AZ,85018,3300
4777,-112.0130201,33.45069467,8217,SB N 32ND ST FS E VAN BUREN ST,Phoenix,,-112.0130201,33.45069467,AZ, , , ,278,1,640.6258,,AggieReverseGeocoder,,4.01,12166001C,3149 E VAN BUREN ST,Tempe,AZ,85008,6808
4778,-112.056494,33.636828,8220,GREENWAY PKWY & 12TH ST,Phoenix,,-112.056494,33.636828,AZ, , , ,279,1,671.8763,,AggieReverseGeocoder,,4.01,21416222,709 E SANDRA TER,Phoenix,AZ,85022,2630
4779,-112.051827,33.63616,8221,GREENWAY PKWY & 14TH ST,Phoenix,,-112.051827,33.63616,AZ, , , ,280,1,968.752,,AggieReverseGeocoder,,4.01,21415014U,1402 E SANDRA TER,Phoenix,AZ,85022,2704
4780,-112.047493,33.635994,8222,GREENWAY PKWY & 16TH ST,Phoenix,,-112.047493,33.635994,AZ, , , ,281,1,968.75,,AggieReverseGeocoder,,4.01,21420602,1614 E GRANDVIEW RD,Phoenix,AZ,85022,6296
4781,-112.043663,33.634159,8223,GREENWAY PKWY & 18TH ST,Phoenix,,-112.043663,33.634159,AZ, , , ,282,1,984.3788,,AggieReverseGeocoder,,4.01,21420113,1809 E SANDRA TER,Phoenix,AZ,85022,2871
4782,-112.075377,33.633358,8224,GREENWAY PKWY & 1ST DR,Phoenix,,-112.075377,33.633358,AZ, , , ,283,1,937.5024,,AggieReverseGeocoder,,4.01,20834670,127 W GRANDVIEW RD,Phoenix,AZ,85023,7482
4783,-112.038828,33.632493,8225,GREENWAY PKWY & 20TH ST,Phoenix,,-112.038828,33.632493,AZ, , , ,284,1,1031.2555,,AggieReverseGeocoder,,4.01,21441324,2012 E MONTE CRISTO AVE,Phoenix,AZ,85022,3454
4784,-112.068996,33.636827,8226,GREENWAY PKWY & 3RD ST,Phoenix,,-112.068996,33.636827,AZ, , , ,285,1,296.8732,,AggieReverseGeocoder,,4.01,20812005D,16220 N 7TH ST,Phoenix,AZ,85022,2600
4785,-111.942327,33.625661,8227,GREENWAY PKWY & 64TH ST,Phoenix,,-111.942327,33.625661,AZ, , , ,286,1,203.1261,,AggieReverseGeocoder,,4.01,21559930,6501 E GREENWAY PKWY,Phoenix,AZ,85254,2065
4786,-111.93866,33.624161,8228,GREENWAY PKWY & 66TH ST,Phoenix,,-111.93866,33.624161,AZ, , , ,287,1,484.374,,AggieReverseGeocoder,,4.01,21559125,7126 E ACOMA DR,Phoenix,AZ,85254,2742
4787,-112.0648402,33.63745744,8229,GREENWAY PKWY & 7TH ST,Phoenix,,-112.0648402,33.63745744,AZ, , , ,288,1,703.1258,,AggieReverseGeocoder,,4.01,21416004H,16625 N 7TH DR,Phoenix,AZ,85023,7911
4788,-112.060661,33.637326,8230,GREENWAY PKWY & 9TH ST,Phoenix,,-112.060661,33.637326,AZ, , , ,289,1,734.3761,,AggieReverseGeocoder,,4.01,21416004H,16625 N 7TH DR,Phoenix,AZ,85023,7911
4789,-112.029804,33.6316014,8231,GREENWAY PKWY & CAVE CREEK RD,Phoenix,,-112.029804,33.6316014,AZ, , , ,290,1,1031.2508,,AggieReverseGeocoder,,4.01,21440370,15827 N CAVE CREEK RD,Phoenix,AZ,85032,3534
4790,-111.929994,33.622494,8232,GREENWAY PKWY & KIERLAND BLVD,Phoenix,,-111.929994,33.622494,AZ, , , ,291,1,203.1273,,AggieReverseGeocoder,,4.01,21558012,7025 E GREENWAY PKWY,Phoenix,AZ,85254,2159
4791,-112.0253578,33.62816,8233,GREENWAY PKWY & WALT ANN LN,Phoenix,,-112.0253578,33.62816,AZ, , , ,292,1,656.2524,,AggieReverseGeocoder,,4.01,21440064,2627 E WALTANN LN,Phoenix,AZ,85032,3606
4792,-112.019163,33.62616,8234,GREENWAY RD & 29TH ST,Phoenix,,-112.019163,33.62616,AZ, , , ,293,1,359.3762,,AggieReverseGeocoder,,4.01,21457003,15230 N 30TH ST,Phoenix,AZ,85032,4404
4793,-112.0128048,33.626151,8235,GREENWAY RD & 32ND ST,Phoenix,,-112.0128048,33.626151,AZ, , , ,294,1,640.6518,,AggieReverseGeocoder,,4.01,21460006C,15249 N 32ND ST,Phoenix,AZ,85032,4489
4794,-112.0092023,33.62615323,8236,GREENWAY RD & 33RD PL,Phoenix,,-112.0092023,33.62615323,AZ, , , ,295,1,890.6039,,AggieReverseGeocoder,,4.01,21435232,3342 E GREENWAY RD,Phoenix,AZ,85032,4532
4795,-112.003995,33.62616,8237,GREENWAY RD & 36TH ST,Phoenix,,-112.003995,33.62616,AZ, , , ,296,1,281.2463,,AggieReverseGeocoder,,4.01,21463327,3618 E KAREN DR,Phoenix,AZ,85032,4614
4796,-111.9998981,33.62629243,8238,GREENWAY RD & 38TH ST,Phoenix,,-111.9998981,33.62629243,AZ, , , ,297,1,859.381,,AggieReverseGeocoder,,4.01,21463002F,3801 E GREENWAY RD,Phoenix,AZ,85032,4627
4797,-111.995328,33.626161,8239,GREENWAY RD & 40TH ST,Phoenix,,-111.995328,33.626161,AZ, , , ,298,1,250.0254,,AggieReverseGeocoder,,4.01,21571134B,4007 E GREENWAY RD,Phoenix,AZ,85032,4748
4798,-111.990328,33.626161,8240,GREENWAY RD & 42ND ST,Phoenix,,-111.990328,33.626161,AZ, , , ,299,1,874.9732,,AggieReverseGeocoder,,4.01,21571250,4208 E KAREN DR,Phoenix,AZ,85032,8109
4799,-111.985827,33.625993,8241,GREENWAY RD & 44TH ST,Phoenix,,-111.985827,33.625993,AZ, , , ,300,1,265.6265,,AggieReverseGeocoder,,4.01,21570012C,4415 E GREENWAY RD,Phoenix,AZ,85032,4823
4800,-111.981662,33.625993,8242,GREENWAY RD & 46TH ST,Phoenix,,-111.981662,33.625993,AZ, , , ,301,1,265.6259,,AggieReverseGeocoder,,4.01,21570059,4612 E KAREN DR,Phoenix,AZ,85032,4812
4801,-111.971996,33.625827,8243,GREENWAY RD & 50TH PL,Phoenix,,-111.971996,33.625827,AZ, , , ,302,1,265.6243,,AggieReverseGeocoder,,4.01,21567490,15240 N 51ST ST,Phoenix,AZ,85254,2217
4802,-111.968494,33.625826,8244,GREENWAY RD & 52ND ST,Phoenix,,-111.968494,33.625826,AZ, , , ,303,1,249.9987,,AggieReverseGeocoder,,4.01,21566185,5210 E KAREN DR,Phoenix,AZ,85254,2340
4803,-111.961996,33.625825,8245,GREENWAY RD & 54TH WY,Phoenix,,-111.961996,33.625825,AZ, , , ,304,1,406.2504,,AggieReverseGeocoder,,4.01,21566414,5508 E KAREN DR,Phoenix,AZ,85254,8208
4804,-111.95966,33.625826,8246,GREENWAY RD & 56TH ST,Phoenix,,-111.95966,33.625826,AZ, , , ,305,1,203.1257,,AggieReverseGeocoder,,4.01,21563002A,5601 E GREENWAY RD,Phoenix,AZ,85254,1818
4805,-111.954161,33.62566,8247,GREENWAY RD & 58TH PL,Phoenix,,-111.954161,33.62566,AZ, , , ,306,1,187.5026,,AggieReverseGeocoder,,4.01,21563002A,5601 E GREENWAY RD,Phoenix,AZ,85254,1818
4806,-111.950994,33.625826,8248,GREENWAY RD & 60TH ST,Phoenix,,-111.950994,33.625826,AZ, , , ,307,1,703.1266,,AggieReverseGeocoder,,4.01,21538184,6009 E BECK LN,Phoenix,AZ,85254,1918
4807,-111.94666,33.625827,8249,GREENWAY RD & 62ND ST,Phoenix,,-111.94666,33.625827,AZ, , , ,308,1,468.7491,,AggieReverseGeocoder,,4.01,21562009,6216 E KAREN DR,Phoenix,AZ,85254,2517
4808,-111.9767521,33.62594213,8250,GREENWAY RD & TATUM BLVD,Phoenix,,-111.9767521,33.62594213,AZ, , , ,309,1,593.7483,,AggieReverseGeocoder,,4.01,21567001F,4801 E GREENWAY RD,Phoenix,AZ,85254,1685
4809,-112.0860107,33.63178476,8251,GREENWAY PKWY & 11TH AVE,Phoenix,,-112.0860107,33.63178476,AZ, , , ,310,1,859.3777,,AggieReverseGeocoder,,4.01,20813278,1119 W LE MARCHE AVE,Phoenix,AZ,85023,4429
4810,-112.0897874,33.62672165,8252,GREENWAY PKWY & 14TH AVE,Phoenix,,-112.0897874,33.62672165,AZ, , , ,311,1,593.75,,AggieReverseGeocoder,,4.01,20813419,1330 W BECK LN,Phoenix,AZ,85023,4455
4811,-112.095994,33.625492,8253,GREENWAY PKWY & 17TH AVE,Phoenix,,-112.095994,33.625492,AZ, , , ,312,1,593.7837,,AggieReverseGeocoder,,4.01,20816547,1849 W GREENWAY RD,Phoenix,AZ,85023,3474
4812,-112.0989727,33.62542431,8254,GREENWAY PKWY & 19TH AVE,Phoenix,,-112.0989727,33.62542431,AZ, , , ,313,1,593.7238,,AggieReverseGeocoder,,4.01,20816547,1849 W GREENWAY RD,Phoenix,AZ,85023,3474
4813,-112.077853,33.632869,8255,GREENWAY PKWY & 3RD AVE,Phoenix,,-112.077853,33.632869,AZ, , , ,314,1,921.8746,,AggieReverseGeocoder,,4.01,20834280,329 W SUMERSET DR,Phoenix,AZ,85023,7425
4814,-112.08264,33.632852,8256,GREENWAY PKWY & 7TH AVE,Phoenix,,-112.08264,33.632852,AZ, , , ,315,1,265.6111,,AggieReverseGeocoder,,4.01,20812016B,16225 N 7TH AVE,Phoenix,AZ,85023,3558
4815,-112.0874353,33.62914102,8257,GREENWAY PKWY & TIERRA BUENA LN,Phoenix,,-112.0874353,33.62914102,AZ, , , ,316,1,859.3769,,AggieReverseGeocoder,,4.01,20813311,1121 W KATHLEEN RD,Phoenix,AZ,85023,4420
4816,-112.1073511,33.62524163,8258,GREENWAY RD & 23RD AVE,Phoenix,,-112.1073511,33.62524163,AZ, , , ,317,1,265.6226,,AggieReverseGeocoder,,4.01,20815009B,2221 W GREENWAY RD,Phoenix,AZ,85023,4312
4817,-112.1130919,33.6251858,8259,GREENWAY RD & 25TH AVE,Phoenix,,-112.1130919,33.6251858,AZ, , , ,318,1,890.6253,,AggieReverseGeocoder,,4.01,20815007U,2525 W GREENWAY RD,Phoenix,AZ,85023,4226
4818,-112.1199329,33.62516374,8260,GREENWAY RD & 29TH AVE,Phoenix,,-112.1199329,33.62516374,AZ, , , ,319,1,937.5025,,AggieReverseGeocoder,,4.01,20706032,2828 W CARIBBEAN LN,Phoenix,AZ,85053,4949
4819,-112.124495,33.624994,8261,GREENWAY RD & 31ST AVE,Phoenix,,-112.124495,33.624994,AZ, , , ,320,1,296.8765,,AggieReverseGeocoder,,4.01,20734147,3039 W GREENWAY RD,Phoenix,AZ,85053,4012
4820,-112.12843,33.62515492,8262,GREENWAY RD & 32ND DR,Phoenix,,-112.12843,33.62515492,AZ, , , ,321,1,671.874,,AggieReverseGeocoder,,4.01,20709075,3231 W GREENWAY RD,Phoenix,AZ,85053,3956
4821,-112.1330645,33.62509503,8263,GREENWAY RD & 35TH AVE,Phoenix,,-112.1330645,33.62509503,AZ, , , ,322,1,734.3754,,AggieReverseGeocoder,,4.01,20709005D,3449 W GREENWAY RD,Phoenix,AZ,85053,3807
4822,-112.137994,33.624993,8264,GREENWAY RD & 37TH DR,Phoenix,,-112.137994,33.624993,AZ, , , ,323,1,312.5007,,AggieReverseGeocoder,,4.01,20710620,3643 W GREENWAY RD,Phoenix,AZ,85053,3810
4823,-112.1418709,33.6250811,8265,GREENWAY RD & 39TH AVE,Phoenix,,-112.1418709,33.6250811,AZ, , , ,324,1,1015.6265,,AggieReverseGeocoder,,4.01,20710265,3855 W GREENWAY RD,Phoenix,AZ,85053,3773
4824,-112.1462287,33.62506905,8266,GREENWAY RD & 41ST AVE,Phoenix,,-112.1462287,33.62506905,AZ, , , ,325,1,1031.2533,,AggieReverseGeocoder,,4.01,20713078,15235 N 41ST AVE,Phoenix,AZ,85053,4525
4825,-112.1504524,33.62498977,8267,GREENWAY RD & 43RD AVE,Phoenix,,-112.1504524,33.62498977,AZ, , , ,326,1,1062.5015,,AggieReverseGeocoder,,4.01,20713117,4243 W GREENWAY RD,Phoenix,AZ,85053,3751
4826,-112.103661,33.625327,8268,GREENWAY RD -- 22ND AVE & 19TH AVE,Phoenix,,-112.103661,33.625327,AZ, , , ,327,1,265.6246,,AggieReverseGeocoder,,4.01,20815009B,2221 W GREENWAY RD,Phoenix,AZ,85023,4312
4827,-112.057494,33.637659,8272,GREENWAY PKWY & 12TH ST,Phoenix,,-112.057494,33.637659,AZ, , , ,328,1,671.8787,,AggieReverseGeocoder,,4.01,21415122,16601 N 12TH ST,Phoenix,AZ,85022,2714
4828,-112.052994,33.636494,8273,GREENWAY PKWY & 14TH ST,Phoenix,,-112.052994,33.636494,AZ, , , ,329,1,671.876,,AggieReverseGeocoder,,4.01,21415122,16601 N 12TH ST,Phoenix,AZ,85022,2714
4829,-112.048661,33.636493,8274,GREENWAY PKWY & 16TH ST,Phoenix,,-112.048661,33.636493,AZ, , , ,330,1,953.1267,,AggieReverseGeocoder,,4.01,21415120A,1500 E GREENWAY PKWY,Phoenix,AZ,85022,2725
4830,-112.044305,33.634744,8275,GREENWAY RD & 18TH ST,Phoenix,,-112.044305,33.634744,AZ, , , ,331,1,937.5006,,AggieReverseGeocoder,,4.01,21420290,1771 E GRANDVIEW RD,Phoenix,AZ,85022,6226
4831,-112.040159,33.633041,8276,GREENWAY PKWY & 20TH ST,Phoenix,,-112.040159,33.633041,AZ, , , ,332,1,937.5015,,AggieReverseGeocoder,,4.01,21420297,1938 E PARADISE LN,Phoenix,AZ,85022,3324
4832,-112.070329,33.636492,8277,GREENWAY PKWY & 3RD ST,Phoenix,,-112.070329,33.636492,AZ, , , ,333,1,890.6243,,AggieReverseGeocoder,,4.01,20812943B,288 E GREENWAY PKWY,Phoenix,AZ,85022,2398
4833,-112.0661821,33.63778617,8278,GREENWAY PKWY & 7TH ST,Phoenix,,-112.0661821,33.63778617,AZ, , , ,334,1,671.8753,,AggieReverseGeocoder,,4.01,20812005D,16220 N 7TH ST,Phoenix,AZ,85022,2600
4834,-112.03133,33.632159,8279,GREENWAY PKWY & CAVE CREEK RD,Phoenix,,-112.03133,33.632159,AZ, , , ,335,1,296.8754,,AggieReverseGeocoder,,4.01,21441004P,16026 N CAVE CREEK RD,Phoenix,AZ,85032,3582
4835,-111.939328,33.625158,8280,GREENWAY PKWY & CLUBGATE DR,Phoenix,,-111.939328,33.625158,AZ, , , ,336,1,468.7514,,AggieReverseGeocoder,,4.01,21559124C,15636 N CLUBGATE DR,Phoenix,AZ,85254,2012
4836,-111.9315415,33.622917,8281,GREENWAY PKWY & KIERLAND BLVD,Phoenix,,-111.9315415,33.622917,AZ, , , ,337,1,609.3772,,AggieReverseGeocoder,,4.01,21542374,6902 E GREENWAY PKWY,Phoenix,AZ,85254,8123
4837,-111.9265292,33.622876,8282,GREENWAY PKWY & SCOTTSDALE RD,Phoenix,,-111.9265292,33.622876,AZ, , , ,338,1,593.7546,,AggieReverseGeocoder,,4.01,21542368,7132 E GREENWAY PKWY,Phoenix,AZ,85254,2162
4838,-112.025329,33.628826,8283,GREENWAY PKWY & WALT ANN LN,Phoenix,,-112.025329,33.628826,AZ, , , ,339,1,687.4996,,AggieReverseGeocoder,,4.01,21440368B,2624 E GREENWAY PKWY,Phoenix,AZ,85032,3601
4839,-112.020517,33.62642,8284,GREENWAY RD & 29TH ST,Phoenix,,-112.020517,33.62642,AZ, , , ,340,1,671.8757,,AggieReverseGeocoder,,4.01,21438007V,2838 E GREENWAY RD,Phoenix,AZ,85032,4410
4840,-112.0141301,33.6264806,8285,GREENWAY RD & 32ND ST,Phoenix,,-112.0141301,33.6264806,AZ, , , ,341,1,625.0013,,AggieReverseGeocoder,,4.01,21437012D,15420 N 32ND ST,Phoenix,AZ,85032,3861
4841,-112.0090248,33.626492,8286,GREENWAY RD & 34TH ST,Phoenix,,-112.0090248,33.626492,AZ, , , ,342,1,265.6292,,AggieReverseGeocoder,,4.01,21435232,3342 E GREENWAY RD,Phoenix,AZ,85032,4532
4842,-112.005165,33.626431,8287,GREENWAY RD & 36TH ST,Phoenix,,-112.005165,33.626431,AZ, , , ,343,1,906.2267,,AggieReverseGeocoder,,4.01,21435073,3549 E BECK LN,Phoenix,AZ,85032,3917
4843,-112.000828,33.626492,8288,GREENWAY RD & 38TH ST,Phoenix,,-112.000828,33.626492,AZ, , , ,344,1,921.8758,,AggieReverseGeocoder,,4.01,21463343,3748 E KAREN DR,Phoenix,AZ,85032,4616
4844,-111.996663,33.626492,8289,GREENWAY RD & 40TH ST,Phoenix,,-111.996663,33.626492,AZ, , , ,345,1,1265.629,,AggieReverseGeocoder,,4.01,21434057A,15410 N 40TH ST,Phoenix,AZ,85032,4026
4845,-111.991163,33.626493,8290,GREENWAY RD & 42ND ST,Phoenix,,-111.991163,33.626493,AZ, , , ,346,1,265.6262,,AggieReverseGeocoder,,4.01,21526028,4138 E GREENWAY RD,Phoenix,AZ,85032,4747
4846,-111.987161,33.626328,8291,GREENWAY RD & 44TH ST,Phoenix,,-111.987161,33.626328,AZ, , , ,347,1,593.7504,,AggieReverseGeocoder,,4.01,21527021,4333 E BECK LN,Phoenix,AZ,85032,4123
4847,-111.982661,33.626248,8292,GREENWAY RD & 46TH ST,Phoenix,,-111.982661,33.626248,AZ, , , ,348,1,609.3721,,AggieReverseGeocoder,,4.01,21528147,15401 N 45TH WAY,Phoenix,AZ,85032,8408
4848,-111.972995,33.626159,8293,GREENWAY RD & 50TH PL,Phoenix,,-111.972995,33.626159,AZ, , , ,349,1,781.2485,,AggieReverseGeocoder,,4.01,21533643,15410 N 50TH PL,Phoenix,AZ,85254,1608
4849,-111.969493,33.626161,8294,GREENWAY RD & 52ND ST,Phoenix,,-111.969493,33.626161,AZ, , , ,350,1,796.8751,,AggieReverseGeocoder,,4.01,21533159,5155 E BECK LN,Phoenix,AZ,85254,1619
4850,-111.962995,33.626149,8295,GREENWAY RD & 54TH WY,Phoenix,,-111.962995,33.626149,AZ, , , ,351,1,781.2521,,AggieReverseGeocoder,,4.01,21534080,5447 E BECK LN,Phoenix,AZ,85254,1727
4851,-111.960817,33.626079,8296,GREENWAY RD & 56TH ST,Phoenix,,-111.960817,33.626079,AZ, , , ,352,1,734.3753,,AggieReverseGeocoder,,4.01,21534305,5527 E BECK LN,Phoenix,AZ,85254,1787
4852,-111.955166,33.626103,8297,GREENWAY RD & 58TH PL,Phoenix,,-111.955166,33.626103,AZ, , , ,353,1,718.7527,,AggieReverseGeocoder,,4.01,21537099,5817 E BECK LN,Phoenix,AZ,85254,1812
4853,-111.95218,33.626112,8298,GREENWAY RD & 60TH ST,Phoenix,,-111.95218,33.626112,AZ, , , ,354,1,718.7504,,AggieReverseGeocoder,,4.01,21537153,15401 N 59TH ST,Phoenix,AZ,85254,1808
4854,-111.947649,33.62614,8299,GREENWAY RD & 62ND ST,Phoenix,,-111.947649,33.62614,AZ, , , ,355,1,203.1244,,AggieReverseGeocoder,,4.01,21538147,15402 N 62ND ST,Phoenix,AZ,85254,1922
4855,-111.943329,33.625993,8300,GREENWAY RD & 64TH ST,Phoenix,,-111.943329,33.625993,AZ, , , ,356,1,468.75,,AggieReverseGeocoder,,4.01,21538001R,6324 E GREENWAY RD,Phoenix,AZ,85254,1911
4856,-111.9785133,33.62624023,8301,GREENWAY RD & TATUM BLVD,Phoenix,,-111.9785133,33.62624023,AZ, , , ,357,1,593.7511,,AggieReverseGeocoder,,4.01,21570010B,15262 N TATUM BLVD,Phoenix,AZ,85032,4815
4857,-112.0867399,33.63149793,8302,GREENWAY PKWY & 11TH AVE,Phoenix,,-112.0867399,33.63149793,AZ, , , ,358,1,859.4176,,AggieReverseGeocoder,,4.01,20813877,16036 N 11TH AVE,Phoenix,AZ,85023,8209
4858,-112.0906198,33.6267595,8303,GREENWAY PKWY & 14TH AVE,Phoenix,,-112.0906198,33.6267595,AZ, , , ,359,1,578.1264,,AggieReverseGeocoder,,4.01,20813794,1201 W WALTANN LN,Phoenix,AZ,85023,4495
4859,-112.095995,33.625827,8304,GREENWAY PKWY & 17TH AVE,Phoenix,,-112.095995,33.625827,AZ, , , ,360,1,265.6271,,AggieReverseGeocoder,,4.01,20813055,15402 N 17TH AVE,Phoenix,AZ,85023,3405
4860,-112.076005,33.633418,8305,GREENWAY PKWY & 1ST DR,Phoenix,,-112.076005,33.633418,AZ, , , ,361,1,875.0034,,AggieReverseGeocoder,,4.01,20834669,16202 N 1ST DR,Phoenix,AZ,85023,7480
4861,-112.078823,33.633109,8306,GREENWAY PKWY & 3RD AVE,Phoenix,,-112.078823,33.633109,AZ, , , ,362,1,859.3761,,AggieReverseGeocoder,,4.01,20834221,305 W BEVERLY LN,Phoenix,AZ,85023,3552
4862,-112.083327,33.632993,8307,GREENWAY PKWY & 7TH AVE,Phoenix,,-112.083327,33.632993,AZ, , , ,363,1,859.3766,,AggieReverseGeocoder,,4.01,20813631,16224 N 9TH PL,Phoenix,AZ,85022,2645
4863,-112.0880899,33.62852538,8308,GREENWAY PKWY & TIERRA BUENA LN,Phoenix,,-112.0880899,33.62852538,AZ, , , ,364,1,593.7501,,AggieReverseGeocoder,,4.01,20813794,1201 W WALTANN LN,Phoenix,AZ,85023,4495
4864,-112.100335,33.625726,8309,GREENWAY RD & 19TH AVE,Phoenix,,-112.100335,33.625726,AZ, , , ,365,1,609.376,,AggieReverseGeocoder,,4.01,20814011,1908 W GREENWAY RD,Phoenix,AZ,85023,4309
4865,-112.1083195,33.62542957,8310,WB W GREENWAY RD FS N 23RD AV N 23RD DR,Phoenix,,-112.1083195,33.62542957,AZ, , , ,366,1,265.6248,,AggieReverseGeocoder,,4.01,20814006A,2302 W GREENWAY RD,Phoenix,AZ,85023,4235
4866,-112.1139581,33.62539248,8311,WB W GREENWAY RD FS N 25TH AV N BLACK CANYON FWY,Phoenix,,-112.1139581,33.62539248,AZ, , , ,367,1,906.2534,,AggieReverseGeocoder,,4.01,20814001R,2510 W GREENWAY RD,Phoenix,AZ,85023,4223
4867,-112.1209095,33.62537837,8312,GREENWAY RD & 29TH AVE,Phoenix,,-112.1209095,33.62537837,AZ, , , ,368,1,937.4995,,AggieReverseGeocoder,,4.01,20739250,15401 N 30TH AVE,Phoenix,AZ,85053,4020
4868,-112.1239075,33.62536943,8313,GREENWAY RD & 31ST AVE,Phoenix,,-112.1239075,33.62536943,AZ, , , ,369,1,921.8774,,AggieReverseGeocoder,,4.01,20739237,3102 W GREENWAY RD,Phoenix,AZ,85053,3911
4869,-112.1297489,33.62536285,8314,GREENWAY RD & 32ND DR,Phoenix,,-112.1297489,33.62536285,AZ, , , ,370,1,703.1285,,AggieReverseGeocoder,,4.01,20744073,3250 W GREENWAY RD,Phoenix,AZ,85053,3915
4870,-112.1344618,33.625393,8315,GREENWAY RD & 35TH AVE,Phoenix,,-112.1344618,33.625393,AZ, , , ,371,1,687.5003,,AggieReverseGeocoder,,4.01,20715027C,3502 W GREENWAY RD,Phoenix,AZ,85053,3847
4871,-112.138839,33.625343,8316,GREENWAY RD & 37TH DR,Phoenix,,-112.138839,33.625343,AZ, , , ,372,1,312.5013,,AggieReverseGeocoder,,4.01,20715012A,3720 W GREENWAY RD,Phoenix,AZ,85053,3703
