,Unnamed: 0,X,Y,StopID,Location,Juris,Type_,Long,Lat,Zipcode,City,Street Address
218,492,-111.856804855047,33.4006681662876,2716.0,ALMA SCHOOL RD & 8TH AVE,Mesa,Standard,-111.856804855047,33.4006681662876, , , 
219,493,-111.85672546970899,33.4032321717351,2713.0,ALMA SCHOOL RD & 6TH AVE,Mesa,Standard,-111.85672546970899,33.4032321717351, , , 
220,494,-111.85649723162399,33.40804988330669,2717.0,ALMA SCHOOL RD & BROADWAY RD,Mesa,Standard,-111.85649723162399,33.40804988330669, , , 
221,495,-111.856411550145,33.415386221149305,2724.0,ALMA SCHOOL RD & MAIN ST,Mesa,Standard,-111.856411550145,33.415386221149305, , , 
222,496,-111.85633468814899,33.4188216042597,2714.0,ALMA SCHOOL RD & 2ND ST,Mesa,Standard,-111.85633468814899,33.4188216042597, , , 
223,497,-111.85624795292,33.4225331739596,2730.0,ALMA SCHOOL RD & UNIVERSITY DR,Mesa,Standard,-111.85624795292,33.4225331739596, , , 
224,498,-111.856156943107,33.4271001832756,2715.0,ALMA SCHOOL RD & 7TH ST,Mesa,Standard,-111.856156943107,33.4271001832756, , , 
225,499,-111.856081480515,33.4331855638738,9443.0,N ALMA SCHOOL RD & W 10TH ST,Mesa,Standard,-111.856081480515,33.4331855638738, , , 
226,530,-111.687442873636,33.3657298951658,3478.0,POWER RD & GUADALUPE RD,Mesa,Standard,-111.687442873636,33.3657298951658, , , 
227,531,-111.68754931732501,33.3686469086888,8979.0,POWER RD & MONTEREY AV,Mesa,Standard,-111.68754931732501,33.3686469086888, , , 
228,532,-111.68760866134501,33.3721792025092,8876.0,Power Rd & Madero Ave,Mesa,Standard,-111.68760866134501,33.3721792025092, , , 
229,533,-111.687250083214,33.3791601322898,9212.0,E BASELINE RD & S POWER RD,Mesa,Standard,-111.687250083214,33.3791601322898, , , 
230,534,-111.683819957108,33.3792380189974,9213.0,E BASELINE RD & S ROSLYN,Mesa,Standard,-111.683819957108,33.3792380189974, , , 
231,535,-111.671628062791,33.3791750758472,9215.0,E BASELINE RD & S AVOCA,Mesa,Standard,-111.671628062791,33.3791750758472, , , 
232,536,-111.66719940120001,33.3791461525172,78.0,BASELINE RD & SOSSAMAN RD,Mesa,Standard,-111.66719940120001,33.3791461525172, , , 
233,537,-111.662524981681,33.3791636843405,9216.0,E BASELINE RD & S FARNSWORTH DR,Mesa,Standard,-111.662524981681,33.3791636843405, , , 
234,538,-111.660913561192,33.3788402031441,5086.0,FARNSWORTH DR & BASELINE RD,Mesa,Standard,-111.660913561192,33.3788402031441, , , 
235,539,-111.66126663701,33.3760958343778,3352.0,FARNSWORTH DR & KIOWA ST,Mesa,Standard,-111.66126663701,33.3760958343778, , , 
236,540,-111.66309117499,33.379357946798,5370.0,BASELINE RD & 78TH ST,Mesa,Standard,-111.66309117499,33.379357946798, , , 
237,541,-111.667691225767,33.3793623003302,5376.0,BASELINE RD & SOSSAMAN RD,Mesa,Standard,-111.667691225767,33.3793623003302, , , 
238,542,-111.687694407814,33.380049882033504,3475.0,POWER RD & BASELINE RD,Mesa,Standard,-111.687694407814,33.380049882033504, , , 
239,543,-111.689096783026,33.3876415766442,8833.0,SUPERSTITION SPRINGS TRANSIT CENTER,Mesa,Transit Center,-111.689096783026,33.3876415766442, , , 
240,544,-111.68505854778499,33.3896394155726,8999.0,POWER RD & HAMPTON AVE,Mesa,Standard,-111.68505854778499,33.3896394155726, , , 
241,545,-111.685560123697,33.3834874663147,5221.0,POWER RD & SUPERSTITION SPRINGS BLVD,Mesa,Standard,-111.685560123697,33.3834874663147, , , 
242,617,-111.92739062485201,33.4583270173752,9627.0,Continental Dr & Bull Run St,Tempe,Standard,-111.92739062485201,33.4583270173752, , , 
243,634,-111.927203749979,33.458516671862505,9643.0,Continental Dr - Scottsdale Rd,Tempe,Standard,-111.927203749979,33.458516671862505, , , 
244,637,-111.922360432735,33.4511126986135,9651.0,McKellips Rd & 74th St,Tempe,Standard,-111.922360432735,33.4511126986135, , , 
245,639,-111.842367228824,33.3724914634232,9548.0,Country Club Dr & Desert Ln,Mesa,Standard,-111.842367228824,33.3724914634232, , , 
246,642,-111.85609569564899,33.4298633772576,9652.0,Alma School Rd & 8th St,Mesa,Standard,-111.85609569564899,33.4298633772576, , , 
247,643,-111.680290925657,33.379207220928194,9214.0,Baseline Rd & Superstition Springs Blvd,Mesa,Standard,-111.680290925657,33.379207220928194, , , 
248,644,-111.681197511414,33.3794866965802,9653.0,Baseline Rd & Superstition Springs Blvd,Mesa,Standard,-111.681197511414,33.3794866965802, , , 
249,659,-111.685895886042,33.307013562165,9431.0,WILLIAMS FIELD RD & D ST SAGEWOOD,Mesa,Standard,-111.685895886042,33.307013562165, , , 
250,660,-111.680247679342,33.3088860294434,9464.0,WILLIAMS CAMPUS LOOP N & WILLIAMS CAMPUS LOOP E,Mesa,Standard,-111.680247679342,33.3088860294434, , , 
251,661,-111.68314367162901,33.3072763024361,8980.0,WILLIAMS FIELD RD & EDGEWATER,Mesa,Standard,-111.68314367162901,33.3072763024361, , , 
252,745,-111.89741716862801,33.3451156473348,5255.0,RIVER PKWY & TECHNOLOGY CIR,Tempe,Standard,-111.89741716862801,33.3451156473348, , , 
253,755,-111.904626312416,33.4308760742719,9564.0,TEMPE MARKETPLACE,Tempe,Standard,-111.904626312416,33.4308760742719, , , 
254,756,-111.771704435234,33.4228190374045,6068.0,UNIVERSITY DR & LINDSAY RD,Mesa,Standard,-111.771704435234,33.4228190374045, , , 
255,757,-111.777149963016,33.4225456655586,827.0,UNIVERSITY DR & 25TH ST,Mesa,Standard,-111.777149963016,33.4225456655586, , , 
256,918,-111.874335580595,33.4313604321844,8934.0,DOBSON RD & RIVERVIEW DR,Mesa,Standard,-111.874335580595,33.4313604321844, , , 
257,919,-111.87443990094201,33.429097735500996,9147.0,N DOBSON RD & W 8TH ST,Mesa,Standard,-111.87443990094201,33.429097735500996, , , 
258,920,-111.874492821681,33.4256655168659,9441.0,N DOBSON RD & W DECATUR ST,Mesa,Standard,-111.874492821681,33.4256655168659, , , 
259,921,-111.874561980487,33.4215787706624,4582.0,DOBSON RD & UNIVERSITY DR,Mesa,Standard,-111.874561980487,33.4215787706624, , , 
260,922,-111.874560801194,33.41828321912749,4574.0,DOBSON RD & 2ND ST,Mesa,Standard,-111.874560801194,33.41828321912749, , , 
261,923,-111.874662470079,33.4126693695218,5070.0,DOBSON RD & 1ST AVE,Mesa,Standard,-111.874662470079,33.4126693695218, , , 
262,924,-111.87475264052601,33.406960227367705,5073.0,DOBSON RD & BROADWAY RD,Mesa,Standard,-111.87475264052601,33.406960227367705, , , 
263,925,-111.874743913259,33.403160430079105,5081.0,BROADWAY RD & 8TH AVE,Mesa,Standard,-111.874743913259,33.403160430079105, , , 
264,926,-111.874756552792,33.3999697529971,5071.0,DOBSON RD & 8TH AVE,Mesa,Standard,-111.874756552792,33.3999697529971, , , 
265,927,-111.874769059921,33.396497222365,5074.0,DOBSON RD & EMERALD AVE,Mesa,Standard,-111.874769059921,33.396497222365, , , 
266,928,-111.8748236258,33.3925642916961,5080.0,DOBSON RD & SOUTHERN AVE,Mesa,Standard,-111.8748236258,33.3925642916961, , , 
267,929,-111.87485561623501,33.3887136446271,5083.0,SOUTHERN AVE & US 60,Mesa,Standard,-111.87485561623501,33.3887136446271, , , 
268,930,-111.875658966727,33.3825666024147,5075.0,DOBSON RD & ISABELLA AVE,Mesa,Standard,-111.875658966727,33.3825666024147, , , 
269,931,-111.87808732298099,33.377786719677,9092.0,S DOBSON RD & W BASELINE RD,Mesa,Standard,-111.87808732298099,33.377786719677, , , 
270,932,-111.87961735683099,33.375184101399604,8928.0,DOBSON & LINDNER,Mesa,Standard,-111.87961735683099,33.375184101399604, , , 
271,933,-111.88040792046499,33.371591760753304,8927.0,DOBSON & LOS LAGOS VISTA,Mesa,Standard,-111.88040792046499,33.371591760753304, , , 
272,934,-111.87756218514099,33.3670247107207,8930.0,DOBSON & KEATING,Mesa,Standard,-111.87756218514099,33.3670247107207, , , 
273,935,-111.87678515171301,33.3631876671723,8931.0,DOBSON & GUADALUPE,Mesa,Standard,-111.87678515171301,33.3631876671723, , , 
274,936,-111.876694607632,33.3601852240762,8932.0,DOBSON & PORTOBELLO,Mesa,Standard,-111.876694607632,33.3601852240762, , , 
275,992,-111.895368758504,33.3495240894637,5626.0,ELLIOT RD & PRICE RD,Tempe,Standard,-111.895368758504,33.3495240894637, , , 
276,993,-111.898266934468,33.349394613543204,5628.0,ELLIOT RD & RIVER PKWY,Tempe,Standard,-111.898266934468,33.349394613543204, , , 
277,994,-111.903251043326,33.3493461418104,5621.0,ELLIOT RD & COUNTRY CLUB WY,Tempe,Standard,-111.903251043326,33.3493461418104, , , 
278,995,-111.90719654410101,33.349320110320804,5624.0,ELLIOT RD & LOS FELIZ DR,Tempe,Standard,-111.90719654410101,33.349320110320804, , , 
279,996,-111.911932095562,33.3492459886418,5625.0,ELLIOT RD & MCCLINTOCK DR,Tempe,Standard,-111.911932095562,33.3492459886418, , , 
280,997,-111.915241636698,33.349257757867306,5630.0,ELLIOT RD & WILLOW DR,Tempe,Standard,-111.915241636698,33.349257757867306, , , 
281,998,-111.92006014316601,33.3492960498444,5623.0,ELLIOT RD & LAKESHORE DR,Tempe,Standard,-111.92006014316601,33.3492960498444, , , 
282,999,-111.92374945862,33.3492954163178,5627.0,ELLIOT RD & RITA LN,Tempe,Standard,-111.92374945862,33.3492954163178, , , 
283,1000,-111.92888697727301,33.34932359603449,5629.0,ELLIOT RD & RURAL RD,Tempe,Standard,-111.92888697727301,33.34932359603449, , , 
284,1001,-111.93357223728901,33.3493146498144,5632.0,ELLIOT RD & COLLEGE AVE,Tempe,Standard,-111.93357223728901,33.3493146498144, , , 
285,1002,-111.937404836505,33.3493105513329,6571.0,MILL AVE & DATELAND DR,Tempe,Standard,-111.937404836505,33.3493105513329, , , 
286,1003,-111.939419645963,33.3493358343242,6548.0,ELLIOT RD & DATELAND DR,Tempe,Standard,-111.939419645963,33.3493358343242, , , 
287,1004,-111.94645767783301,33.3493713969088,6567.0,ELLIOT RD & KYRENE RD,Tempe,Standard,-111.94645767783301,33.3493713969088, , , 
288,1005,-111.950850939451,33.3493055535985,6569.0,ELLIOT RD & ROOSEVELT ST,Tempe,Standard,-111.950850939451,33.3493055535985, , , 
289,1006,-111.95501797377399,33.3492971454326,6565.0,ELLIOT RD & HARDY DR,Tempe,Standard,-111.95501797377399,33.3492971454326, , , 
290,1007,-111.958891529776,33.3492864135279,6570.0,HARDY DR & PRIEST DR,Tempe,Standard,-111.958891529776,33.3492864135279, , , 
291,1008,-111.963922458659,33.3492593628728,6568.0,ELLIOT RD & PRIEST DR,Tempe,Standard,-111.963922458659,33.3492593628728, , , 
292,1009,-111.96646928183,33.349240101545,6566.0,ELLIOT RD & HARL AVE,Tempe,Standard,-111.96646928183,33.349240101545, , , 
293,1010,-111.965279494029,33.3489401463307,9453.0,W ELLIOT RD & AUTOPLEX S HARL AV,Tempe,Standard,-111.965279494029,33.3489401463307, , , 
294,1011,-111.96253428868201,33.3489415963874,1280.0,ELLIOT RD & PRIEST DR,Tempe,Standard,-111.96253428868201,33.3489415963874, , , 
295,1012,-111.957863466597,33.348994352023894,1281.0,PRIEST DR & HARDY DR,Tempe,Standard,-111.957863466597,33.348994352023894, , , 
296,1013,-111.953708782981,33.3489636814175,1275.0,ELLIOT RD & HARDY DR,Tempe,Standard,-111.953708782981,33.3489636814175, , , 
297,1014,-111.94947544232001,33.34903569461201,1263.0,ELLIOT RD & ROOSEVELT ST,Tempe,Standard,-111.94947544232001,33.34903569461201, , , 
298,1015,-111.944965172581,33.349012084635895,333.0,ELLIOT RD & KYRENE RD,Tempe,Standard,-111.944965172581,33.349012084635895, , , 
299,1016,-111.93923068485901,33.3490632158782,330.0,ELLIOT RD & DATELAND DR,Tempe,Standard,-111.93923068485901,33.3490632158782, , , 
300,1017,-111.93677596114401,33.3490397628858,339.0,ELLIOT RD & MILL AVE,Tempe,Standard,-111.93677596114401,33.3490397628858, , , 
301,1018,-111.933511684939,33.3490611251121,329.0,ELLIOT RD & COLLEGE AVE,Tempe,Standard,-111.933511684939,33.3490611251121, , , 
302,1019,-111.927668640079,33.3490333337788,340.0,ELLIOT RD & RURAL RD,Tempe,Standard,-111.927668640079,33.3490333337788, , , 
303,1020,-111.923789663544,33.3490355384088,322.0,ELLIOT RD & RITA LN,Tempe,Standard,-111.923789663544,33.3490355384088, , , 
304,1021,-111.919567479482,33.3490219423032,334.0,ELLIOT RD & LAKESHORE DR,Tempe,Standard,-111.919567479482,33.3490219423032, , , 
305,1022,-111.91538907374701,33.348998953295805,342.0,ELLIOT RD & WILLOW DR,Tempe,Standard,-111.91538907374701,33.348998953295805, , , 
306,1023,-111.913403413846,33.3489418789108,343.0,WILLOW DR & MCCLINTOCK DR,Tempe,Standard,-111.913403413846,33.3489418789108, , , 
307,1024,-111.91069692314801,33.348965599847,338.0,ELLIOT RD & MCCLINTOCK DR,Tempe,Standard,-111.91069692314801,33.348965599847, , , 
308,1025,-111.90646413300301,33.3490310728971,337.0,ELLIOT RD & LOS FELIZ DR,Tempe,Standard,-111.90646413300301,33.3490310728971, , , 
309,1026,-111.903073603711,33.3490691332313,323.0,ELLIOT RD & COUNTRY CLUB WY,Tempe,Standard,-111.903073603711,33.3490691332313, , , 
310,1029,-111.876387546715,33.3579555181456,8933.0,DOBSON & PAMPA,Mesa,Standard,-111.876387546715,33.3579555181456, , , 
311,1030,-111.876419435328,33.3606960269627,9097.0,S DOBSON RD & W PORTOBELLO AV,Mesa,Standard,-111.876419435328,33.3606960269627, , , 
312,1031,-111.876391796432,33.3646201009406,3341.0,DOBSON RD & GUADALUPE RD,Mesa,Standard,-111.876391796432,33.3646201009406, , , 
313,1032,-111.87767546479401,33.3677824690874,5077.0,DOBSON RD & KEATING AVE,Mesa,Standard,-111.87767546479401,33.3677824690874, , , 
314,1033,-111.87976426152001,33.3707798055231,8992.0,DOBSON AT MESA LIBRARY,Mesa,Standard,-111.87976426152001,33.3707798055231, , , 
315,1034,-111.87811817668002,33.37664563748829,3343.0,DOBSON RD & LINDNER AVE,Mesa,Standard,-111.87811817668002,33.37664563748829, , , 
316,1035,-111.877430146354,33.3789424140689,3338.0,DOBSON RD & BASELINE RD,Mesa,Standard,-111.877430146354,33.3789424140689, , , 
317,1036,-111.874913195283,33.3831192301078,3342.0,DOBSON RD & ISABELLA AVE,Mesa,Standard,-111.874913195283,33.3831192301078, , , 
318,1037,-111.87444429079399,33.3897857727531,3346.0,US 60 & SOUTHERN AVE,Mesa,Standard,-111.87444429079399,33.3897857727531, , , 
319,1038,-111.874405033311,33.3935831363277,3345.0,DOBSON RD & SOUTHERN AVE,Mesa,Standard,-111.874405033311,33.3935831363277, , , 
320,1039,-111.874432383949,33.4029647294117,3348.0,8TH AVE & BROADWAY RD,Mesa,Standard,-111.874432383949,33.4029647294117, , , 
321,1040,-111.874296432645,33.408124054755895,3339.0,DOBSON RD & BROADWAY RD,Mesa,Standard,-111.874296432645,33.408124054755895, , , 
322,1041,-111.874234689756,33.4158273408316,2875.0,DOBSON RD & MAIN ST,Mesa,Standard,-111.874234689756,33.4158273408316, , , 
323,1042,-111.87420281695101,33.4185527731374,8100.0,DOBSON RD & 2ND ST,Mesa,Standard,-111.87420281695101,33.4185527731374, , , 
324,1043,-111.874185606807,33.422510673455804,2876.0,DOBSON RD & UNIVERSITY DR,Mesa,Standard,-111.874185606807,33.422510673455804, , , 
325,1044,-111.874158349119,33.4260377772241,2871.0,DOBSON RD & DECATUR ST,Mesa,Standard,-111.874158349119,33.4260377772241, , , 
326,1045,-111.874004454693,33.4309548186054,8996.0,N DOBSON RD & 8TH STREET,Mesa,Standard,-111.874004454693,33.4309548186054, , , 
327,1046,-111.86920829241,33.4311256182586,8994.0,MESA RIVERVIEW NEAR HOME DEPOT,Mesa,Standard,-111.86920829241,33.4311256182586, , , 
328,1047,-111.867124251668,33.4335736104176,8997.0,MESA RIVERVIEW NEAR WALMART,Mesa,Standard,-111.867124251668,33.4335736104176, , , 
329,1048,-111.86816539725001,33.4343748568758,8935.0,BASS PRO DR & DOBSON RD,Mesa,Standard,-111.86816539725001,33.4343748568758, , , 
330,1049,-111.908884822367,33.422668720976,3431.0,MCCLINTOCK DR & UNIVERSITY DR,Tempe,Standard,-111.908884822367,33.422668720976, , , 
331,1050,-111.908952144054,33.42495041476,9421.0,S MCCLINTOCK DR AT 525 S MCCLINTOCK,Tempe,Standard,-111.908952144054,33.42495041476, , , 
332,1068,-111.90951086936,33.4493426056044,4674.0,MCCLINTOCK DR & LARKSPUR LN,Tempe,Standard,-111.90951086936,33.4493426056044, , , 
333,1069,-111.909504472642,33.446016571154104,4655.0,LARKSPUR LN & WEBER DR,Tempe,Standard,-111.909504472642,33.446016571154104, , , 
334,1070,-111.90965140776501,33.4435594750642,4676.0,MCCLINTOCK DR & WEBER DR,Tempe,Standard,-111.90965140776501,33.4435594750642, , , 
335,1071,-111.909650641843,33.4401134698155,4675.0,MCCLINTOCK DR & CURRY RD,Tempe,Standard,-111.909650641843,33.4401134698155, , , 
336,1072,-111.908468659825,33.4291624119803,9423.0,RIO SALADO PKWY & S MCCLINTOCK DR,Tempe,Standard,-111.908468659825,33.4291624119803, , , 
337,1073,-111.909194784621,33.428620675647004,5169.0,MCCLINTOCK DR & RIO SALADO PKWY,Tempe,Standard,-111.909194784621,33.428620675647004, , , 
338,1074,-111.909227047403,33.424498667154104,9422.0,S MCCLINTOCK DR AT 526 S MCCLINTOCK,Tempe,Standard,-111.909227047403,33.424498667154104, , , 
339,1075,-111.909304658146,33.4214893170463,5172.0,MCCLINTOCK DR & UNIVERSITY DR,Tempe,Standard,-111.909304658146,33.4214893170463, , , 
340,1076,-111.90923576329399,33.4197495142136,5177.0,MCCLINTOCK DR & 8TH ST,Tempe,Standard,-111.90923576329399,33.4197495142136, , , 
341,1077,-111.909217196247,33.417056609114496,5163.0,MCCLINTOCK DR & DON CARLOS AVE,Tempe,Standard,-111.909217196247,33.417056609114496, , , 
342,1078,-111.90926724721399,33.4143398216351,5156.0,MCCLINTOCK DR & APACHE BLVD,Tempe,Standard,-111.90926724721399,33.4143398216351, , , 
343,1079,-111.90926602497998,33.4070845948488,5159.0,MCCLINTOCK DR & BROADWAY RD,Tempe,Standard,-111.90926602497998,33.4070845948488, , , 
344,1080,-111.909251938075,33.4038898647755,5168.0,MCCLINTOCK DR & PALMCROFT DR,Tempe,Standard,-111.909251938075,33.4038898647755, , , 
345,1081,-111.90926052318501,33.3999172020131,5155.0,MCCLINTOCK DR & ALAMEDA DR,Tempe,Standard,-111.90926052318501,33.3999172020131, , , 
346,1082,-111.909260520291,33.3980630992481,5160.0,MCCLINTOCK DR & CAMPUS DR,Tempe,Standard,-111.909260520291,33.3980630992481, , , 
347,1083,-111.9092768665,33.3949566662787,5174.0,MCCLINTOCK DR & SOUTHERN AVE,Tempe,Standard,-111.9092768665,33.3949566662787, , , 
348,1084,-111.909308734707,33.39253912760461,5170.0,MCCLINTOCK DR & SOUTHERN AVE,Tempe,Standard,-111.909308734707,33.39253912760461, , , 
349,1085,-111.90931936875401,33.3905251400688,5166.0,MCCLINTOCK DR & LAGUNA DR,Tempe,Standard,-111.90931936875401,33.3905251400688, , , 
350,1086,-111.90934364371701,33.3873970041055,5176.0,MCCLINTOCK DR & HERMOSA DR,Tempe,Standard,-111.90934364371701,33.3873970041055, , , 
351,1087,-111.909373078617,33.383583055763395,5161.0,MCCLINTOCK DR & CARSON DR,Tempe,Standard,-111.909373078617,33.383583055763395, , , 
352,1088,-111.909387834896,33.382152933853305,5175.0,MCCLINTOCK DR & MINTON DR,Tempe,Standard,-111.909387834896,33.382152933853305, , , 
353,1089,-111.909423322899,33.3798108312063,5164.0,MCCLINTOCK DR & DUNBAR DR,Tempe,Standard,-111.909423322899,33.3798108312063, , , 
354,1090,-111.909422384492,33.3780881803077,5157.0,MCCLINTOCK DR & BASELINE RD,Tempe,Standard,-111.909422384492,33.3780881803077, , , 
355,1091,-111.910263545842,33.3758421662121,5154.0,MCCLINTOCK DR & OXFORD DR,Tempe,Standard,-111.910263545842,33.3758421662121, , , 
356,1092,-111.911425943345,33.371996271652606,5171.0,MCCLINTOCK DR & SOUTHSHORE DR,Tempe,Standard,-111.911425943345,33.371996271652606, , , 
357,1093,-111.91140059781901,33.3691951663497,5173.0,MCCLINTOCK DR & WATSON DR,Tempe,Standard,-111.91140059781901,33.3691951663497, , , 
358,1094,-111.911368954468,33.3653653957694,5167.0,MCCLINTOCK DR & LIBRA DR,Tempe,Standard,-111.911368954468,33.3653653957694, , , 
359,1095,-111.911417233568,33.363325288070506,5165.0,MCCLINTOCK DR & GUADALUPE RD,Tempe,Standard,-111.911417233568,33.363325288070506, , , 
360,1096,-111.91135907144199,33.35946814388211,5158.0,MCCLINTOCK DR & BELL DE MAR DR,Tempe,Standard,-111.91135907144199,33.35946814388211, , , 
361,1097,-111.911340686826,33.3540748964964,5162.0,MCCLINTOCK DR & DAVA DR,Tempe,Standard,-111.911340686826,33.3540748964964, , , 
362,1098,-111.911403004889,33.348295673464605,8988.0,MCCLINTOCK & ELLIOTT,Tempe,Standard,-111.911403004889,33.348295673464605, , , 
363,1099,-111.91130952495199,33.3442507961996,8989.0,MCCLINTOCK & SECRETARIAT,Tempe,Standard,-111.91130952495199,33.3442507961996, , , 
364,1100,-111.911286963876,33.339318066221104,8990.0,MCCLINTOCK & CALLE DE CABALLOS,Tempe,Standard,-111.911286963876,33.339318066221104, , , 
365,1101,-111.911279056896,33.333737278513,8633.0,MCCLINTOCK DR & WARNER RD,Tempe,Standard,-111.911279056896,33.333737278513, , , 
366,1102,-111.911269562821,33.3312126579494,8632.0,MCCLINTOCK DR & LA VIEVE LN,Tempe,Standard,-111.911269562821,33.3312126579494, , , 
367,1103,-111.91126027662901,33.328583160974695,8631.0,MCCLINTOCK DR & JEANINE DR,Tempe,Standard,-111.91126027662901,33.328583160974695, , , 
368,1117,-111.91104888887199,33.3286078181328,8628.0,MCCLINTOCK DR & JEANINE DR,Tempe,Standard,-111.91104888887199,33.3286078181328, , , 
369,1118,-111.91103981499,33.3319401538242,8627.0,MCCLINTOCK DR & LA VIEVE LN,Tempe,Standard,-111.91103981499,33.3319401538242, , , 
370,1119,-111.910628465183,33.3345153939828,946.0,WARNER RD & MCCLINTOCK DR,Tempe,Standard,-111.910628465183,33.3345153939828, , , 
371,1120,-111.90591872379999,33.334586042804105,945.0,WARNER RD & LOS FELIZ DR,Tempe,Standard,-111.90591872379999,33.334586042804105, , , 
372,1121,-111.90322781757799,33.3346234573241,951.0,WARNER RD & KENWOOD LN,Tempe,Standard,-111.90322781757799,33.3346234573241, , , 
373,1122,-111.90019262737101,33.334621604017,940.0,WARNER RD & FAIRFIELD DR,Tempe,Standard,-111.90019262737101,33.334621604017, , , 
374,1123,-111.899131209501,33.3398490477074,9345.0,CENTENNIAL & RIVER,Tempe,Standard,-111.899131209501,33.3398490477074, , , 
375,1124,-111.90110203852,33.3348348479113,6167.0,WARNER RD & FAIRFIELD DR,Tempe,Standard,-111.90110203852,33.3348348479113, , , 
376,1125,-111.903785501056,33.3348059503212,7735.0,WARNER RD & KENWOOD LN,Tempe,Standard,-111.903785501056,33.3348059503212, , , 
377,1126,-111.906922071273,33.3347793476458,6173.0,WARNER RD & LOS FELIZ DR,Tempe,Standard,-111.906922071273,33.3347793476458, , , 
378,1127,-111.911020563391,33.3351169426112,8985.0,MCCLINTOCK & WARNER,Tempe,Standard,-111.911020563391,33.3351169426112, , , 
379,1128,-111.911026682336,33.3397996577182,8986.0,MCCLINTOCK & CALLE DE CABALLOS,Tempe,Standard,-111.911026682336,33.3397996577182, , , 
380,1129,-111.911028410849,33.3448682544553,8987.0,MCCLINTOCK & SECRETARIAT,Tempe,Standard,-111.911028410849,33.3448682544553, , , 
381,1130,-111.91103009027,33.3495172955096,3422.0,MCCLINTOCK DR & ELLIOT RD,Tempe,Standard,-111.91103009027,33.3495172955096, , , 
382,1131,-111.911016322615,33.35395898101689,3416.0,MCCLINTOCK DR & ANOZIRA PKWY N,Tempe,Standard,-111.911016322615,33.35395898101689, , , 
383,1132,-111.911056828032,33.3601063707828,3419.0,MCCLINTOCK DR & BELL DE MAR DR,Tempe,Standard,-111.911056828032,33.3601063707828, , , 
