X,Y,OBJECTID,StopID,NextRide,Location,Juris,Shelter,Bench,TrashCan,BusBay,BikeRack,WaterFountain,PublicArt,ADA,Bathroom,Lighting,Em_Call,Info_Display,Type_,DateUpdated,Sidewalk,Photo,ATIS_ID,Direction,Long,Lat,Routes
-112.065505,33.610997,3994,4332,10565,7TH ST & ROBERTS RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065505,33.610997,7
-112.065114,33.50165212,3995,4334,10590,7TH ST & ROMA AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065114,33.50165212,7
-112.0651512,33.49773357,3996,4335,10591,7TH ST & DEVONSHIRE AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651512,33.49773357,7
-112.065348,33.563712,3997,4336,10573,7TH ST & ALICE AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065348,33.563712,7
-112.0657288,33.6397104,3998,4337,10557,7TH ST & BELL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0657288,33.6397104,7
-112.065306,33.548497,3999,4338,10577,7TH ST & BELMONT AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065306,33.548497,7
-112.0650642,33.52345313,4000,4339,10584,7TH ST & BETHANY HOME RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0650642,33.52345313,7
-112.0654051,33.56017406,4001,4340,10574,7TH ST & BUTLER DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0654051,33.56017406,7
-112.0651155,33.5088331,4002,4341,10588,7TH ST & CAMELBACK RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651155,33.5088331,7
-112.065093,33.512304,4003,4342,10587,7TH ST & COLTER ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065093,33.512304,7
-112.0656022,33.6253392,4004,4343,10561,7TH ST & CORAL GABLES DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0656022,33.6253392,7
-112.065505,33.622199,4005,4345,10562,7TH ST & COUNTRY GABLES DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065505,33.622199,7
-112.0654328,33.56731178,4006,4346,10572,7TH ST & DUNLAP AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0654328,33.56731178,7
-112.065165,33.483507,4007,4347,10596,7TH ST & EARLL DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065165,33.483507,7
-112.0651404,33.53779618,4008,4348,10580,7TH ST & GLENDALE AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651404,33.53779618,7
-112.0657063,33.64707578,4009,4349,10555,7TH ST & GROVERS AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0657063,33.64707578,7
-112.065324,33.57115725,4010,4350,10571,7TH ST & HATCHER RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065324,33.57115725,7
-112.0657127,33.64396435,4011,4352,10556,7TH ST & HELENA DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0657127,33.64396435,7
-112.0651647,33.49428355,4012,4353,10593,7TH ST & INDIAN SCHOOL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651647,33.49428355,7
-112.065115,33.530864,4013,4354,10582,7TH ST & MARYLAND AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065115,33.530864,7
-112.065206,33.4652066,4014,4355,10601,7TH ST & MCDOWELL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065206,33.4652066,7
-112.0651423,33.51603007,4015,4357,10586,7TH ST & MISSOURI AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651423,33.51603007,7
-112.065089,33.519703,4016,4358,10585,7TH ST & MONTEBELLO AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065089,33.519703,7
-112.0652943,33.574697,4017,4359,10570,7TH ST & MOUNTAIN VIEW RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0652943,33.574697,7
-112.065206,33.542198,4018,4360,10579,7TH ST & NICOLET AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065206,33.542198,7
-112.0653315,33.55224659,4019,4361,18360,7TH ST & NORTHERN AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0653315,33.55224659,7
-112.065206,33.472697,4020,4362,15196,7TH ST & OAK ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065206,33.472697,7
-112.0651735,33.53403729,4021,4363,10513,7TH ST & OCOTILLO RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651735,33.53403729,7
-112.065205,33.544999,4022,4364,10578,7TH ST & ORANGEWOOD AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065205,33.544999,7
-112.0651623,33.48691831,4023,4365,10595,7TH ST & OSBORN RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651623,33.48691831,7
-112.065206,33.46883192,4024,4366,10600,7TH ST & PALM LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065206,33.46883192,7
-112.0656407,33.63251105,4025,4367,10559,7TH ST & PARADISE LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0656407,33.63251105,7
-112.0652708,33.58126307,4026,4368,10568,7TH ST & PEORIA AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0652708,33.58126307,7
-112.065306,33.458197,4027,4370,10603,7TH ST & ROOSEVELT ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065306,33.458197,7
-112.0651282,33.52677217,4028,4371,10583,7TH ST & ROSE LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651282,33.52677217,7
-112.065205,33.479799,4029,4372,10597,7TH ST & THOMAS RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065205,33.479799,7
-112.0653386,33.60624,4030,4373,18165,7TH ST & THUNDERBIRD RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0653386,33.60624,7
-112.0656408,33.62906132,4031,4374,10560,7TH ST & TIERRA BUENA LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0656408,33.62906132,7
-112.065248,33.450999,4032,4376,10215,7TH ST & VAN BUREN ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065248,33.450999,1 | 7
-112.065205,33.475998,4033,4377,10552,7TH ST & VIRGINIA AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065205,33.475998,7
-112.0659549,33.59497136,4034,4378,10567,7TH ST & TAPATIO CLIFFS DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0659549,33.59497136,7
-112.0651629,33.4906888,4035,4379,10594,7TH ST & WELDON AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651629,33.4906888,7
-112.0651481,33.49587623,4036,4380,10592,7TH ST & INDIAN SCHOOL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0651481,33.49587623,7
-112.0655456,33.61454937,4037,4382,10564,7TH ST & HEARN RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0655456,33.61454937,7
-112.065347,33.557201,4038,4383,10575,7TH ST & GRISWOLD RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.065347,33.557201,7
-112.237939,33.4722,4039,4388,17300,SB N 83RD AV FS W ENCANTO BLVD W ALVARADO RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.237939,33.4722,83
-112.2379934,33.49370647,4040,4389,12669,83RD AVE & INDIAN SCHOOL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.2379934,33.49370647,83
-112.237872,33.48670253,4041,4390,12671,83RD AVE & OSBORN RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.237872,33.48670253,83
-112.2380808,33.4685345,4042,4392,18365,SB N 83RD AV FS W PALM LA W MCDOWELL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.2380808,33.4685345,83
-112.2379378,33.47949611,4043,4394,12674,SB N 83RD AV FS W THOMAS RD W VIRGINIA AV,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.2379378,33.47949611,83
-112.237919,33.474003,4044,4395,18364,SB N 83RD AV FS W VIRGINIA AV W ENCANTO BLVD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.237919,33.474003,83
-112.2379255,33.49082385,4045,4396,12670,83RD AVE & FAIRMOUNT AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.2379255,33.49082385,83
-112.117807,33.566999,4046,4458,11815,I-17 FWY & DUNLAP AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.117807,33.566999,27
-112.030901,33.64446898,4047,4460,15300,CAVE CREEK RD & ANGELA DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.030901,33.64446898,90
-112.031064,33.64005829,4048,4461,15301,CAVE CREEK RD & BELL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.031064,33.64005829,90
-112.054206,33.578198,4049,4462,15319,CAVE CREEK RD & CHERYL DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.054206,33.578198,90
-112.030804,33.619999,4050,4463,15307,CAVE CREEK RD & CLAIRE DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.030804,33.619999,90
-112.074005,33.568997,4051,4531,15607,CENTRAL AVE & MISSION LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.074005,33.568997,106
-112.050004,33.585199,4052,4464,15317,CAVE CREEK RD & DESERT COVE AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.050004,33.585199,90
-112.03634,33.608703,4053,4465,15310,CAVE CREEK RD & EUGIE TER,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.03634,33.608703,90
-112.030805,33.625798,4054,4466,15305,CAVE CREEK RD & GREENWAY RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.030805,33.625798,90
-112.030979,33.647504,4055,4467,15299,CAVE CREEK RD & GROVERS AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.030979,33.647504,90
-112.0612844,33.57090677,4056,4468,15323,CAVE CREEK RD & HATCHER RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0612844,33.57090677,90
-112.035079,33.61372,4057,4469,15308,CAVE CREEK RD & HEARN RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.035079,33.61372,90
-112.0309381,33.63131573,4058,4470,15304,CAVE CREEK RD & GREENWAY PKWY,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0309381,33.63131573,90
-112.058307,33.574343,4059,4471,15321,CAVE CREEK RD & MOUNTAIN VIEW RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.058307,33.574343,90
-112.030808,33.622502,4060,4472,15306,CAVE CREEK RD & NISBET RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.030808,33.622502,90
-112.0309261,33.63275767,4061,4473,15303,CAVE CREEK RD & PARADISE LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0309261,33.63275767,90
-112.052334,33.581827,4062,4474,15318,CAVE CREEK RD & PEORIA AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.052334,33.581827,90
-112.030896,33.634812,4063,4475,15302,CAVE CREEK RD & SANDRA CIR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.030896,33.634812,90
-112.048707,33.587199,4064,4476,15316,CAVE CREEK RD & SHANGRI LA RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.048707,33.587199,90
-112.036005,33.610798,4065,4477,15309,CAVE CREEK RD & SHARON DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.036005,33.610798,90
-112.037006,33.603299,4066,4478,15311,CAVE CREEK RD & SWEETWATER AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.037006,33.603299,90
-112.0384384,33.59647554,4067,4480,18062,CAVE CREEK RD & THUNDERBIRD RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0384384,33.59647554,90
-112.074102,33.497749,4068,4519,10130,CENTRAL AVE & GLENROSA AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.074102,33.497749, ZERO
-112.0739443,33.55645461,4069,4520,10123,CENTRAL AVE & GRISWOLD RD --SOUTHBOUND,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739443,33.55645461, ZERO
-112.031005,33.654699,4070,4481,15297,CAVE CREEK RD & UNION HILLS DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.031005,33.654699,90
-112.046724,33.589534,4071,4482,15315,CAVE CREEK RD & 16TH PL,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.046724,33.589534,90
-112.062965,33.569643,4072,4483,15324,CAVE CREEK RD & 8TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.062965,33.569643,90
-112.030918,33.651252,4073,4485,18394,CAVE CREEK RD & MICHIGAN AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.030918,33.651252,90
-112.055518,33.577215,4074,4488,15320,CAVE CREEK RD & CINNABAR AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.055518,33.577215,90
-112.043207,33.591698,4075,4489,15314,CAVE CREEK RD & 18TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.043207,33.591698,90
-112.074035,33.563729,4076,4503,10121,CENTRAL AVE & ALICE AVE --SOUTHBOUND,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.074035,33.563729, ZERO
-112.0739839,33.48336308,4077,4504,10147,CENTRAL AVE & EARLL DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739839,33.48336308, ZERO
-112.073916,33.541816,4078,4505,10127,CENTRAL AVE & MYRTLE AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073916,33.541816, ZERO
-112.073824,33.523295,4079,4507,10132,CENTRAL AVE & BETHANY HOME RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073824,33.523295, ZERO
-112.0738981,33.50887418,4080,4508,18040,CENTRAL AVE & CAMELBACK RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0738981,33.50887418, ZERO
-112.074073,33.501426,4081,4509,10141,CENTRAL AVE & CAMPBELL AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.074073,33.501426, ZERO
-112.0739338,33.49173388,4082,4511,18097,CENTRAL AVE & CLARENDON AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739338,33.49173388, ZERO
-112.073909,33.51253,4083,4512,10136,CENTRAL AVE & COLTER ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073909,33.51253, ZERO
-112.0739487,33.48919825,4084,4513,10145,CENTRAL AVE & COLUMBUS AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739487,33.48919825, ZERO
-112.0740352,33.56738693,4085,4515,17037,CENTRAL AVE & DUNLAP AVE --SOUTHBOUND,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0740352,33.56738693, ZERO
-112.0739315,33.47256048,4086,4516,10153,CENTRAL AVE & ENCANTO BLVD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739315,33.47256048, ZERO
-112.0739315,33.54889148,4087,4517,10125,CENTRAL AVE & FRIER DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739315,33.54889148, ZERO
-112.073864,33.53801,4088,4518,10128,CENTRAL AVE & GLENDALE AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073864,33.53801, ZERO
-112.0739759,33.57099178,4089,4521,15606,CENTRAL AVE & HATCHER RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739759,33.57099178,106
-112.0739239,33.49438166,4090,4522,10225,CENTRAL AVE & INDIAN SCHOOL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739239,33.49438166, ZERO
-112.0738312,33.53078317,4091,4529,18361,CENTRAL AVE & MARYLAND AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0738312,33.53078317,0
-112.0739458,33.465203,4092,4530,10157,CENTRAL AVE & MCDOWELL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739458,33.465203, ZERO
-112.073879,33.51605063,4093,4532,10134,CENTRAL AVE & MISSOURI AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073879,33.51605063, ZERO
-112.073876,33.519327,4094,4533,10133,CENTRAL AVE & MONTEBELLO AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073876,33.519327, ZERO
-112.0739715,33.55253022,4095,4534,10124,CENTRAL AVE & NORTHERN AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739715,33.55253022, ZERO
-112.073843,33.533819,4096,4535,10129,CENTRAL AVE & OCOTILLO RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073843,33.533819, ZERO
-112.0738569,33.54523777,4097,4536,10126,CENTRAL AVE & ORANGEWOOD AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0738569,33.54523777, ZERO
-112.0739578,33.486519,4098,4537,10146,CENTRAL AVE & OSBORN RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739578,33.486519, ZERO
-112.0739351,33.46901043,4099,4538,10295,CENTRAL AVE & PALM LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739351,33.46901043, ZERO
-112.0739152,33.50705389,4100,4539,10139,CENTRAL AVE & PIERSON ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739152,33.50705389, ZERO
-112.073845,33.527709,4101,4540,10131,CENTRAL AVE & ROSE LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073845,33.527709, ZERO
-112.0739403,33.47988969,4102,4541,10150,CENTRAL AVE & THOMAS RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739403,33.47988969, ZERO
-112.0738933,33.47611917,4103,4544,10151,CENTRAL AVE & VIRGINIA AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0738933,33.47611917, ZERO
-112.073945,33.514209,4104,4547,10135,CENTRAL AVE & GEORGIA AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.073945,33.514209, ZERO
-112.0739242,33.50534144,4105,4548,18038,CENTRAL AVE & HIGHLAND AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0739242,33.50534144, ZERO
-112.074053,33.561008,4106,4550,10122,CENTRAL AVE & BUTLER DR --SOUTHBOUND,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.074053,33.561008, ZERO
-112.120258,33.643341,4107,4666,11790,HOLMES BLVD & ANDERSON DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.120258,33.643341,27
-112.118536,33.644819,4108,4667,11789,HOLMES BLVD & ANGELA DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.118536,33.644819,27
-111.925933,33.614719,4109,4737,14766,SCOTTSDALE RD & EVANS DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.925933,33.614719,72
-111.925946,33.61752,4110,4743,14765,SCOTTSDALE RD & ACOMA DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.925946,33.61752,72
-111.9255984,33.63764271,4111,4744,14760,SCOTTSDALE RD & BELL RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9255984,33.63764271,72
-111.926007,33.604498,4112,4748,14770,SCOTTSDALE RD & DREYFUS AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.926007,33.604498,72
-111.92594,33.62213697,4113,4758,14764,SCOTTSDALE RD & GREENWAY PKWY,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.92594,33.62213697,72
-111.926007,33.606999,4114,4764,14769,SCOTTSDALE RD & JOAN DE ARC AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.926007,33.606999,72
-111.925802,33.625023,4115,4765,14763,SCOTTSDALE RD & KIERLAND BLVD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.925802,33.625023,72
-111.925635,33.63258248,4116,4774,14761,SCOTTSDALE RD & PARADISE LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.925635,33.63258248,72
-111.925704,33.628799,4119,4781,14762,SCOTTSDALE RD & TIERRA BUENA LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.925704,33.628799,72
-111.977978,33.606512,4121,4801,12473,TATUM BLVD & ANDORA DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.977978,33.606512,138 | 44
-111.977498,33.642713,4122,4802,13017,TATUM BLVD & ANGELA DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.977498,33.642713,44
-111.977806,33.567697,4123,4803,13030,TATUM BLVD & DOUBLETREE RANCH RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.977806,33.567697,44
-111.978005,33.621699,4124,4804,13023,TATUM BLVD & NISBET RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.978005,33.621699,44
-112.0481311,33.30513518,4125,7530,17187,CHANDLER BLVD & 16TH WY,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0481311,33.30513518, ALEX
-112.0551368,33.30575723,4126,7531,17130,CHANDLER BLVD & DESERT FOOTHILLS PKWY,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0551368,33.30575723, ALEX
-112.048652,33.30485716,4127,7532,17132,CHANDLER BLVD & 16TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.048652,33.30485716, ALEX
-112.0426068,33.30485977,4128,7533,17133,CHANDLER BLVD & 19TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0426068,33.30485977, ALEX
-112.0383419,33.30481817,4129,7534,17134,CHANDLER BLVD & 21ST ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0383419,33.30481817, ALEX
-112.0136274,33.30502254,4130,7539,17139,CHANDLER BLVD & 32ND ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0136274,33.30502254, ALEX
-112.0097221,33.30506065,4131,7540,17140,CHANDLER BLVD & 34TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0097221,33.30506065, ALEX
-112.0070314,33.30504844,4132,7541,17141,CHANDLER BLVD & 36TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.007714,33.3050518, ALEX
-112.0343224,33.30479756,4133,7544,17184,CHANDLER BLVD & 24TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0343224,33.30479756, ALEX
-111.9801295,33.30589775,4134,7546,13593,48TH ST & CHANDLER BLVD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9801295,33.30589775, ALEX | 108
-111.9796649,33.30507459,4135,7548,18459,EB E CHANDLER BLVD FS S 48TH ST S 50TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9796649,33.30507459,156
-111.9755259,33.30513211,4136,7549,17227,EB E CHANDLER BLVD FS S 50TH ST I 10 RAMP,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9755259,33.30513211,156
-111.9802279,33.30819276,4137,7550,13594,48TH ST & BIGHORN AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9802279,33.30819276, ALEX | 108
-111.9806493,33.31912915,4138,7552,13665,48TH ST & RAY RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9806493,33.31912915,108
-111.9805313,33.31215341,4139,7553,13666,48TH ST & THISTLE LANDING DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9805313,33.31215341, ALEX | 108
-111.9804843,33.30720448,4140,7555,13667,48TH ST & BIGHORN AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9804843,33.30720448, ALEX | 108
-112.0007302,33.30503485,4141,7557,17142,CHANDLER BLVD & 38TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0007302,33.30503485, ALEX
-112.0992646,33.38189105,4142,7559,11658,19TH AVE & CARTER RD,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0992646,33.38189105,19
-112.0986896,33.40663367,4143,7563,13063,BROADWAY RD & 19TH AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0986896,33.40663367,45
-112.0946674,33.40663148,4144,7564,13064,BROADWAY RD & 17TH AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0946674,33.40663148,45
-112.0825367,33.40685688,4145,7565,13254,BROADWAY RD & 7TH AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0825367,33.40685688,45
-112.0853515,33.40681295,4146,7566,17085,BROADWAY RD & 9TH AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0853515,33.40681295,45
-112.090815,33.40682867,4147,7567,13256,BROADWAY RD & 15TH AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.090815,33.40682867,45
-112.0952271,33.40683982,4148,7568,13257,BROADWAY RD & 17TH AVE,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0952271,33.40683982,45
-112.0927246,33.68361341,4149,7570,11575,DEER VALLEY RD & 15TH LN,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0927246,33.68361341,7
-112.0437543,33.30514815,4150,7571,17186,CHANDLER BLVD & 19TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0437543,33.30514815, ALEX
-112.118506,33.575298,4151,7572,15588,METRO PKWY & CHERYL DR,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.118506,33.575298,106
-112.0393452,33.30512353,4152,7573,17185,CHANDLER BLVD & 21ST ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0393452,33.30512353, ALEX
-111.9764381,33.30546161,4153,7575,13671,CHANDLER BLVD & 50TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9764381,33.30546161,156
-111.9979331,33.30538253,4154,7578,17177,CHANDLER BLVD & MOUNTAIN PKWY,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-111.9979331,33.30538253, ALEX
-112.0017741,33.30535392,4155,7579,17178,CHANDLER BLVD & 38TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0017741,33.30535392, ALEX
-112.0086232,33.30535504,4156,7580,17179,CHANDLER BLVD & 36TH ST,Phoenix,,,,,,,,,,,,,,1.54115E+12,,,,,-112.0086232,33.30535504, ALEX
